,transcript,filtered_common_ground,cosine_similarity,true_common_ground
30,"n't , n't n't options purple block 's gon na 30 .",purple = 30,tensor([[0.7888]]),<m> purple > green </m>
31,"n't , n't n't options purple block 's gon na 30 .",purple = 40,tensor([[0.6661]]),<m> purple > green </m>
32,"n't , n't n't options purple block 's gon na 30 .",purple = 50,tensor([[1.0959]]),<m> purple > green </m>
33,"n't , n't n't options purple block 's gon na 30 .",purple != 10,tensor([[0.0952]]),<m> purple > green </m>
34,"n't , n't n't options purple block 's gon na 30 .",purple != 20,tensor([[0.0972]]),<m> purple > green </m>
35,"n't , n't n't options purple block 's gon na 30 .",purple != 30,tensor([[0.1079]]),<m> purple > green </m>
36,"n't , n't n't options purple block 's gon na 30 .",purple != 40,tensor([[0.1188]]),<m> purple > green </m>
37,"n't , n't n't options purple block 's gon na 30 .",purple != 50,tensor([[0.0875]]),<m> purple > green </m>
38,"n't , n't n't options purple block 's gon na 30 .",purple < 10,tensor([[0.1050]]),<m> purple > green </m>
39,"n't , n't n't options purple block 's gon na 30 .",purple < 20,tensor([[0.1037]]),<m> purple > green </m>
40,"n't , n't n't options purple block 's gon na 30 .",purple < 30,tensor([[0.0849]]),<m> purple > green </m>
41,"n't , n't n't options purple block 's gon na 30 .",purple < 40,tensor([[0.0924]]),<m> purple > green </m>
42,"n't , n't n't options purple block 's gon na 30 .",purple < 50,tensor([[0.0946]]),<m> purple > green </m>
43,"n't , n't n't options purple block 's gon na 30 .",purple > 10,tensor([[0.1148]]),<m> purple > green </m>
44,"n't , n't n't options purple block 's gon na 30 .",purple > 20,tensor([[0.0980]]),<m> purple > green </m>
45,"n't , n't n't options purple block 's gon na 30 .",purple > 30,tensor([[0.0832]]),<m> purple > green </m>
46,"n't , n't n't options purple block 's gon na 30 .",purple > 40,tensor([[0.0827]]),<m> purple > green </m>
47,"n't , n't n't options purple block 's gon na 30 .",purple > 50,tensor([[0.0954]]),<m> purple > green </m>
48,yellow block one 's obvious-,yellow = 10,tensor([[1.4417]]),<m> purple > 20 </m>
49,yellow block one 's obvious-,yellow = 20,tensor([[1.4492]]),<m> purple > 20 </m>
50,yellow block one 's obvious-,yellow = 30,tensor([[1.4507]]),<m> purple > 20 </m>
51,yellow block one 's obvious-,yellow = 40,tensor([[1.4549]]),<m> purple > 20 </m>
52,yellow block one 's obvious-,yellow = 50,tensor([[1.4513]]),<m> purple > 20 </m>
53,yellow block one 's obvious-,yellow != 10,tensor([[0.1849]]),<m> purple > 20 </m>
54,yellow block one 's obvious-,yellow != 20,tensor([[0.1532]]),<m> purple > 20 </m>
55,yellow block one 's obvious-,yellow != 30,tensor([[0.1384]]),<m> purple > 20 </m>
56,yellow block one 's obvious-,yellow != 40,tensor([[0.0992]]),<m> purple > 20 </m>
57,yellow block one 's obvious-,yellow != 50,tensor([[0.1327]]),<m> purple > 20 </m>
58,yellow block one 's obvious-,yellow < 10,tensor([[0.5526]]),<m> purple > 20 </m>
59,yellow block one 's obvious-,yellow < 20,tensor([[0.6967]]),<m> purple > 20 </m>
60,yellow block one 's obvious-,yellow < 30,tensor([[0.6348]]),<m> purple > 20 </m>
61,yellow block one 's obvious-,yellow < 40,tensor([[0.4309]]),<m> purple > 20 </m>
62,yellow block one 's obvious-,yellow < 50,tensor([[0.5078]]),<m> purple > 20 </m>
63,yellow block one 's obvious-,yellow > 10,tensor([[0.4586]]),<m> purple > 20 </m>
64,yellow block one 's obvious-,yellow > 20,tensor([[0.6919]]),<m> purple > 20 </m>
65,yellow block one 's obvious-,yellow > 30,tensor([[0.6060]]),<m> purple > 20 </m>
66,yellow block one 's obvious-,yellow > 40,tensor([[0.4635]]),<m> purple > 20 </m>
67,yellow block one 's obvious-,yellow > 50,tensor([[0.5166]]),<m> purple > 20 </m>
68,"green block , purple block , green block , purple block fifty ri-",green = 50,tensor([[1.4533]]),<m> purple = 30 </m>
69,"green block , purple block , green block , purple block fifty ri-",green != 50,tensor([[0.6634]]),<m> purple = 30 </m>
70,"green block , purple block , green block , purple block fifty ri-",green < 50,tensor([[1.1950]]),<m> purple = 30 </m>
71,"green block , purple block , green block , purple block fifty ri-",green > 50,tensor([[1.1512]]),<m> purple = 30 </m>
72,"green block , purple block , green block , purple block fifty ri-",purple = 50,tensor([[1.4570]]),<m> purple = 30 </m>
73,"green block , purple block , green block , purple block fifty ri-",purple != 50,tensor([[0.7594]]),<m> purple = 30 </m>
74,"green block , purple block , green block , purple block fifty ri-",purple < 50,tensor([[1.1705]]),<m> purple = 30 </m>
75,"green block , purple block , green block , purple block fifty ri-",purple > 50,tensor([[0.9169]]),<m> purple = 30 </m>
76,"green block , purple block , green block , purple block fifty ri-","blue = 10, green = 50, red = 10",tensor([[1.2530]]),<m> purple = 30 </m>
77,"green block , purple block , green block , purple block fifty ri-","blue = 10, purple = 50, red = 10",tensor([[1.0051]]),<m> purple = 30 </m>
78,"green block , purple block , green block , purple block fifty ri-","blue = 20, green = 50, red = 10",tensor([[1.2043]]),<m> purple = 30 </m>
79,"green block , purple block , green block , purple block fifty ri-","blue = 20, purple = 50, red = 10",tensor([[0.8879]]),<m> purple = 30 </m>
80,"green block , purple block , green block , purple block fifty ri-","blue = 30, green = 50, red = 10",tensor([[1.0711]]),<m> purple = 30 </m>
81,"green block , purple block , green block , purple block fifty ri-","blue = 30, purple = 50, red = 10",tensor([[0.8109]]),<m> purple = 30 </m>
82,"green block , purple block , green block , purple block fifty ri-","blue = 40, green = 50, red = 10",tensor([[1.1078]]),<m> purple = 30 </m>
83,"green block , purple block , green block , purple block fifty ri-","blue = 40, purple = 50, red = 10",tensor([[0.8158]]),<m> purple = 30 </m>
84,"green block , purple block , green block , purple block fifty ri-","blue = 50, green = 10, red = 10",tensor([[1.2664]]),<m> purple = 30 </m>
85,"green block , purple block , green block , purple block fifty ri-","blue = 50, green = 20, red = 10",tensor([[1.2597]]),<m> purple = 30 </m>
86,"green block , purple block , green block , purple block fifty ri-","blue = 50, green = 30, red = 10",tensor([[1.2288]]),<m> purple = 30 </m>
87,"green block , purple block , green block , purple block fifty ri-","blue = 50, green = 40, red = 10",tensor([[1.1508]]),<m> purple = 30 </m>
88,"green block , purple block , green block , purple block fifty ri-","blue = 50, green = 50, red = 10",tensor([[1.1872]]),<m> purple = 30 </m>
89,"green block , purple block , green block , purple block fifty ri-","blue = 50, purple = 10, red = 10",tensor([[1.1139]]),<m> purple = 30 </m>
90,"green block , purple block , green block , purple block fifty ri-","blue = 50, purple = 20, red = 10",tensor([[1.0336]]),<m> purple = 30 </m>
91,"green block , purple block , green block , purple block fifty ri-","blue = 50, purple = 30, red = 10",tensor([[0.9032]]),<m> purple = 30 </m>
92,"green block , purple block , green block , purple block fifty ri-","blue = 50, purple = 40, red = 10",tensor([[0.8412]]),<m> purple = 30 </m>
93,"green block , purple block , green block , purple block fifty ri-","blue = 50, purple = 50, red = 10",tensor([[0.8849]]),<m> purple = 30 </m>
94,"green block , purple block , green block , purple block fifty ri-","green = 10, purple = 50, red = 10",tensor([[1.0879]]),<m> purple = 30 </m>
95,"green block , purple block , green block , purple block fifty ri-","green = 10, red = 10, yellow = 50",tensor([[1.2773]]),<m> purple = 30 </m>
96,"green block , purple block , green block , purple block fifty ri-","green = 20, purple = 50, red = 10",tensor([[0.8790]]),<m> purple = 30 </m>
97,"green block , purple block , green block , purple block fifty ri-","green = 20, red = 10, yellow = 50",tensor([[1.2471]]),<m> purple = 30 </m>
98,"green block , purple block , green block , purple block fifty ri-","green = 30, purple = 50, red = 10",tensor([[0.8136]]),<m> purple = 30 </m>
99,"green block , purple block , green block , purple block fifty ri-","green = 30, red = 10, yellow = 50",tensor([[1.1436]]),<m> purple = 30 </m>
100,"green block , purple block , green block , purple block fifty ri-","green = 40, purple = 50, red = 10",tensor([[0.8032]]),<m> purple = 30 </m>
101,"green block , purple block , green block , purple block fifty ri-","green = 40, red = 10, yellow = 50",tensor([[0.9089]]),<m> purple = 30 </m>
102,"green block , purple block , green block , purple block fifty ri-","green = 50, purple = 10, red = 10",tensor([[1.1209]]),<m> purple = 30 </m>
103,"green block , purple block , green block , purple block fifty ri-","green = 50, purple = 20, red = 10",tensor([[1.0691]]),<m> purple = 30 </m>
104,"green block , purple block , green block , purple block fifty ri-","green = 50, purple = 30, red = 10",tensor([[0.9097]]),<m> purple = 30 </m>
105,"green block , purple block , green block , purple block fifty ri-","green = 50, purple = 40, red = 10",tensor([[0.8826]]),<m> purple = 30 </m>
106,"green block , purple block , green block , purple block fifty ri-","green = 50, purple = 50, red = 10",tensor([[0.9657]]),<m> purple = 30 </m>
107,"green block , purple block , green block , purple block fifty ri-","green = 50, red = 10, yellow = 10",tensor([[1.2061]]),<m> purple = 30 </m>
108,"green block , purple block , green block , purple block fifty ri-","green = 50, red = 10, yellow = 20",tensor([[1.1170]]),<m> purple = 30 </m>
109,"green block , purple block , green block , purple block fifty ri-","green = 50, red = 10, yellow = 30",tensor([[1.0953]]),<m> purple = 30 </m>
110,"green block , purple block , green block , purple block fifty ri-","green = 50, red = 10, yellow = 40",tensor([[1.0173]]),<m> purple = 30 </m>
111,"green block , purple block , green block , purple block fifty ri-","green = 50, red = 10, yellow = 50",tensor([[1.1029]]),<m> purple = 30 </m>
112,"green block , purple block , green block , purple block fifty ri-","purple = 10, red = 10, yellow = 50",tensor([[1.1376]]),<m> purple = 30 </m>
113,"green block , purple block , green block , purple block fifty ri-","purple = 20, red = 10, yellow = 50",tensor([[1.1059]]),<m> purple = 30 </m>
114,"green block , purple block , green block , purple block fifty ri-","purple = 30, red = 10, yellow = 50",tensor([[0.8719]]),<m> purple = 30 </m>
115,"green block , purple block , green block , purple block fifty ri-","purple = 40, red = 10, yellow = 50",tensor([[0.7385]]),<m> purple = 30 </m>
116,"green block , purple block , green block , purple block fifty ri-","purple = 50, red = 10, yellow = 10",tensor([[1.0166]]),<m> purple = 30 </m>
117,"green block , purple block , green block , purple block fifty ri-","purple = 50, red = 10, yellow = 20",tensor([[0.8019]]),<m> purple = 30 </m>
118,"green block , purple block , green block , purple block fifty ri-","purple = 50, red = 10, yellow = 30",tensor([[0.8019]]),<m> purple = 30 </m>
119,"green block , purple block , green block , purple block fifty ri-","purple = 50, red = 10, yellow = 40",tensor([[0.7331]]),<m> purple = 30 </m>
120,"green block , purple block , green block , purple block fifty ri-","purple = 50, red = 10, yellow = 50",tensor([[0.8594]]),<m> purple = 30 </m>
121,"green block , purple block , green block , purple block fifty ri-","blue = 10, green = 50, red = 20",tensor([[1.0986]]),<m> purple = 30 </m>
122,"green block , purple block , green block , purple block fifty ri-","blue = 10, purple = 50, red = 20",tensor([[0.8198]]),<m> purple = 30 </m>
123,"green block , purple block , green block , purple block fifty ri-","blue = 20, green = 50, red = 20",tensor([[1.1742]]),<m> purple = 30 </m>
124,"green block , purple block , green block , purple block fifty ri-","blue = 20, purple = 50, red = 20",tensor([[0.8486]]),<m> purple = 30 </m>
125,"green block , purple block , green block , purple block fifty ri-","blue = 30, green = 50, red = 20",tensor([[0.7908]]),<m> purple = 30 </m>
126,"green block , purple block , green block , purple block fifty ri-","blue = 30, purple = 50, red = 20",tensor([[0.5280]]),<m> purple = 30 </m>
127,"green block , purple block , green block , purple block fifty ri-","blue = 40, green = 50, red = 20",tensor([[0.7646]]),<m> purple = 30 </m>
128,"green block , purple block , green block , purple block fifty ri-","blue = 40, purple = 50, red = 20",tensor([[0.5475]]),<m> purple = 30 </m>
129,"green block , purple block , green block , purple block fifty ri-","blue = 50, green = 10, red = 20",tensor([[1.2164]]),<m> purple = 30 </m>
130,"green block , purple block , green block , purple block fifty ri-","blue = 50, green = 20, red = 20",tensor([[1.1641]]),<m> purple = 30 </m>
131,"green block , purple block , green block , purple block fifty ri-","blue = 50, green = 30, red = 20",tensor([[0.8448]]),<m> purple = 30 </m>
132,"green block , purple block , green block , purple block fifty ri-","blue = 50, green = 40, red = 20",tensor([[0.8019]]),<m> purple = 30 </m>
133,"green block , purple block , green block , purple block fifty ri-","blue = 50, green = 50, red = 20",tensor([[0.9185]]),<m> purple = 30 </m>
134,"green block , purple block , green block , purple block fifty ri-","blue = 50, purple = 10, red = 20",tensor([[0.9266]]),<m> purple = 30 </m>
135,"green block , purple block , green block , purple block fifty ri-","blue = 50, purple = 20, red = 20",tensor([[0.8774]]),<m> purple = 30 </m>
136,"green block , purple block , green block , purple block fifty ri-","blue = 50, purple = 30, red = 20",tensor([[0.5610]]),<m> purple = 30 </m>
137,"green block , purple block , green block , purple block fifty ri-","blue = 50, purple = 40, red = 20",tensor([[0.5589]]),<m> purple = 30 </m>
138,"green block , purple block , green block , purple block fifty ri-","blue = 50, purple = 50, red = 20",tensor([[0.6761]]),<m> purple = 30 </m>
139,"green block , purple block , green block , purple block fifty ri-","green = 10, purple = 50, red = 20",tensor([[0.7994]]),<m> purple = 30 </m>
140,"green block , purple block , green block , purple block fifty ri-","green = 10, red = 20, yellow = 50",tensor([[1.0042]]),<m> purple = 30 </m>
141,"green block , purple block , green block , purple block fifty ri-","green = 20, purple = 50, red = 20",tensor([[0.8556]]),<m> purple = 30 </m>
142,"green block , purple block , green block , purple block fifty ri-","green = 20, red = 20, yellow = 50",tensor([[1.1225]]),<m> purple = 30 </m>
143,"green block , purple block , green block , purple block fifty ri-","green = 30, purple = 50, red = 20",tensor([[0.6683]]),<m> purple = 30 </m>
144,"green block , purple block , green block , purple block fifty ri-","green = 30, red = 20, yellow = 50",tensor([[0.8141]]),<m> purple = 30 </m>
145,"green block , purple block , green block , purple block fifty ri-","green = 40, purple = 50, red = 20",tensor([[0.6196]]),<m> purple = 30 </m>
146,"green block , purple block , green block , purple block fifty ri-","green = 40, red = 20, yellow = 50",tensor([[0.7258]]),<m> purple = 30 </m>
147,"green block , purple block , green block , purple block fifty ri-","green = 50, purple = 10, red = 20",tensor([[0.9390]]),<m> purple = 30 </m>
148,"green block , purple block , green block , purple block fifty ri-","green = 50, purple = 20, red = 20",tensor([[0.8356]]),<m> purple = 30 </m>
149,"green block , purple block , green block , purple block fifty ri-","green = 50, purple = 30, red = 20",tensor([[0.7033]]),<m> purple = 30 </m>
150,"green block , purple block , green block , purple block fifty ri-","green = 50, purple = 40, red = 20",tensor([[0.6491]]),<m> purple = 30 </m>
151,"green block , purple block , green block , purple block fifty ri-","green = 50, purple = 50, red = 20",tensor([[0.7108]]),<m> purple = 30 </m>
152,"green block , purple block , green block , purple block fifty ri-","green = 50, red = 20, yellow = 10",tensor([[1.1992]]),<m> purple = 30 </m>
153,"green block , purple block , green block , purple block fifty ri-","green = 50, red = 20, yellow = 20",tensor([[1.0578]]),<m> purple = 30 </m>
154,"green block , purple block , green block , purple block fifty ri-","green = 50, red = 20, yellow = 30",tensor([[0.7040]]),<m> purple = 30 </m>
155,"green block , purple block , green block , purple block fifty ri-","green = 50, red = 20, yellow = 40",tensor([[0.7043]]),<m> purple = 30 </m>
156,"green block , purple block , green block , purple block fifty ri-","green = 50, red = 20, yellow = 50",tensor([[0.8289]]),<m> purple = 30 </m>
157,"green block , purple block , green block , purple block fifty ri-","purple = 10, red = 20, yellow = 50",tensor([[0.7712]]),<m> purple = 30 </m>
158,"green block , purple block , green block , purple block fifty ri-","purple = 20, red = 20, yellow = 50",tensor([[0.8473]]),<m> purple = 30 </m>
159,"green block , purple block , green block , purple block fifty ri-","purple = 30, red = 20, yellow = 50",tensor([[0.6755]]),<m> purple = 30 </m>
160,"green block , purple block , green block , purple block fifty ri-","purple = 40, red = 20, yellow = 50",tensor([[0.4489]]),<m> purple = 30 </m>
161,"green block , purple block , green block , purple block fifty ri-","purple = 50, red = 20, yellow = 10",tensor([[0.9180]]),<m> purple = 30 </m>
162,"green block , purple block , green block , purple block fifty ri-","purple = 50, red = 20, yellow = 20",tensor([[0.7839]]),<m> purple = 30 </m>
163,"green block , purple block , green block , purple block fifty ri-","purple = 50, red = 20, yellow = 30",tensor([[0.4480]]),<m> purple = 30 </m>
164,"green block , purple block , green block , purple block fifty ri-","purple = 50, red = 20, yellow = 40",tensor([[0.4392]]),<m> purple = 30 </m>
165,"green block , purple block , green block , purple block fifty ri-","purple = 50, red = 20, yellow = 50",tensor([[0.7068]]),<m> purple = 30 </m>
166,"green block , purple block , green block , purple block fifty ri-","blue = 10, green = 50, red = 30",tensor([[0.9490]]),<m> purple = 30 </m>
167,"green block , purple block , green block , purple block fifty ri-","blue = 10, purple = 50, red = 30",tensor([[0.6626]]),<m> purple = 30 </m>
168,"green block , purple block , green block , purple block fifty ri-","blue = 20, green = 50, red = 30",tensor([[0.6522]]),<m> purple = 30 </m>
169,"green block , purple block , green block , purple block fifty ri-","blue = 20, purple = 50, red = 30",tensor([[0.4547]]),<m> purple = 30 </m>
170,"green block , purple block , green block , purple block fifty ri-","blue = 30, green = 50, red = 30",tensor([[0.8378]]),<m> purple = 30 </m>
171,"green block , purple block , green block , purple block fifty ri-","blue = 30, purple = 50, red = 30",tensor([[0.5995]]),<m> purple = 30 </m>
172,"green block , purple block , green block , purple block fifty ri-","blue = 40, green = 50, red = 30",tensor([[0.4845]]),<m> purple = 30 </m>
173,"green block , purple block , green block , purple block fifty ri-","blue = 40, purple = 50, red = 30",tensor([[0.3797]]),<m> purple = 30 </m>
174,"green block , purple block , green block , purple block fifty ri-","blue = 50, green = 10, red = 30",tensor([[1.1866]]),<m> purple = 30 </m>
175,"green block , purple block , green block , purple block fifty ri-","blue = 50, green = 20, red = 30",tensor([[0.7619]]),<m> purple = 30 </m>
176,"green block , purple block , green block , purple block fifty ri-","blue = 50, green = 30, red = 30",tensor([[0.9323]]),<m> purple = 30 </m>
177,"green block , purple block , green block , purple block fifty ri-","blue = 50, green = 40, red = 30",tensor([[0.5310]]),<m> purple = 30 </m>
178,"green block , purple block , green block , purple block fifty ri-","blue = 50, green = 50, red = 30",tensor([[0.6927]]),<m> purple = 30 </m>
179,"green block , purple block , green block , purple block fifty ri-","blue = 50, purple = 10, red = 30",tensor([[0.8941]]),<m> purple = 30 </m>
180,"green block , purple block , green block , purple block fifty ri-","blue = 50, purple = 20, red = 30",tensor([[0.5426]]),<m> purple = 30 </m>
181,"green block , purple block , green block , purple block fifty ri-","blue = 50, purple = 30, red = 30",tensor([[0.7126]]),<m> purple = 30 </m>
182,"green block , purple block , green block , purple block fifty ri-","blue = 50, purple = 40, red = 30",tensor([[0.3841]]),<m> purple = 30 </m>
183,"green block , purple block , green block , purple block fifty ri-","blue = 50, purple = 50, red = 30",tensor([[0.4523]]),<m> purple = 30 </m>
184,"green block , purple block , green block , purple block fifty ri-","green = 10, purple = 50, red = 30",tensor([[0.7599]]),<m> purple = 30 </m>
185,"green block , purple block , green block , purple block fifty ri-","green = 10, red = 30, yellow = 50",tensor([[0.8232]]),<m> purple = 30 </m>
186,"green block , purple block , green block , purple block fifty ri-","green = 20, purple = 50, red = 30",tensor([[0.4435]]),<m> purple = 30 </m>
187,"green block , purple block , green block , purple block fifty ri-","green = 20, red = 30, yellow = 50",tensor([[0.5473]]),<m> purple = 30 </m>
188,"green block , purple block , green block , purple block fifty ri-","green = 30, purple = 50, red = 30",tensor([[0.6791]]),<m> purple = 30 </m>
189,"green block , purple block , green block , purple block fifty ri-","green = 30, red = 30, yellow = 50",tensor([[0.7521]]),<m> purple = 30 </m>
190,"green block , purple block , green block , purple block fifty ri-","green = 40, purple = 50, red = 30",tensor([[0.3810]]),<m> purple = 30 </m>
191,"green block , purple block , green block , purple block fifty ri-","green = 40, red = 30, yellow = 50",tensor([[0.3978]]),<m> purple = 30 </m>
192,"green block , purple block , green block , purple block fifty ri-","green = 50, purple = 10, red = 30",tensor([[0.9142]]),<m> purple = 30 </m>
193,"green block , purple block , green block , purple block fifty ri-","green = 50, purple = 20, red = 30",tensor([[0.6227]]),<m> purple = 30 </m>
194,"green block , purple block , green block , purple block fifty ri-","green = 50, purple = 30, red = 30",tensor([[0.6920]]),<m> purple = 30 </m>
195,"green block , purple block , green block , purple block fifty ri-","green = 50, purple = 40, red = 30",tensor([[0.3997]]),<m> purple = 30 </m>
196,"green block , purple block , green block , purple block fifty ri-","green = 50, purple = 50, red = 30",tensor([[0.4667]]),<m> purple = 30 </m>
197,"green block , purple block , green block , purple block fifty ri-","green = 50, red = 30, yellow = 10",tensor([[1.1219]]),<m> purple = 30 </m>
198,"green block , purple block , green block , purple block fifty ri-","green = 50, red = 30, yellow = 20",tensor([[0.7528]]),<m> purple = 30 </m>
199,"green block , purple block , green block , purple block fifty ri-","green = 50, red = 30, yellow = 30",tensor([[0.8060]]),<m> purple = 30 </m>
200,"green block , purple block , green block , purple block fifty ri-","green = 50, red = 30, yellow = 40",tensor([[0.4465]]),<m> purple = 30 </m>
201,"green block , purple block , green block , purple block fifty ri-","green = 50, red = 30, yellow = 50",tensor([[0.7041]]),<m> purple = 30 </m>
202,"green block , purple block , green block , purple block fifty ri-","purple = 10, red = 30, yellow = 50",tensor([[0.6933]]),<m> purple = 30 </m>
203,"green block , purple block , green block , purple block fifty ri-","purple = 20, red = 30, yellow = 50",tensor([[0.4122]]),<m> purple = 30 </m>
204,"green block , purple block , green block , purple block fifty ri-","purple = 30, red = 30, yellow = 50",tensor([[0.5164]]),<m> purple = 30 </m>
205,"green block , purple block , green block , purple block fifty ri-","purple = 40, red = 30, yellow = 50",tensor([[0.2517]]),<m> purple = 30 </m>
206,"green block , purple block , green block , purple block fifty ri-","purple = 50, red = 30, yellow = 10",tensor([[0.8403]]),<m> purple = 30 </m>
207,"green block , purple block , green block , purple block fifty ri-","purple = 50, red = 30, yellow = 20",tensor([[0.5761]]),<m> purple = 30 </m>
208,"green block , purple block , green block , purple block fifty ri-","purple = 50, red = 30, yellow = 30",tensor([[0.6588]]),<m> purple = 30 </m>
209,"green block , purple block , green block , purple block fifty ri-","purple = 50, red = 30, yellow = 40",tensor([[0.3610]]),<m> purple = 30 </m>
210,"green block , purple block , green block , purple block fifty ri-","purple = 50, red = 30, yellow = 50",tensor([[0.4554]]),<m> purple = 30 </m>
211,"green block , purple block , green block , purple block fifty ri-","blue = 10, green = 50, red = 40",tensor([[0.8487]]),<m> purple = 30 </m>
212,"green block , purple block , green block , purple block fifty ri-","blue = 10, purple = 50, red = 40",tensor([[0.5413]]),<m> purple = 30 </m>
213,"green block , purple block , green block , purple block fifty ri-","blue = 20, green = 50, red = 40",tensor([[0.6484]]),<m> purple = 30 </m>
214,"green block , purple block , green block , purple block fifty ri-","blue = 20, purple = 50, red = 40",tensor([[0.4332]]),<m> purple = 30 </m>
215,"green block , purple block , green block , purple block fifty ri-","blue = 30, green = 50, red = 40",tensor([[0.4419]]),<m> purple = 30 </m>
216,"green block , purple block , green block , purple block fifty ri-","blue = 30, purple = 50, red = 40",tensor([[0.3348]]),<m> purple = 30 </m>
217,"green block , purple block , green block , purple block fifty ri-","blue = 40, green = 50, red = 40",tensor([[0.7744]]),<m> purple = 30 </m>
218,"green block , purple block , green block , purple block fifty ri-","blue = 40, purple = 50, red = 40",tensor([[0.4820]]),<m> purple = 30 </m>
219,"green block , purple block , green block , purple block fifty ri-","blue = 50, green = 10, red = 40",tensor([[1.1047]]),<m> purple = 30 </m>
220,"green block , purple block , green block , purple block fifty ri-","blue = 50, green = 20, red = 40",tensor([[0.7778]]),<m> purple = 30 </m>
221,"green block , purple block , green block , purple block fifty ri-","blue = 50, green = 30, red = 40",tensor([[0.6093]]),<m> purple = 30 </m>
222,"green block , purple block , green block , purple block fifty ri-","blue = 50, green = 40, red = 40",tensor([[0.8156]]),<m> purple = 30 </m>
223,"green block , purple block , green block , purple block fifty ri-","blue = 50, green = 50, red = 40",tensor([[0.4691]]),<m> purple = 30 </m>
224,"green block , purple block , green block , purple block fifty ri-","blue = 50, purple = 10, red = 40",tensor([[0.8082]]),<m> purple = 30 </m>
225,"green block , purple block , green block , purple block fifty ri-","blue = 50, purple = 20, red = 40",tensor([[0.5399]]),<m> purple = 30 </m>
226,"green block , purple block , green block , purple block fifty ri-","blue = 50, purple = 30, red = 40",tensor([[0.4087]]),<m> purple = 30 </m>
227,"green block , purple block , green block , purple block fifty ri-","blue = 50, purple = 40, red = 40",tensor([[0.5781]]),<m> purple = 30 </m>
228,"green block , purple block , green block , purple block fifty ri-","blue = 50, purple = 50, red = 40",tensor([[0.3680]]),<m> purple = 30 </m>
229,"green block , purple block , green block , purple block fifty ri-","green = 10, purple = 50, red = 40",tensor([[0.7003]]),<m> purple = 30 </m>
230,"green block , purple block , green block , purple block fifty ri-","green = 10, red = 40, yellow = 50",tensor([[0.7372]]),<m> purple = 30 </m>
231,"green block , purple block , green block , purple block fifty ri-","green = 20, purple = 50, red = 40",tensor([[0.4299]]),<m> purple = 30 </m>
232,"green block , purple block , green block , purple block fifty ri-","green = 20, red = 40, yellow = 50",tensor([[0.4335]]),<m> purple = 30 </m>
