,transcript,filtered_common_ground,cosine_similarity,true_common_ground
30,"red block , blue block twenty","blue = 10, red = 10, yellow = 20",tensor([[0.0531]]),<m> green = 20 </m>
31,"red block , blue block twenty","blue = 20, green = 10, red = 10",tensor([[0.0734]]),<m> green = 20 </m>
32,"red block , blue block twenty","blue = 20, green = 20, red = 10",tensor([[0.0374]]),<m> green = 20 </m>
33,"red block , blue block twenty","blue = 20, green = 30, red = 10",tensor([[0.0198]]),<m> green = 20 </m>
34,"red block , blue block twenty","blue = 20, green = 40, red = 10",tensor([[0.0200]]),<m> green = 20 </m>
35,"red block , blue block twenty","blue = 20, green = 50, red = 10",tensor([[0.0233]]),<m> green = 20 </m>
36,"red block , blue block twenty","blue = 20, purple = 10, red = 10",tensor([[0.0701]]),<m> green = 20 </m>
37,"red block , blue block twenty","blue = 20, purple = 20, red = 10",tensor([[0.0366]]),<m> green = 20 </m>
38,"red block , blue block twenty","blue = 20, purple = 30, red = 10",tensor([[0.0168]]),<m> green = 20 </m>
39,"red block , blue block twenty","blue = 20, purple = 40, red = 10",tensor([[0.0186]]),<m> green = 20 </m>
40,"red block , blue block twenty","blue = 20, purple = 50, red = 10",tensor([[0.0207]]),<m> green = 20 </m>
41,"red block , blue block twenty","blue = 20, red = 10, yellow = 10",tensor([[0.0710]]),<m> green = 20 </m>
42,"red block , blue block twenty","blue = 20, red = 10, yellow = 20",tensor([[0.0345]]),<m> green = 20 </m>
43,"red block , blue block twenty","blue = 20, red = 10, yellow = 30",tensor([[0.0224]]),<m> green = 20 </m>
44,"red block , blue block twenty","blue = 20, red = 10, yellow = 40",tensor([[0.0215]]),<m> green = 20 </m>
45,"red block , blue block twenty","blue = 20, red = 10, yellow = 50",tensor([[0.0236]]),<m> green = 20 </m>
46,"red block , blue block twenty","blue = 30, green = 20, red = 10",tensor([[0.0146]]),<m> green = 20 </m>
47,"red block , blue block twenty","blue = 30, purple = 20, red = 10",tensor([[0.0124]]),<m> green = 20 </m>
48,"red block , blue block twenty","blue = 30, red = 10, yellow = 20",tensor([[0.0119]]),<m> green = 20 </m>
49,"red block , blue block twenty","blue = 40, green = 20, red = 10",tensor([[0.0148]]),<m> green = 20 </m>
50,"red block , blue block twenty","blue = 40, purple = 20, red = 10",tensor([[0.0129]]),<m> green = 20 </m>
51,"red block , blue block twenty","blue = 40, red = 10, yellow = 20",tensor([[0.0124]]),<m> green = 20 </m>
52,"red block , blue block twenty","blue = 50, green = 20, red = 10",tensor([[0.0143]]),<m> green = 20 </m>
53,"red block , blue block twenty","blue = 50, purple = 20, red = 10",tensor([[0.0125]]),<m> green = 20 </m>
54,"red block , blue block twenty","blue = 50, red = 10, yellow = 20",tensor([[0.0119]]),<m> green = 20 </m>
55,"red block , blue block twenty","green = 10, purple = 20, red = 10",tensor([[0.0574]]),<m> green = 20 </m>
56,"red block , blue block twenty","green = 10, red = 10, yellow = 20",tensor([[0.0572]]),<m> green = 20 </m>
57,"red block , blue block twenty","green = 20, purple = 10, red = 10",tensor([[0.0471]]),<m> green = 20 </m>
58,"red block , blue block twenty","green = 20, purple = 20, red = 10",tensor([[0.0209]]),<m> green = 20 </m>
59,"red block , blue block twenty","green = 20, purple = 30, red = 10",tensor([[0.0090]]),<m> green = 20 </m>
60,"red block , blue block twenty","green = 20, purple = 40, red = 10",tensor([[0.0104]]),<m> green = 20 </m>
61,"red block , blue block twenty","green = 20, purple = 50, red = 10",tensor([[0.0117]]),<m> green = 20 </m>
62,"red block , blue block twenty","green = 20, red = 10, yellow = 10",tensor([[0.0609]]),<m> green = 20 </m>
63,"red block , blue block twenty","green = 20, red = 10, yellow = 20",tensor([[0.0244]]),<m> green = 20 </m>
64,"red block , blue block twenty","green = 20, red = 10, yellow = 30",tensor([[0.0140]]),<m> green = 20 </m>
65,"red block , blue block twenty","green = 20, red = 10, yellow = 40",tensor([[0.0147]]),<m> green = 20 </m>
66,"red block , blue block twenty","green = 20, red = 10, yellow = 50",tensor([[0.0150]]),<m> green = 20 </m>
67,"red block , blue block twenty","green = 30, purple = 20, red = 10",tensor([[0.0102]]),<m> green = 20 </m>
68,"red block , blue block twenty","green = 30, red = 10, yellow = 20",tensor([[0.0118]]),<m> green = 20 </m>
69,"red block , blue block twenty","green = 40, purple = 20, red = 10",tensor([[0.0110]]),<m> green = 20 </m>
70,"red block , blue block twenty","green = 40, red = 10, yellow = 20",tensor([[0.0122]]),<m> green = 20 </m>
71,"red block , blue block twenty","green = 50, purple = 20, red = 10",tensor([[0.0100]]),<m> green = 20 </m>
72,"red block , blue block twenty","green = 50, red = 10, yellow = 20",tensor([[0.0118]]),<m> green = 20 </m>
73,"red block , blue block twenty","purple = 10, red = 10, yellow = 20",tensor([[0.0468]]),<m> green = 20 </m>
74,"red block , blue block twenty","purple = 20, red = 10, yellow = 10",tensor([[0.0544]]),<m> green = 20 </m>
75,"red block , blue block twenty","purple = 20, red = 10, yellow = 20",tensor([[0.0212]]),<m> green = 20 </m>
76,"red block , blue block twenty","purple = 20, red = 10, yellow = 30",tensor([[0.0128]]),<m> green = 20 </m>
77,"red block , blue block twenty","purple = 20, red = 10, yellow = 40",tensor([[0.0135]]),<m> green = 20 </m>
78,"red block , blue block twenty","purple = 20, red = 10, yellow = 50",tensor([[0.0135]]),<m> green = 20 </m>
79,"red block , blue block twenty","purple = 30, red = 10, yellow = 20",tensor([[0.0097]]),<m> green = 20 </m>
80,"red block , blue block twenty","purple = 40, red = 10, yellow = 20",tensor([[0.0095]]),<m> green = 20 </m>
81,"red block , blue block twenty","purple = 50, red = 10, yellow = 20",tensor([[0.0095]]),<m> green = 20 </m>
82,"red block , blue block twenty","blue = 10, green = 10, red = 20",tensor([[0.0775]]),<m> green = 20 </m>
83,"red block , blue block twenty","blue = 10, green = 20, red = 20",tensor([[0.0316]]),<m> green = 20 </m>
84,"red block , blue block twenty","blue = 10, green = 30, red = 20",tensor([[0.0190]]),<m> green = 20 </m>
85,"red block , blue block twenty","blue = 10, green = 40, red = 20",tensor([[0.0171]]),<m> green = 20 </m>
86,"red block , blue block twenty","blue = 10, green = 50, red = 20",tensor([[0.0189]]),<m> green = 20 </m>
87,"red block , blue block twenty","blue = 10, purple = 10, red = 20",tensor([[0.0697]]),<m> green = 20 </m>
88,"red block , blue block twenty","blue = 10, purple = 20, red = 20",tensor([[0.0318]]),<m> green = 20 </m>
89,"red block , blue block twenty","blue = 10, purple = 30, red = 20",tensor([[0.0182]]),<m> green = 20 </m>
90,"red block , blue block twenty","blue = 10, purple = 40, red = 20",tensor([[0.0158]]),<m> green = 20 </m>
91,"red block , blue block twenty","blue = 10, purple = 50, red = 20",tensor([[0.0177]]),<m> green = 20 </m>
92,"red block , blue block twenty","blue = 10, red = 20, yellow = 10",tensor([[0.0737]]),<m> green = 20 </m>
93,"red block , blue block twenty","blue = 10, red = 20, yellow = 20",tensor([[0.0277]]),<m> green = 20 </m>
94,"red block , blue block twenty","blue = 10, red = 20, yellow = 30",tensor([[0.0129]]),<m> green = 20 </m>
95,"red block , blue block twenty","blue = 10, red = 20, yellow = 40",tensor([[0.0171]]),<m> green = 20 </m>
96,"red block , blue block twenty","blue = 10, red = 20, yellow = 50",tensor([[0.0165]]),<m> green = 20 </m>
97,"red block , blue block twenty","blue = 20, green = 10, red = 20",tensor([[0.0357]]),<m> green = 20 </m>
98,"red block , blue block twenty","blue = 20, green = 20, red = 20",tensor([[0.0476]]),<m> green = 20 </m>
99,"red block , blue block twenty","blue = 20, green = 30, red = 20",tensor([[0.0223]]),<m> green = 20 </m>
100,"red block , blue block twenty","blue = 20, green = 40, red = 20",tensor([[0.0211]]),<m> green = 20 </m>
101,"red block , blue block twenty","blue = 20, green = 50, red = 20",tensor([[0.0223]]),<m> green = 20 </m>
102,"red block , blue block twenty","blue = 20, purple = 10, red = 20",tensor([[0.0382]]),<m> green = 20 </m>
103,"red block , blue block twenty","blue = 20, purple = 20, red = 20",tensor([[0.0515]]),<m> green = 20 </m>
104,"red block , blue block twenty","blue = 20, purple = 30, red = 20",tensor([[0.0222]]),<m> green = 20 </m>
105,"red block , blue block twenty","blue = 20, purple = 40, red = 20",tensor([[0.0216]]),<m> green = 20 </m>
106,"red block , blue block twenty","blue = 20, purple = 50, red = 20",tensor([[0.0225]]),<m> green = 20 </m>
107,"red block , blue block twenty","blue = 20, red = 20, yellow = 10",tensor([[0.0330]]),<m> green = 20 </m>
108,"red block , blue block twenty","blue = 20, red = 20, yellow = 20",tensor([[0.0424]]),<m> green = 20 </m>
109,"red block , blue block twenty","blue = 20, red = 20, yellow = 30",tensor([[0.0239]]),<m> green = 20 </m>
110,"red block , blue block twenty","blue = 20, red = 20, yellow = 40",tensor([[0.0185]]),<m> green = 20 </m>
111,"red block , blue block twenty","blue = 20, red = 20, yellow = 50",tensor([[0.0195]]),<m> green = 20 </m>
112,"red block , blue block twenty","blue = 30, green = 10, red = 20",tensor([[0.0172]]),<m> green = 20 </m>
113,"red block , blue block twenty","blue = 30, green = 20, red = 20",tensor([[0.0143]]),<m> green = 20 </m>
114,"red block , blue block twenty","blue = 30, green = 30, red = 20",tensor([[0.0295]]),<m> green = 20 </m>
115,"red block , blue block twenty","blue = 30, green = 40, red = 20",tensor([[0.0101]]),<m> green = 20 </m>
116,"red block , blue block twenty","blue = 30, green = 50, red = 20",tensor([[0.0100]]),<m> green = 20 </m>
117,"red block , blue block twenty","blue = 30, purple = 10, red = 20",tensor([[0.0157]]),<m> green = 20 </m>
118,"red block , blue block twenty","blue = 30, purple = 20, red = 20",tensor([[0.0141]]),<m> green = 20 </m>
119,"red block , blue block twenty","blue = 30, purple = 30, red = 20",tensor([[0.0272]]),<m> green = 20 </m>
120,"red block , blue block twenty","blue = 30, purple = 40, red = 20",tensor([[0.0101]]),<m> green = 20 </m>
121,"red block , blue block twenty","blue = 30, purple = 50, red = 20",tensor([[0.0100]]),<m> green = 20 </m>
122,"red block , blue block twenty","blue = 30, red = 20, yellow = 10",tensor([[0.0141]]),<m> green = 20 </m>
123,"red block , blue block twenty","blue = 30, red = 20, yellow = 20",tensor([[0.0121]]),<m> green = 20 </m>
124,"red block , blue block twenty","blue = 30, red = 20, yellow = 30",tensor([[0.0231]]),<m> green = 20 </m>
125,"red block , blue block twenty","blue = 30, red = 20, yellow = 40",tensor([[0.0111]]),<m> green = 20 </m>
126,"red block , blue block twenty","blue = 30, red = 20, yellow = 50",tensor([[0.0098]]),<m> green = 20 </m>
127,"red block , blue block twenty","blue = 40, green = 10, red = 20",tensor([[0.0162]]),<m> green = 20 </m>
128,"red block , blue block twenty","blue = 40, green = 20, red = 20",tensor([[0.0127]]),<m> green = 20 </m>
129,"red block , blue block twenty","blue = 40, green = 30, red = 20",tensor([[0.0100]]),<m> green = 20 </m>
130,"red block , blue block twenty","blue = 40, green = 40, red = 20",tensor([[0.0330]]),<m> green = 20 </m>
131,"red block , blue block twenty","blue = 40, green = 50, red = 20",tensor([[0.0102]]),<m> green = 20 </m>
132,"red block , blue block twenty","blue = 40, purple = 10, red = 20",tensor([[0.0154]]),<m> green = 20 </m>
133,"red block , blue block twenty","blue = 40, purple = 20, red = 20",tensor([[0.0133]]),<m> green = 20 </m>
134,"red block , blue block twenty","blue = 40, purple = 30, red = 20",tensor([[0.0100]]),<m> green = 20 </m>
135,"red block , blue block twenty","blue = 40, purple = 40, red = 20",tensor([[0.0323]]),<m> green = 20 </m>
136,"red block , blue block twenty","blue = 40, purple = 50, red = 20",tensor([[0.0102]]),<m> green = 20 </m>
137,"red block , blue block twenty","blue = 40, red = 20, yellow = 10",tensor([[0.0142]]),<m> green = 20 </m>
138,"red block , blue block twenty","blue = 40, red = 20, yellow = 20",tensor([[0.0133]]),<m> green = 20 </m>
139,"red block , blue block twenty","blue = 40, red = 20, yellow = 30",tensor([[0.0068]]),<m> green = 20 </m>
140,"red block , blue block twenty","blue = 40, red = 20, yellow = 40",tensor([[0.0289]]),<m> green = 20 </m>
141,"red block , blue block twenty","blue = 40, red = 20, yellow = 50",tensor([[0.0085]]),<m> green = 20 </m>
142,"red block , blue block twenty","blue = 50, green = 10, red = 20",tensor([[0.0153]]),<m> green = 20 </m>
143,"red block , blue block twenty","blue = 50, green = 20, red = 20",tensor([[0.0112]]),<m> green = 20 </m>
144,"red block , blue block twenty","blue = 50, green = 30, red = 20",tensor([[0.0085]]),<m> green = 20 </m>
145,"red block , blue block twenty","blue = 50, green = 40, red = 20",tensor([[0.0084]]),<m> green = 20 </m>
146,"red block , blue block twenty","blue = 50, green = 50, red = 20",tensor([[0.0301]]),<m> green = 20 </m>
147,"red block , blue block twenty","blue = 50, purple = 10, red = 20",tensor([[0.0135]]),<m> green = 20 </m>
148,"red block , blue block twenty","blue = 50, purple = 20, red = 20",tensor([[0.0110]]),<m> green = 20 </m>
149,"red block , blue block twenty","blue = 50, purple = 30, red = 20",tensor([[0.0080]]),<m> green = 20 </m>
150,"red block , blue block twenty","blue = 50, purple = 40, red = 20",tensor([[0.0080]]),<m> green = 20 </m>
151,"red block , blue block twenty","blue = 50, purple = 50, red = 20",tensor([[0.0283]]),<m> green = 20 </m>
152,"red block , blue block twenty","blue = 50, red = 20, yellow = 10",tensor([[0.0133]]),<m> green = 20 </m>
153,"red block , blue block twenty","blue = 50, red = 20, yellow = 20",tensor([[0.0100]]),<m> green = 20 </m>
154,"red block , blue block twenty","blue = 50, red = 20, yellow = 30",tensor([[0.0053]]),<m> green = 20 </m>
155,"red block , blue block twenty","blue = 50, red = 20, yellow = 40",tensor([[0.0063]]),<m> green = 20 </m>
156,"red block , blue block twenty","blue = 50, red = 20, yellow = 50",tensor([[0.0184]]),<m> green = 20 </m>
157,"red block , blue block twenty","green = 10, purple = 10, red = 20",tensor([[0.0538]]),<m> green = 20 </m>
158,"red block , blue block twenty","green = 10, purple = 20, red = 20",tensor([[0.0164]]),<m> green = 20 </m>
159,"red block , blue block twenty","green = 10, purple = 30, red = 20",tensor([[0.0123]]),<m> green = 20 </m>
160,"red block , blue block twenty","green = 10, purple = 40, red = 20",tensor([[0.0120]]),<m> green = 20 </m>
161,"red block , blue block twenty","green = 10, purple = 50, red = 20",tensor([[0.0121]]),<m> green = 20 </m>
162,"red block , blue block twenty","green = 10, red = 20, yellow = 10",tensor([[0.0653]]),<m> green = 20 </m>
163,"red block , blue block twenty","green = 10, red = 20, yellow = 20",tensor([[0.0203]]),<m> green = 20 </m>
164,"red block , blue block twenty","green = 10, red = 20, yellow = 30",tensor([[0.0108]]),<m> green = 20 </m>
165,"red block , blue block twenty","green = 10, red = 20, yellow = 40",tensor([[0.0144]]),<m> green = 20 </m>
166,"red block , blue block twenty","green = 10, red = 20, yellow = 50",tensor([[0.0134]]),<m> green = 20 </m>
167,"red block , blue block twenty","green = 20, purple = 10, red = 20",tensor([[0.0242]]),<m> green = 20 </m>
168,"red block , blue block twenty","green = 20, purple = 20, red = 20",tensor([[0.0335]]),<m> green = 20 </m>
169,"red block , blue block twenty","green = 20, purple = 30, red = 20",tensor([[0.0122]]),<m> green = 20 </m>
170,"red block , blue block twenty","green = 20, purple = 40, red = 20",tensor([[0.0117]]),<m> green = 20 </m>
171,"red block , blue block twenty","green = 20, purple = 50, red = 20",tensor([[0.0109]]),<m> green = 20 </m>
172,"red block , blue block twenty","green = 20, red = 20, yellow = 10",tensor([[0.0197]]),<m> green = 20 </m>
173,"red block , blue block twenty","green = 20, red = 20, yellow = 20",tensor([[0.0396]]),<m> green = 20 </m>
174,"red block , blue block twenty","green = 20, red = 20, yellow = 30",tensor([[0.0151]]),<m> green = 20 </m>
175,"red block , blue block twenty","green = 20, red = 20, yellow = 40",tensor([[0.0141]]),<m> green = 20 </m>
176,"red block , blue block twenty","green = 20, red = 20, yellow = 50",tensor([[0.0141]]),<m> green = 20 </m>
177,"red block , blue block twenty","green = 30, purple = 10, red = 20",tensor([[0.0108]]),<m> green = 20 </m>
178,"red block , blue block twenty","green = 30, purple = 20, red = 20",tensor([[0.0099]]),<m> green = 20 </m>
179,"red block , blue block twenty","green = 30, purple = 30, red = 20",tensor([[0.0146]]),<m> green = 20 </m>
180,"red block , blue block twenty","green = 30, purple = 40, red = 20",tensor([[0.0060]]),<m> green = 20 </m>
181,"red block , blue block twenty","green = 30, purple = 50, red = 20",tensor([[0.0063]]),<m> green = 20 </m>
182,"red block , blue block twenty","green = 30, red = 20, yellow = 10",tensor([[0.0123]]),<m> green = 20 </m>
183,"red block , blue block twenty","green = 30, red = 20, yellow = 20",tensor([[0.0140]]),<m> green = 20 </m>
184,"red block , blue block twenty","green = 30, red = 20, yellow = 30",tensor([[0.0159]]),<m> green = 20 </m>
185,"red block , blue block twenty","green = 30, red = 20, yellow = 40",tensor([[0.0079]]),<m> green = 20 </m>
186,"red block , blue block twenty","green = 30, red = 20, yellow = 50",tensor([[0.0078]]),<m> green = 20 </m>
187,"red block , blue block twenty","green = 40, purple = 10, red = 20",tensor([[0.0111]]),<m> green = 20 </m>
188,"red block , blue block twenty","green = 40, purple = 20, red = 20",tensor([[0.0093]]),<m> green = 20 </m>
189,"red block , blue block twenty","green = 40, purple = 30, red = 20",tensor([[0.0057]]),<m> green = 20 </m>
190,"red block , blue block twenty","green = 40, purple = 40, red = 20",tensor([[0.0188]]),<m> green = 20 </m>
191,"red block , blue block twenty","green = 40, purple = 50, red = 20",tensor([[0.0068]]),<m> green = 20 </m>
192,"red block , blue block twenty","green = 40, red = 20, yellow = 10",tensor([[0.0121]]),<m> green = 20 </m>
193,"red block , blue block twenty","green = 40, red = 20, yellow = 20",tensor([[0.0135]]),<m> green = 20 </m>
194,"red block , blue block twenty","green = 40, red = 20, yellow = 30",tensor([[0.0065]]),<m> green = 20 </m>
195,"red block , blue block twenty","green = 40, red = 20, yellow = 40",tensor([[0.0199]]),<m> green = 20 </m>
196,"red block , blue block twenty","green = 40, red = 20, yellow = 50",tensor([[0.0067]]),<m> green = 20 </m>
197,"red block , blue block twenty","green = 50, purple = 10, red = 20",tensor([[0.0108]]),<m> green = 20 </m>
198,"red block , blue block twenty","green = 50, purple = 20, red = 20",tensor([[0.0070]]),<m> green = 20 </m>
199,"red block , blue block twenty","green = 50, purple = 30, red = 20",tensor([[0.0054]]),<m> green = 20 </m>
200,"red block , blue block twenty","green = 50, purple = 40, red = 20",tensor([[0.0055]]),<m> green = 20 </m>
201,"red block , blue block twenty","green = 50, purple = 50, red = 20",tensor([[0.0148]]),<m> green = 20 </m>
202,"red block , blue block twenty","green = 50, red = 20, yellow = 10",tensor([[0.0116]]),<m> green = 20 </m>
203,"red block , blue block twenty","green = 50, red = 20, yellow = 20",tensor([[0.0097]]),<m> green = 20 </m>
204,"red block , blue block twenty","green = 50, red = 20, yellow = 30",tensor([[0.0052]]),<m> green = 20 </m>
205,"red block , blue block twenty","green = 50, red = 20, yellow = 40",tensor([[0.0057]]),<m> green = 20 </m>
206,"red block , blue block twenty","green = 50, red = 20, yellow = 50",tensor([[0.0143]]),<m> green = 20 </m>
207,"red block , blue block twenty","purple = 10, red = 20, yellow = 10",tensor([[0.0561]]),<m> green = 20 </m>
208,"red block , blue block twenty","purple = 10, red = 20, yellow = 20",tensor([[0.0158]]),<m> green = 20 </m>
209,"red block , blue block twenty","purple = 10, red = 20, yellow = 30",tensor([[0.0094]]),<m> green = 20 </m>
210,"red block , blue block twenty","purple = 10, red = 20, yellow = 40",tensor([[0.0135]]),<m> green = 20 </m>
211,"red block , blue block twenty","purple = 10, red = 20, yellow = 50",tensor([[0.0122]]),<m> green = 20 </m>
212,"red block , blue block twenty","purple = 20, red = 20, yellow = 10",tensor([[0.0166]]),<m> green = 20 </m>
213,"red block , blue block twenty","purple = 20, red = 20, yellow = 20",tensor([[0.0341]]),<m> green = 20 </m>
214,"red block , blue block twenty","purple = 20, red = 20, yellow = 30",tensor([[0.0143]]),<m> green = 20 </m>
215,"red block , blue block twenty","purple = 20, red = 20, yellow = 40",tensor([[0.0138]]),<m> green = 20 </m>
216,"red block , blue block twenty","purple = 20, red = 20, yellow = 50",tensor([[0.0137]]),<m> green = 20 </m>
217,"red block , blue block twenty","purple = 30, red = 20, yellow = 10",tensor([[0.0103]]),<m> green = 20 </m>
218,"red block , blue block twenty","purple = 30, red = 20, yellow = 20",tensor([[0.0107]]),<m> green = 20 </m>
219,"red block , blue block twenty","purple = 30, red = 20, yellow = 30",tensor([[0.0146]]),<m> green = 20 </m>
220,"red block , blue block twenty","purple = 30, red = 20, yellow = 40",tensor([[0.0074]]),<m> green = 20 </m>
221,"red block , blue block twenty","purple = 30, red = 20, yellow = 50",tensor([[0.0067]]),<m> green = 20 </m>
222,"red block , blue block twenty","purple = 40, red = 20, yellow = 10",tensor([[0.0099]]),<m> green = 20 </m>
223,"red block , blue block twenty","purple = 40, red = 20, yellow = 20",tensor([[0.0096]]),<m> green = 20 </m>
224,"red block , blue block twenty","purple = 40, red = 20, yellow = 30",tensor([[0.0050]]),<m> green = 20 </m>
225,"red block , blue block twenty","purple = 40, red = 20, yellow = 40",tensor([[0.0168]]),<m> green = 20 </m>
226,"red block , blue block twenty","purple = 40, red = 20, yellow = 50",tensor([[0.0054]]),<m> green = 20 </m>
227,"red block , blue block twenty","purple = 50, red = 20, yellow = 10",tensor([[0.0096]]),<m> green = 20 </m>
228,"red block , blue block twenty","purple = 50, red = 20, yellow = 20",tensor([[0.0074]]),<m> green = 20 </m>
229,"red block , blue block twenty","purple = 50, red = 20, yellow = 30",tensor([[0.0049]]),<m> green = 20 </m>
230,"red block , blue block twenty","purple = 50, red = 20, yellow = 40",tensor([[0.0049]]),<m> green = 20 </m>
231,"red block , blue block twenty","purple = 50, red = 20, yellow = 50",tensor([[0.0121]]),<m> green = 20 </m>
232,"red block , blue block twenty","blue = 10, green = 20, red = 30",tensor([[0.0115]]),<m> green = 20 </m>
233,"red block , blue block twenty","blue = 10, purple = 20, red = 30",tensor([[0.0113]]),<m> green = 20 </m>
234,"red block , blue block twenty","blue = 10, red = 30, yellow = 20",tensor([[0.0124]]),<m> green = 20 </m>
235,"red block , blue block twenty","blue = 20, green = 10, red = 30",tensor([[0.0238]]),<m> green = 20 </m>
236,"red block , blue block twenty","blue = 20, green = 20, red = 30",tensor([[0.0301]]),<m> green = 20 </m>
237,"red block , blue block twenty","blue = 20, green = 30, red = 30",tensor([[0.0277]]),<m> green = 20 </m>
238,"red block , blue block twenty","blue = 20, green = 40, red = 30",tensor([[0.0098]]),<m> green = 20 </m>
239,"red block , blue block twenty","blue = 20, green = 50, red = 30",tensor([[0.0100]]),<m> green = 20 </m>
240,"red block , blue block twenty","blue = 20, purple = 10, red = 30",tensor([[0.0239]]),<m> green = 20 </m>
241,"red block , blue block twenty","blue = 20, purple = 20, red = 30",tensor([[0.0301]]),<m> green = 20 </m>
242,"red block , blue block twenty","blue = 20, purple = 30, red = 30",tensor([[0.0290]]),<m> green = 20 </m>
243,"red block , blue block twenty","blue = 20, purple = 40, red = 30",tensor([[0.0099]]),<m> green = 20 </m>
244,"red block , blue block twenty","blue = 20, purple = 50, red = 30",tensor([[0.0101]]),<m> green = 20 </m>
245,"red block , blue block twenty","blue = 20, red = 30, yellow = 10",tensor([[0.0118]]),<m> green = 20 </m>
246,"red block , blue block twenty","blue = 20, red = 30, yellow = 20",tensor([[0.0178]]),<m> green = 20 </m>
247,"red block , blue block twenty","blue = 20, red = 30, yellow = 30",tensor([[0.0245]]),<m> green = 20 </m>
248,"red block , blue block twenty","blue = 20, red = 30, yellow = 40",tensor([[0.0099]]),<m> green = 20 </m>
249,"red block , blue block twenty","blue = 20, red = 30, yellow = 50",tensor([[0.0082]]),<m> green = 20 </m>
250,"red block , blue block twenty","blue = 30, green = 20, red = 30",tensor([[0.0251]]),<m> green = 20 </m>
251,"red block , blue block twenty","blue = 30, purple = 20, red = 30",tensor([[0.0271]]),<m> green = 20 </m>
252,"red block , blue block twenty","blue = 30, red = 30, yellow = 20",tensor([[0.0232]]),<m> green = 20 </m>
253,"red block , blue block twenty","blue = 40, green = 20, red = 30",tensor([[0.0074]]),<m> green = 20 </m>
254,"red block , blue block twenty","blue = 40, purple = 20, red = 30",tensor([[0.0077]]),<m> green = 20 </m>
255,"red block , blue block twenty","blue = 40, red = 30, yellow = 20",tensor([[0.0077]]),<m> green = 20 </m>
256,"red block , blue block twenty","blue = 50, green = 20, red = 30",tensor([[0.0067]]),<m> green = 20 </m>
257,"red block , blue block twenty","blue = 50, purple = 20, red = 30",tensor([[0.0067]]),<m> green = 20 </m>
258,"red block , blue block twenty","blue = 50, red = 30, yellow = 20",tensor([[0.0068]]),<m> green = 20 </m>
259,"red block , blue block twenty","green = 10, purple = 20, red = 30",tensor([[0.0094]]),<m> green = 20 </m>
260,"red block , blue block twenty","green = 10, red = 30, yellow = 20",tensor([[0.0130]]),<m> green = 20 </m>
261,"red block , blue block twenty","green = 20, purple = 10, red = 30",tensor([[0.0141]]),<m> green = 20 </m>
262,"red block , blue block twenty","green = 20, purple = 20, red = 30",tensor([[0.0146]]),<m> green = 20 </m>
263,"red block , blue block twenty","green = 20, purple = 30, red = 30",tensor([[0.0122]]),<m> green = 20 </m>
