,transcript,filtered_common_ground,cosine_similarity,true_common_ground
77,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 20, red = 10",tensor([[0.0010]]),<m> purple > 20 </m>
78,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 30, red = 10",tensor([[0.0009]]),<m> purple > 20 </m>
79,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 20, red = 10",tensor([[0.0012]]),<m> purple > 20 </m>
80,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 30, red = 10",tensor([[0.0010]]),<m> purple > 20 </m>
81,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 10, yellow = 20",tensor([[0.0044]]),<m> purple > 20 </m>
82,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 10, yellow = 30",tensor([[0.0028]]),<m> purple > 20 </m>
83,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 10, yellow = 10",tensor([[0.0029]]),<m> purple > 20 </m>
84,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 10, yellow = 20",tensor([[0.0024]]),<m> purple > 20 </m>
85,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 10, yellow = 30",tensor([[0.0017]]),<m> purple > 20 </m>
86,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 10, yellow = 40",tensor([[0.0010]]),<m> purple > 20 </m>
87,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 10, yellow = 50",tensor([[0.0016]]),<m> purple > 20 </m>
88,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 10, yellow = 10",tensor([[0.0028]]),<m> purple > 20 </m>
89,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 10, yellow = 20",tensor([[0.0012]]),<m> purple > 20 </m>
90,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 10, yellow = 30",tensor([[0.0023]]),<m> purple > 20 </m>
91,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 10, yellow = 40",tensor([[0.0009]]),<m> purple > 20 </m>
92,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 10, yellow = 50",tensor([[0.0012]]),<m> purple > 20 </m>
93,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 10, yellow = 20",tensor([[0.0010]]),<m> purple > 20 </m>
94,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 10, yellow = 30",tensor([[0.0011]]),<m> purple > 20 </m>
95,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 10, yellow = 20",tensor([[0.0011]]),<m> purple > 20 </m>
96,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 10, yellow = 30",tensor([[0.0014]]),<m> purple > 20 </m>
97,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 10, red = 20",tensor([[0.0013]]),<m> purple > 20 </m>
98,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 20, red = 20",tensor([[0.0010]]),<m> purple > 20 </m>
99,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 30, red = 20",tensor([[0.0007]]),<m> purple > 20 </m>
100,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 40, red = 20",tensor([[0.0008]]),<m> purple > 20 </m>
101,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 50, red = 20",tensor([[0.0010]]),<m> purple > 20 </m>
102,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 10, red = 20",tensor([[0.0008]]),<m> purple > 20 </m>
103,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 20, red = 20",tensor([[0.0006]]),<m> purple > 20 </m>
104,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 30, red = 20",tensor([[0.0006]]),<m> purple > 20 </m>
105,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 40, red = 20",tensor([[0.0008]]),<m> purple > 20 </m>
106,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 50, red = 20",tensor([[0.0010]]),<m> purple > 20 </m>
107,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 10, red = 20",tensor([[0.0005]]),<m> purple > 20 </m>
108,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 20, red = 20",tensor([[0.0005]]),<m> purple > 20 </m>
109,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 30, red = 20",tensor([[0.0004]]),<m> purple > 20 </m>
110,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 40, red = 20",tensor([[0.0004]]),<m> purple > 20 </m>
111,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 50, red = 20",tensor([[0.0006]]),<m> purple > 20 </m>
112,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 10, red = 20",tensor([[0.0005]]),<m> purple > 20 </m>
113,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 20, red = 20",tensor([[0.0005]]),<m> purple > 20 </m>
114,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 30, red = 20",tensor([[0.0004]]),<m> purple > 20 </m>
115,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 40, red = 20",tensor([[0.0006]]),<m> purple > 20 </m>
116,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 50, red = 20",tensor([[0.0006]]),<m> purple > 20 </m>
117,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 10, red = 20",tensor([[0.0007]]),<m> purple > 20 </m>
118,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 20, red = 20",tensor([[0.0007]]),<m> purple > 20 </m>
119,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 30, red = 20",tensor([[0.0005]]),<m> purple > 20 </m>
120,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 40, red = 20",tensor([[0.0006]]),<m> purple > 20 </m>
121,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 50, red = 20",tensor([[0.0007]]),<m> purple > 20 </m>
122,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 10, red = 20",tensor([[0.0016]]),<m> purple > 20 </m>
123,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 20, red = 20",tensor([[0.0011]]),<m> purple > 20 </m>
124,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 30, red = 20",tensor([[0.0007]]),<m> purple > 20 </m>
125,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 40, red = 20",tensor([[0.0007]]),<m> purple > 20 </m>
126,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 50, red = 20",tensor([[0.0009]]),<m> purple > 20 </m>
127,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 10, red = 20",tensor([[0.0010]]),<m> purple > 20 </m>
128,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 20, red = 20",tensor([[0.0007]]),<m> purple > 20 </m>
129,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 30, red = 20",tensor([[0.0007]]),<m> purple > 20 </m>
130,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 40, red = 20",tensor([[0.0007]]),<m> purple > 20 </m>
131,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 50, red = 20",tensor([[0.0008]]),<m> purple > 20 </m>
132,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 10, red = 20",tensor([[0.0005]]),<m> purple > 20 </m>
133,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 20, red = 20",tensor([[0.0005]]),<m> purple > 20 </m>
134,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 30, red = 20",tensor([[0.0005]]),<m> purple > 20 </m>
135,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 40, red = 20",tensor([[0.0005]]),<m> purple > 20 </m>
136,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 50, red = 20",tensor([[0.0005]]),<m> purple > 20 </m>
137,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 10, red = 20",tensor([[0.0005]]),<m> purple > 20 </m>
138,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 20, red = 20",tensor([[0.0005]]),<m> purple > 20 </m>
139,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 30, red = 20",tensor([[0.0005]]),<m> purple > 20 </m>
140,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 40, red = 20",tensor([[0.0005]]),<m> purple > 20 </m>
141,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 50, red = 20",tensor([[0.0006]]),<m> purple > 20 </m>
142,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 10, red = 20",tensor([[0.0007]]),<m> purple > 20 </m>
143,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 20, red = 20",tensor([[0.0007]]),<m> purple > 20 </m>
144,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 30, red = 20",tensor([[0.0005]]),<m> purple > 20 </m>
145,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 40, red = 20",tensor([[0.0006]]),<m> purple > 20 </m>
146,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 50, red = 20",tensor([[0.0007]]),<m> purple > 20 </m>
147,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 20, yellow = 10",tensor([[0.0089]]),<m> purple > 20 </m>
148,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 20, yellow = 20",tensor([[0.0030]]),<m> purple > 20 </m>
149,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 20, yellow = 30",tensor([[0.0027]]),<m> purple > 20 </m>
150,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 20, yellow = 40",tensor([[0.0014]]),<m> purple > 20 </m>
151,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 20, yellow = 50",tensor([[0.0019]]),<m> purple > 20 </m>
152,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 20, yellow = 10",tensor([[0.0061]]),<m> purple > 20 </m>
153,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 20, yellow = 20",tensor([[0.0018]]),<m> purple > 20 </m>
154,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 20, yellow = 30",tensor([[0.0025]]),<m> purple > 20 </m>
155,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 20, yellow = 40",tensor([[0.0013]]),<m> purple > 20 </m>
156,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 20, yellow = 50",tensor([[0.0017]]),<m> purple > 20 </m>
157,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 20, yellow = 10",tensor([[0.0028]]),<m> purple > 20 </m>
158,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 20, yellow = 20",tensor([[0.0013]]),<m> purple > 20 </m>
159,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 20, yellow = 30",tensor([[0.0022]]),<m> purple > 20 </m>
160,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 20, yellow = 40",tensor([[0.0008]]),<m> purple > 20 </m>
161,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 20, yellow = 50",tensor([[0.0011]]),<m> purple > 20 </m>
162,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 20, yellow = 10",tensor([[0.0021]]),<m> purple > 20 </m>
163,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 20, yellow = 20",tensor([[0.0010]]),<m> purple > 20 </m>
164,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 20, yellow = 30",tensor([[0.0011]]),<m> purple > 20 </m>
165,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 20, yellow = 40",tensor([[0.0011]]),<m> purple > 20 </m>
166,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 20, yellow = 50",tensor([[0.0009]]),<m> purple > 20 </m>
167,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 20, yellow = 10",tensor([[0.0021]]),<m> purple > 20 </m>
168,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 20, yellow = 20",tensor([[0.0011]]),<m> purple > 20 </m>
169,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 20, yellow = 30",tensor([[0.0014]]),<m> purple > 20 </m>
170,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 20, yellow = 40",tensor([[0.0009]]),<m> purple > 20 </m>
171,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 20, yellow = 50",tensor([[0.0016]]),<m> purple > 20 </m>
172,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 10, red = 30",tensor([[0.0013]]),<m> purple > 20 </m>
173,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 20, red = 30",tensor([[0.0010]]),<m> purple > 20 </m>
174,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 30, red = 30",tensor([[0.0008]]),<m> purple > 20 </m>
175,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 40, red = 30",tensor([[0.0008]]),<m> purple > 20 </m>
176,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 50, red = 30",tensor([[0.0011]]),<m> purple > 20 </m>
177,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 10, red = 30",tensor([[0.0007]]),<m> purple > 20 </m>
178,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 20, red = 30",tensor([[0.0009]]),<m> purple > 20 </m>
179,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 30, red = 30",tensor([[0.0006]]),<m> purple > 20 </m>
180,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 40, red = 30",tensor([[0.0005]]),<m> purple > 20 </m>
181,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 50, red = 30",tensor([[0.0007]]),<m> purple > 20 </m>
182,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 10, red = 30",tensor([[0.0008]]),<m> purple > 20 </m>
183,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 20, red = 30",tensor([[0.0007]]),<m> purple > 20 </m>
184,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 30, red = 30",tensor([[0.0006]]),<m> purple > 20 </m>
185,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 40, red = 30",tensor([[0.0007]]),<m> purple > 20 </m>
186,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 50, red = 30",tensor([[0.0008]]),<m> purple > 20 </m>
187,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 10, red = 30",tensor([[0.0005]]),<m> purple > 20 </m>
188,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 20, red = 30",tensor([[0.0006]]),<m> purple > 20 </m>
189,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 30, red = 30",tensor([[0.0006]]),<m> purple > 20 </m>
190,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 40, red = 30",tensor([[0.0005]]),<m> purple > 20 </m>
191,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 50, red = 30",tensor([[0.0007]]),<m> purple > 20 </m>
192,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 10, red = 30",tensor([[0.0007]]),<m> purple > 20 </m>
193,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 20, red = 30",tensor([[0.0007]]),<m> purple > 20 </m>
194,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 30, red = 30",tensor([[0.0007]]),<m> purple > 20 </m>
195,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 40, red = 30",tensor([[0.0006]]),<m> purple > 20 </m>
196,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 50, red = 30",tensor([[0.0008]]),<m> purple > 20 </m>
197,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 10, red = 30",tensor([[0.0015]]),<m> purple > 20 </m>
198,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 20, red = 30",tensor([[0.0012]]),<m> purple > 20 </m>
199,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 30, red = 30",tensor([[0.0008]]),<m> purple > 20 </m>
200,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 40, red = 30",tensor([[0.0006]]),<m> purple > 20 </m>
201,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 50, red = 30",tensor([[0.0010]]),<m> purple > 20 </m>
202,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 10, red = 30",tensor([[0.0007]]),<m> purple > 20 </m>
203,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 20, red = 30",tensor([[0.0009]]),<m> purple > 20 </m>
204,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 30, red = 30",tensor([[0.0006]]),<m> purple > 20 </m>
205,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 40, red = 30",tensor([[0.0006]]),<m> purple > 20 </m>
206,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 50, red = 30",tensor([[0.0008]]),<m> purple > 20 </m>
207,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 10, red = 30",tensor([[0.0007]]),<m> purple > 20 </m>
208,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 20, red = 30",tensor([[0.0006]]),<m> purple > 20 </m>
209,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 30, red = 30",tensor([[0.0005]]),<m> purple > 20 </m>
210,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 40, red = 30",tensor([[0.0006]]),<m> purple > 20 </m>
211,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 50, red = 30",tensor([[0.0008]]),<m> purple > 20 </m>
212,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 10, red = 30",tensor([[0.0006]]),<m> purple > 20 </m>
213,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 20, red = 30",tensor([[0.0006]]),<m> purple > 20 </m>
214,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 30, red = 30",tensor([[0.0005]]),<m> purple > 20 </m>
215,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 40, red = 30",tensor([[0.0005]]),<m> purple > 20 </m>
216,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 50, red = 30",tensor([[0.0006]]),<m> purple > 20 </m>
217,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 10, red = 30",tensor([[0.0008]]),<m> purple > 20 </m>
218,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 20, red = 30",tensor([[0.0008]]),<m> purple > 20 </m>
219,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 30, red = 30",tensor([[0.0006]]),<m> purple > 20 </m>
220,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 40, red = 30",tensor([[0.0006]]),<m> purple > 20 </m>
221,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 50, red = 30",tensor([[0.0008]]),<m> purple > 20 </m>
222,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 30, yellow = 10",tensor([[0.0053]]),<m> purple > 20 </m>
223,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 30, yellow = 20",tensor([[0.0020]]),<m> purple > 20 </m>
224,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 30, yellow = 30",tensor([[0.0022]]),<m> purple > 20 </m>
225,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 30, yellow = 40",tensor([[0.0011]]),<m> purple > 20 </m>
226,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 30, yellow = 50",tensor([[0.0014]]),<m> purple > 20 </m>
227,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 30, yellow = 10",tensor([[0.0025]]),<m> purple > 20 </m>
228,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 30, yellow = 20",tensor([[0.0016]]),<m> purple > 20 </m>
229,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 30, yellow = 30",tensor([[0.0016]]),<m> purple > 20 </m>
