,transcript,filtered_common_ground,cosine_similarity,true_common_ground
83,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 10, yellow = 10",tensor([[0.0709]]),<m> purple > 20 </m>
84,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 10, yellow = 20",tensor([[0.0427]]),<m> purple > 20 </m>
85,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 10, yellow = 30",tensor([[0.0714]]),<m> purple > 20 </m>
86,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 10, yellow = 40",tensor([[0.1001]]),<m> purple > 20 </m>
87,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 10, yellow = 50",tensor([[0.0991]]),<m> purple > 20 </m>
88,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 10, yellow = 10",tensor([[0.0754]]),<m> purple > 20 </m>
89,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 10, yellow = 20",tensor([[0.0516]]),<m> purple > 20 </m>
90,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 10, yellow = 30",tensor([[0.0483]]),<m> purple > 20 </m>
91,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 10, yellow = 40",tensor([[0.0682]]),<m> purple > 20 </m>
92,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 10, yellow = 50",tensor([[0.0738]]),<m> purple > 20 </m>
93,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 10, yellow = 20",tensor([[0.0425]]),<m> purple > 20 </m>
94,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 10, yellow = 30",tensor([[0.0468]]),<m> purple > 20 </m>
95,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 10, yellow = 20",tensor([[0.0370]]),<m> purple > 20 </m>
96,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 10, yellow = 30",tensor([[0.0372]]),<m> purple > 20 </m>
97,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 10, red = 20",tensor([[0.0435]]),<m> purple > 20 </m>
98,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 20, red = 20",tensor([[0.0505]]),<m> purple > 20 </m>
99,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 30, red = 20",tensor([[0.0513]]),<m> purple > 20 </m>
100,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 40, red = 20",tensor([[0.0472]]),<m> purple > 20 </m>
101,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 50, red = 20",tensor([[0.0443]]),<m> purple > 20 </m>
102,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 10, red = 20",tensor([[0.0465]]),<m> purple > 20 </m>
103,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 20, red = 20",tensor([[0.0503]]),<m> purple > 20 </m>
104,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 30, red = 20",tensor([[0.0394]]),<m> purple > 20 </m>
105,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 40, red = 20",tensor([[0.0376]]),<m> purple > 20 </m>
106,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 50, red = 20",tensor([[0.0366]]),<m> purple > 20 </m>
107,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 10, red = 20",tensor([[0.0434]]),<m> purple > 20 </m>
108,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 20, red = 20",tensor([[0.0433]]),<m> purple > 20 </m>
109,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 30, red = 20",tensor([[0.0416]]),<m> purple > 20 </m>
110,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 40, red = 20",tensor([[0.0402]]),<m> purple > 20 </m>
111,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 50, red = 20",tensor([[0.0355]]),<m> purple > 20 </m>
112,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 10, red = 20",tensor([[0.0378]]),<m> purple > 20 </m>
113,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 20, red = 20",tensor([[0.0395]]),<m> purple > 20 </m>
114,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 30, red = 20",tensor([[0.0373]]),<m> purple > 20 </m>
115,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 40, red = 20",tensor([[0.0367]]),<m> purple > 20 </m>
116,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 50, red = 20",tensor([[0.0337]]),<m> purple > 20 </m>
117,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 10, red = 20",tensor([[0.0334]]),<m> purple > 20 </m>
118,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 20, red = 20",tensor([[0.0363]]),<m> purple > 20 </m>
119,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 30, red = 20",tensor([[0.0347]]),<m> purple > 20 </m>
120,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 40, red = 20",tensor([[0.0341]]),<m> purple > 20 </m>
121,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 50, red = 20",tensor([[0.0337]]),<m> purple > 20 </m>
122,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 10, red = 20",tensor([[0.0429]]),<m> purple > 20 </m>
123,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 20, red = 20",tensor([[0.0522]]),<m> purple > 20 </m>
124,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 30, red = 20",tensor([[0.0538]]),<m> purple > 20 </m>
125,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 40, red = 20",tensor([[0.0482]]),<m> purple > 20 </m>
126,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 50, red = 20",tensor([[0.0437]]),<m> purple > 20 </m>
127,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 10, red = 20",tensor([[0.0436]]),<m> purple > 20 </m>
128,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 20, red = 20",tensor([[0.0511]]),<m> purple > 20 </m>
129,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 30, red = 20",tensor([[0.0397]]),<m> purple > 20 </m>
130,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 40, red = 20",tensor([[0.0370]]),<m> purple > 20 </m>
131,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 50, red = 20",tensor([[0.0352]]),<m> purple > 20 </m>
132,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 10, red = 20",tensor([[0.0427]]),<m> purple > 20 </m>
133,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 20, red = 20",tensor([[0.0440]]),<m> purple > 20 </m>
134,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 30, red = 20",tensor([[0.0393]]),<m> purple > 20 </m>
135,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 40, red = 20",tensor([[0.0369]]),<m> purple > 20 </m>
136,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 50, red = 20",tensor([[0.0332]]),<m> purple > 20 </m>
137,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 10, red = 20",tensor([[0.0382]]),<m> purple > 20 </m>
138,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 20, red = 20",tensor([[0.0424]]),<m> purple > 20 </m>
139,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 30, red = 20",tensor([[0.0382]]),<m> purple > 20 </m>
140,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 40, red = 20",tensor([[0.0369]]),<m> purple > 20 </m>
141,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 50, red = 20",tensor([[0.0331]]),<m> purple > 20 </m>
142,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 10, red = 20",tensor([[0.0335]]),<m> purple > 20 </m>
143,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 20, red = 20",tensor([[0.0352]]),<m> purple > 20 </m>
144,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 30, red = 20",tensor([[0.0338]]),<m> purple > 20 </m>
145,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 40, red = 20",tensor([[0.0331]]),<m> purple > 20 </m>
146,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 50, red = 20",tensor([[0.0314]]),<m> purple > 20 </m>
147,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 20, yellow = 10",tensor([[0.0429]]),<m> purple > 20 </m>
148,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 20, yellow = 20",tensor([[0.0540]]),<m> purple > 20 </m>
149,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 20, yellow = 30",tensor([[0.0574]]),<m> purple > 20 </m>
150,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 20, yellow = 40",tensor([[0.0759]]),<m> purple > 20 </m>
151,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 20, yellow = 50",tensor([[0.0772]]),<m> purple > 20 </m>
152,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 20, yellow = 10",tensor([[0.0595]]),<m> purple > 20 </m>
153,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 20, yellow = 20",tensor([[0.0538]]),<m> purple > 20 </m>
154,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 20, yellow = 30",tensor([[0.0667]]),<m> purple > 20 </m>
155,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 20, yellow = 40",tensor([[0.0706]]),<m> purple > 20 </m>
156,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 20, yellow = 50",tensor([[0.0709]]),<m> purple > 20 </m>
157,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 20, yellow = 10",tensor([[0.0709]]),<m> purple > 20 </m>
158,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 20, yellow = 20",tensor([[0.0508]]),<m> purple > 20 </m>
159,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 20, yellow = 30",tensor([[0.0473]]),<m> purple > 20 </m>
160,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 20, yellow = 40",tensor([[0.0657]]),<m> purple > 20 </m>
161,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 20, yellow = 50",tensor([[0.0762]]),<m> purple > 20 </m>
162,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 20, yellow = 10",tensor([[0.0697]]),<m> purple > 20 </m>
163,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 20, yellow = 20",tensor([[0.0412]]),<m> purple > 20 </m>
164,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 20, yellow = 30",tensor([[0.0505]]),<m> purple > 20 </m>
165,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 20, yellow = 40",tensor([[0.0455]]),<m> purple > 20 </m>
166,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 20, yellow = 50",tensor([[0.0523]]),<m> purple > 20 </m>
167,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 20, yellow = 10",tensor([[0.0556]]),<m> purple > 20 </m>
168,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 20, yellow = 20",tensor([[0.0348]]),<m> purple > 20 </m>
169,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 20, yellow = 30",tensor([[0.0450]]),<m> purple > 20 </m>
170,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 20, yellow = 40",tensor([[0.0406]]),<m> purple > 20 </m>
171,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 20, yellow = 50",tensor([[0.0338]]),<m> purple > 20 </m>
172,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 10, red = 30",tensor([[0.0403]]),<m> purple > 20 </m>
173,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 20, red = 30",tensor([[0.0541]]),<m> purple > 20 </m>
174,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 30, red = 30",tensor([[0.0501]]),<m> purple > 20 </m>
175,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 40, red = 30",tensor([[0.0532]]),<m> purple > 20 </m>
176,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 50, red = 30",tensor([[0.0460]]),<m> purple > 20 </m>
177,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 10, red = 30",tensor([[0.0685]]),<m> purple > 20 </m>
178,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 20, red = 30",tensor([[0.0678]]),<m> purple > 20 </m>
179,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 30, red = 30",tensor([[0.0626]]),<m> purple > 20 </m>
180,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 40, red = 30",tensor([[0.0640]]),<m> purple > 20 </m>
181,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 50, red = 30",tensor([[0.0546]]),<m> purple > 20 </m>
182,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 10, red = 30",tensor([[0.0451]]),<m> purple > 20 </m>
183,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 20, red = 30",tensor([[0.0432]]),<m> purple > 20 </m>
184,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 30, red = 30",tensor([[0.0454]]),<m> purple > 20 </m>
185,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 40, red = 30",tensor([[0.0393]]),<m> purple > 20 </m>
186,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 50, red = 30",tensor([[0.0365]]),<m> purple > 20 </m>
187,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 10, red = 30",tensor([[0.0395]]),<m> purple > 20 </m>
188,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 20, red = 30",tensor([[0.0495]]),<m> purple > 20 </m>
189,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 30, red = 30",tensor([[0.0465]]),<m> purple > 20 </m>
190,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 40, red = 30",tensor([[0.0388]]),<m> purple > 20 </m>
191,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 50, red = 30",tensor([[0.0367]]),<m> purple > 20 </m>
192,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 10, red = 30",tensor([[0.0345]]),<m> purple > 20 </m>
193,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 20, red = 30",tensor([[0.0419]]),<m> purple > 20 </m>
194,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 30, red = 30",tensor([[0.0364]]),<m> purple > 20 </m>
195,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 40, red = 30",tensor([[0.0399]]),<m> purple > 20 </m>
196,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 50, red = 30",tensor([[0.0355]]),<m> purple > 20 </m>
197,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 10, red = 30",tensor([[0.0408]]),<m> purple > 20 </m>
198,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 20, red = 30",tensor([[0.0629]]),<m> purple > 20 </m>
199,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 30, red = 30",tensor([[0.0517]]),<m> purple > 20 </m>
200,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 40, red = 30",tensor([[0.0526]]),<m> purple > 20 </m>
201,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 50, red = 30",tensor([[0.0454]]),<m> purple > 20 </m>
202,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 10, red = 30",tensor([[0.0786]]),<m> purple > 20 </m>
203,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 20, red = 30",tensor([[0.0777]]),<m> purple > 20 </m>
204,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 30, red = 30",tensor([[0.0663]]),<m> purple > 20 </m>
205,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 40, red = 30",tensor([[0.0668]]),<m> purple > 20 </m>
206,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 50, red = 30",tensor([[0.0535]]),<m> purple > 20 </m>
207,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 10, red = 30",tensor([[0.0452]]),<m> purple > 20 </m>
208,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 20, red = 30",tensor([[0.0437]]),<m> purple > 20 </m>
209,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 30, red = 30",tensor([[0.0448]]),<m> purple > 20 </m>
210,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 40, red = 30",tensor([[0.0372]]),<m> purple > 20 </m>
211,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 50, red = 30",tensor([[0.0338]]),<m> purple > 20 </m>
212,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 10, red = 30",tensor([[0.0399]]),<m> purple > 20 </m>
213,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 20, red = 30",tensor([[0.0485]]),<m> purple > 20 </m>
214,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 30, red = 30",tensor([[0.0468]]),<m> purple > 20 </m>
215,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 40, red = 30",tensor([[0.0396]]),<m> purple > 20 </m>
216,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 50, red = 30",tensor([[0.0361]]),<m> purple > 20 </m>
217,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 10, red = 30",tensor([[0.0344]]),<m> purple > 20 </m>
218,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 20, red = 30",tensor([[0.0402]]),<m> purple > 20 </m>
219,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 30, red = 30",tensor([[0.0361]]),<m> purple > 20 </m>
220,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 40, red = 30",tensor([[0.0358]]),<m> purple > 20 </m>
221,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 50, red = 30",tensor([[0.0335]]),<m> purple > 20 </m>
222,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 30, yellow = 10",tensor([[0.0527]]),<m> purple > 20 </m>
223,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 30, yellow = 20",tensor([[0.0637]]),<m> purple > 20 </m>
224,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 30, yellow = 30",tensor([[0.0598]]),<m> purple > 20 </m>
225,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 30, yellow = 40",tensor([[0.0921]]),<m> purple > 20 </m>
226,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 30, yellow = 50",tensor([[0.0855]]),<m> purple > 20 </m>
227,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 30, yellow = 10",tensor([[0.0830]]),<m> purple > 20 </m>
228,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 30, yellow = 20",tensor([[0.0438]]),<m> purple > 20 </m>
229,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 30, yellow = 30",tensor([[0.0738]]),<m> purple > 20 </m>
