,transcript,filtered_common_ground,cosine_similarity,true_common_ground
27,So twenty thirty,"purple = 20, red = 20, yellow = 30",tensor([[0.0159]]),"<m> green = 20, purple = 30 </m>"
28,So twenty thirty,"purple = 30, red = 20, yellow = 20",tensor([[0.0171]]),"<m> green = 20, purple = 30 </m>"
29,So twenty thirty,"purple = 30, red = 20, yellow = 30",tensor([[0.0166]]),"<m> green = 20, purple = 30 </m>"
30,So twenty thirty,"blue = 20, green = 20, red = 30",tensor([[0.0171]]),"<m> green = 20, purple = 30 </m>"
31,So twenty thirty,"blue = 20, green = 30, red = 30",tensor([[0.0170]]),"<m> green = 20, purple = 30 </m>"
32,So twenty thirty,"blue = 20, purple = 20, red = 30",tensor([[0.0163]]),"<m> green = 20, purple = 30 </m>"
33,So twenty thirty,"blue = 20, purple = 30, red = 30",tensor([[0.0169]]),"<m> green = 20, purple = 30 </m>"
34,So twenty thirty,"blue = 20, red = 30, yellow = 20",tensor([[0.0172]]),"<m> green = 20, purple = 30 </m>"
35,So twenty thirty,"blue = 20, red = 30, yellow = 30",tensor([[0.0168]]),"<m> green = 20, purple = 30 </m>"
36,So twenty thirty,"blue = 30, green = 20, red = 30",tensor([[0.0160]]),"<m> green = 20, purple = 30 </m>"
37,So twenty thirty,"blue = 30, purple = 20, red = 30",tensor([[0.0162]]),"<m> green = 20, purple = 30 </m>"
38,So twenty thirty,"blue = 30, red = 30, yellow = 20",tensor([[0.0173]]),"<m> green = 20, purple = 30 </m>"
39,So twenty thirty,"green = 20, purple = 20, red = 30",tensor([[0.0175]]),"<m> green = 20, purple = 30 </m>"
40,So twenty thirty,"green = 20, purple = 30, red = 30",tensor([[0.0178]]),"<m> green = 20, purple = 30 </m>"
41,So twenty thirty,"green = 20, red = 30, yellow = 20",tensor([[0.0168]]),"<m> green = 20, purple = 30 </m>"
42,So twenty thirty,"green = 20, red = 30, yellow = 30",tensor([[0.0164]]),"<m> green = 20, purple = 30 </m>"
43,So twenty thirty,"green = 30, purple = 20, red = 30",tensor([[0.0160]]),"<m> green = 20, purple = 30 </m>"
44,So twenty thirty,"green = 30, red = 30, yellow = 20",tensor([[0.0169]]),"<m> green = 20, purple = 30 </m>"
45,So twenty thirty,"purple = 20, red = 30, yellow = 20",tensor([[0.0167]]),"<m> green = 20, purple = 30 </m>"
46,So twenty thirty,"purple = 20, red = 30, yellow = 30",tensor([[0.0166]]),"<m> green = 20, purple = 30 </m>"
47,So twenty thirty,"purple = 30, red = 30, yellow = 20",tensor([[0.0172]]),"<m> green = 20, purple = 30 </m>"
48,So twenty thirty,"blue = 20, green = 20, purple = 30",tensor([[0.0177]]),"<m> green = 20, purple = 30 </m>"
49,So twenty thirty,"blue = 20, green = 20, yellow = 30",tensor([[0.0161]]),"<m> green = 20, purple = 30 </m>"
50,So twenty thirty,"blue = 20, green = 30, purple = 20",tensor([[0.0185]]),"<m> green = 20, purple = 30 </m>"
51,So twenty thirty,"blue = 20, green = 30, purple = 30",tensor([[0.0191]]),"<m> green = 20, purple = 30 </m>"
52,So twenty thirty,"blue = 20, green = 30, yellow = 20",tensor([[0.0171]]),"<m> green = 20, purple = 30 </m>"
53,So twenty thirty,"blue = 20, green = 30, yellow = 30",tensor([[0.0167]]),"<m> green = 20, purple = 30 </m>"
54,So twenty thirty,"blue = 20, purple = 20, yellow = 30",tensor([[0.0160]]),"<m> green = 20, purple = 30 </m>"
55,So twenty thirty,"blue = 20, purple = 30, yellow = 20",tensor([[0.0171]]),"<m> green = 20, purple = 30 </m>"
56,So twenty thirty,"blue = 20, purple = 30, yellow = 30",tensor([[0.0177]]),"<m> green = 20, purple = 30 </m>"
57,So twenty thirty,"blue = 30, green = 20, purple = 20",tensor([[0.0181]]),"<m> green = 20, purple = 30 </m>"
58,So twenty thirty,"blue = 30, green = 20, purple = 30",tensor([[0.0178]]),"<m> green = 20, purple = 30 </m>"
59,So twenty thirty,"blue = 30, green = 20, yellow = 20",tensor([[0.0179]]),"<m> green = 20, purple = 30 </m>"
60,So twenty thirty,"blue = 30, green = 20, yellow = 30",tensor([[0.0167]]),"<m> green = 20, purple = 30 </m>"
61,So twenty thirty,"blue = 30, green = 30, purple = 20",tensor([[0.0171]]),"<m> green = 20, purple = 30 </m>"
62,So twenty thirty,"blue = 30, green = 30, yellow = 20",tensor([[0.0172]]),"<m> green = 20, purple = 30 </m>"
63,So twenty thirty,"blue = 30, purple = 20, yellow = 20",tensor([[0.0172]]),"<m> green = 20, purple = 30 </m>"
64,So twenty thirty,"blue = 30, purple = 20, yellow = 30",tensor([[0.0165]]),"<m> green = 20, purple = 30 </m>"
65,So twenty thirty,"blue = 30, purple = 30, yellow = 20",tensor([[0.0173]]),"<m> green = 20, purple = 30 </m>"
66,So twenty thirty,"green = 20, purple = 20, yellow = 30",tensor([[0.0166]]),"<m> green = 20, purple = 30 </m>"
67,So twenty thirty,"green = 20, purple = 30, yellow = 20",tensor([[0.0168]]),"<m> green = 20, purple = 30 </m>"
68,So twenty thirty,"green = 20, purple = 30, yellow = 30",tensor([[0.0166]]),"<m> green = 20, purple = 30 </m>"
69,So twenty thirty,"green = 30, purple = 20, yellow = 20",tensor([[0.0170]]),"<m> green = 20, purple = 30 </m>"
70,So twenty thirty,"green = 30, purple = 20, yellow = 30",tensor([[0.0164]]),"<m> green = 20, purple = 30 </m>"
71,So twenty thirty,"green = 30, purple = 30, yellow = 20",tensor([[0.0171]]),"<m> green = 20, purple = 30 </m>"
72,So twenty thirty,"blue = 30, red = 20",tensor([[0.0343]]),"<m> green = 20, purple = 30 </m>"
73,So twenty thirty,"green = 30, red = 20",tensor([[0.0554]]),"<m> green = 20, purple = 30 </m>"
74,So twenty thirty,"purple = 30, red = 20",tensor([[0.0392]]),"<m> green = 20, purple = 30 </m>"
75,So twenty thirty,"red = 20, yellow = 30",tensor([[0.0425]]),"<m> green = 20, purple = 30 </m>"
76,So twenty thirty,"blue = 20, red = 30",tensor([[0.0582]]),"<m> green = 20, purple = 30 </m>"
77,So twenty thirty,"green = 20, red = 30",tensor([[0.0678]]),"<m> green = 20, purple = 30 </m>"
78,So twenty thirty,"purple = 20, red = 30",tensor([[0.0626]]),"<m> green = 20, purple = 30 </m>"
79,So twenty thirty,"red = 30, yellow = 20",tensor([[0.0289]]),"<m> green = 20, purple = 30 </m>"
80,So twenty thirty,"blue = 20, green = 30",tensor([[0.0765]]),"<m> green = 20, purple = 30 </m>"
81,So twenty thirty,"blue = 20, purple = 30",tensor([[0.0716]]),"<m> green = 20, purple = 30 </m>"
82,So twenty thirty,"blue = 20, yellow = 30",tensor([[0.0524]]),"<m> green = 20, purple = 30 </m>"
83,So twenty thirty,"blue = 30, green = 20",tensor([[0.0587]]),"<m> green = 20, purple = 30 </m>"
84,So twenty thirty,"blue = 30, purple = 20",tensor([[0.0447]]),"<m> green = 20, purple = 30 </m>"
85,So twenty thirty,"blue = 30, yellow = 20",tensor([[0.0285]]),"<m> green = 20, purple = 30 </m>"
86,So twenty thirty,"green = 20, purple = 30",tensor([[0.0779]]),"<m> green = 20, purple = 30 </m>"
87,So twenty thirty,"green = 20, yellow = 30",tensor([[0.0588]]),"<m> green = 20, purple = 30 </m>"
88,So twenty thirty,"green = 30, purple = 20",tensor([[0.0567]]),"<m> green = 20, purple = 30 </m>"
89,So twenty thirty,"green = 30, yellow = 20",tensor([[0.0368]]),"<m> green = 20, purple = 30 </m>"
90,So twenty thirty,"purple = 20, yellow = 30",tensor([[0.0631]]),"<m> green = 20, purple = 30 </m>"
91,So twenty thirty,"purple = 30, yellow = 20",tensor([[0.0353]]),"<m> green = 20, purple = 30 </m>"
92,So twenty thirty,"blue = 20, green = 20, purple = 30, red = 20",tensor([[0.0192]]),"<m> green = 20, purple = 30 </m>"
93,So twenty thirty,"blue = 20, green = 20, red = 20, yellow = 30",tensor([[0.0222]]),"<m> green = 20, purple = 30 </m>"
94,So twenty thirty,"blue = 20, green = 30, purple = 20, red = 20",tensor([[0.0199]]),"<m> green = 20, purple = 30 </m>"
95,So twenty thirty,"blue = 20, green = 30, purple = 30, red = 20",tensor([[0.0207]]),"<m> green = 20, purple = 30 </m>"
96,So twenty thirty,"blue = 20, green = 30, red = 20, yellow = 20",tensor([[0.0227]]),"<m> green = 20, purple = 30 </m>"
97,So twenty thirty,"blue = 20, green = 30, red = 20, yellow = 30",tensor([[0.0212]]),"<m> green = 20, purple = 30 </m>"
98,So twenty thirty,"blue = 20, purple = 20, red = 20, yellow = 30",tensor([[0.0219]]),"<m> green = 20, purple = 30 </m>"
99,So twenty thirty,"blue = 20, purple = 30, red = 20, yellow = 20",tensor([[0.0222]]),"<m> green = 20, purple = 30 </m>"
100,So twenty thirty,"blue = 20, purple = 30, red = 20, yellow = 30",tensor([[0.0220]]),"<m> green = 20, purple = 30 </m>"
101,So twenty thirty,"blue = 30, green = 20, purple = 20, red = 20",tensor([[0.0222]]),"<m> green = 20, purple = 30 </m>"
102,So twenty thirty,"blue = 30, green = 20, purple = 30, red = 20",tensor([[0.0221]]),"<m> green = 20, purple = 30 </m>"
103,So twenty thirty,"blue = 30, green = 20, red = 20, yellow = 20",tensor([[0.0208]]),"<m> green = 20, purple = 30 </m>"
104,So twenty thirty,"blue = 30, green = 20, red = 20, yellow = 30",tensor([[0.0208]]),"<m> green = 20, purple = 30 </m>"
105,So twenty thirty,"blue = 30, green = 30, purple = 20, red = 20",tensor([[0.0227]]),"<m> green = 20, purple = 30 </m>"
106,So twenty thirty,"blue = 30, green = 30, purple = 30, red = 20",tensor([[0.0193]]),"<m> green = 20, purple = 30 </m>"
107,So twenty thirty,"blue = 30, green = 30, red = 20, yellow = 20",tensor([[0.0218]]),"<m> green = 20, purple = 30 </m>"
108,So twenty thirty,"blue = 30, green = 30, red = 20, yellow = 30",tensor([[0.0203]]),"<m> green = 20, purple = 30 </m>"
109,So twenty thirty,"blue = 30, purple = 20, red = 20, yellow = 20",tensor([[0.0210]]),"<m> green = 20, purple = 30 </m>"
110,So twenty thirty,"blue = 30, purple = 20, red = 20, yellow = 30",tensor([[0.0218]]),"<m> green = 20, purple = 30 </m>"
111,So twenty thirty,"blue = 30, purple = 30, red = 20, yellow = 20",tensor([[0.0213]]),"<m> green = 20, purple = 30 </m>"
112,So twenty thirty,"blue = 30, purple = 30, red = 20, yellow = 30",tensor([[0.0236]]),"<m> green = 20, purple = 30 </m>"
113,So twenty thirty,"green = 20, purple = 20, red = 20, yellow = 30",tensor([[0.0223]]),"<m> green = 20, purple = 30 </m>"
114,So twenty thirty,"green = 20, purple = 30, red = 20, yellow = 20",tensor([[0.0230]]),"<m> green = 20, purple = 30 </m>"
115,So twenty thirty,"green = 20, purple = 30, red = 20, yellow = 30",tensor([[0.0220]]),"<m> green = 20, purple = 30 </m>"
116,So twenty thirty,"green = 30, purple = 20, red = 20, yellow = 20",tensor([[0.0213]]),"<m> green = 20, purple = 30 </m>"
117,So twenty thirty,"green = 30, purple = 20, red = 20, yellow = 30",tensor([[0.0217]]),"<m> green = 20, purple = 30 </m>"
118,So twenty thirty,"green = 30, purple = 30, red = 20, yellow = 20",tensor([[0.0221]]),"<m> green = 20, purple = 30 </m>"
119,So twenty thirty,"green = 30, purple = 30, red = 20, yellow = 30",tensor([[0.0205]]),"<m> green = 20, purple = 30 </m>"
120,So twenty thirty,"blue = 20, green = 20, purple = 20, red = 30",tensor([[0.0193]]),"<m> green = 20, purple = 30 </m>"
121,So twenty thirty,"blue = 20, green = 20, purple = 30, red = 30",tensor([[0.0178]]),"<m> green = 20, purple = 30 </m>"
122,So twenty thirty,"blue = 20, green = 20, red = 30, yellow = 20",tensor([[0.0221]]),"<m> green = 20, purple = 30 </m>"
123,So twenty thirty,"blue = 20, green = 20, red = 30, yellow = 30",tensor([[0.0217]]),"<m> green = 20, purple = 30 </m>"
124,So twenty thirty,"blue = 20, green = 30, purple = 20, red = 30",tensor([[0.0217]]),"<m> green = 20, purple = 30 </m>"
125,So twenty thirty,"blue = 20, green = 30, purple = 30, red = 30",tensor([[0.0176]]),"<m> green = 20, purple = 30 </m>"
126,So twenty thirty,"blue = 20, green = 30, red = 30, yellow = 20",tensor([[0.0219]]),"<m> green = 20, purple = 30 </m>"
127,So twenty thirty,"blue = 20, green = 30, red = 30, yellow = 30",tensor([[0.0200]]),"<m> green = 20, purple = 30 </m>"
128,So twenty thirty,"blue = 20, purple = 20, red = 30, yellow = 20",tensor([[0.0218]]),"<m> green = 20, purple = 30 </m>"
129,So twenty thirty,"blue = 20, purple = 20, red = 30, yellow = 30",tensor([[0.0232]]),"<m> green = 20, purple = 30 </m>"
130,So twenty thirty,"blue = 20, purple = 30, red = 30, yellow = 20",tensor([[0.0218]]),"<m> green = 20, purple = 30 </m>"
131,So twenty thirty,"blue = 20, purple = 30, red = 30, yellow = 30",tensor([[0.0210]]),"<m> green = 20, purple = 30 </m>"
132,So twenty thirty,"blue = 30, green = 20, purple = 20, red = 30",tensor([[0.0222]]),"<m> green = 20, purple = 30 </m>"
133,So twenty thirty,"blue = 30, green = 20, purple = 30, red = 30",tensor([[0.0180]]),"<m> green = 20, purple = 30 </m>"
134,So twenty thirty,"blue = 30, green = 20, red = 30, yellow = 20",tensor([[0.0220]]),"<m> green = 20, purple = 30 </m>"
135,So twenty thirty,"blue = 30, green = 20, red = 30, yellow = 30",tensor([[0.0202]]),"<m> green = 20, purple = 30 </m>"
136,So twenty thirty,"blue = 30, green = 30, purple = 20, red = 30",tensor([[0.0181]]),"<m> green = 20, purple = 30 </m>"
137,So twenty thirty,"blue = 30, green = 30, red = 30, yellow = 20",tensor([[0.0217]]),"<m> green = 20, purple = 30 </m>"
138,So twenty thirty,"blue = 30, purple = 20, red = 30, yellow = 20",tensor([[0.0214]]),"<m> green = 20, purple = 30 </m>"
139,So twenty thirty,"blue = 30, purple = 20, red = 30, yellow = 30",tensor([[0.0230]]),"<m> green = 20, purple = 30 </m>"
140,So twenty thirty,"blue = 30, purple = 30, red = 30, yellow = 20",tensor([[0.0240]]),"<m> green = 20, purple = 30 </m>"
141,So twenty thirty,"green = 20, purple = 20, red = 30, yellow = 20",tensor([[0.0223]]),"<m> green = 20, purple = 30 </m>"
142,So twenty thirty,"green = 20, purple = 20, red = 30, yellow = 30",tensor([[0.0220]]),"<m> green = 20, purple = 30 </m>"
143,So twenty thirty,"green = 20, purple = 30, red = 30, yellow = 20",tensor([[0.0224]]),"<m> green = 20, purple = 30 </m>"
144,So twenty thirty,"green = 20, purple = 30, red = 30, yellow = 30",tensor([[0.0193]]),"<m> green = 20, purple = 30 </m>"
145,So twenty thirty,"green = 30, purple = 20, red = 30, yellow = 20",tensor([[0.0227]]),"<m> green = 20, purple = 30 </m>"
146,So twenty thirty,"green = 30, purple = 20, red = 30, yellow = 30",tensor([[0.0201]]),"<m> green = 20, purple = 30 </m>"
147,So twenty thirty,"green = 30, purple = 30, red = 30, yellow = 20",tensor([[0.0219]]),"<m> green = 20, purple = 30 </m>"
148,So twenty thirty,"blue = 20, green = 20, purple = 20, yellow = 30",tensor([[0.0223]]),"<m> green = 20, purple = 30 </m>"
149,So twenty thirty,"blue = 20, green = 20, purple = 30, yellow = 20",tensor([[0.0223]]),"<m> green = 20, purple = 30 </m>"
150,So twenty thirty,"blue = 20, green = 20, purple = 30, yellow = 30",tensor([[0.0214]]),"<m> green = 20, purple = 30 </m>"
151,So twenty thirty,"blue = 20, green = 30, purple = 20, yellow = 20",tensor([[0.0221]]),"<m> green = 20, purple = 30 </m>"
152,So twenty thirty,"blue = 20, green = 30, purple = 20, yellow = 30",tensor([[0.0209]]),"<m> green = 20, purple = 30 </m>"
153,So twenty thirty,"blue = 20, green = 30, purple = 30, yellow = 20",tensor([[0.0216]]),"<m> green = 20, purple = 30 </m>"
154,So twenty thirty,"blue = 20, green = 30, purple = 30, yellow = 30",tensor([[0.0204]]),"<m> green = 20, purple = 30 </m>"
155,So twenty thirty,"blue = 30, green = 20, purple = 20, yellow = 20",tensor([[0.0202]]),"<m> green = 20, purple = 30 </m>"
156,So twenty thirty,"blue = 30, green = 20, purple = 20, yellow = 30",tensor([[0.0206]]),"<m> green = 20, purple = 30 </m>"
157,So twenty thirty,"blue = 30, green = 20, purple = 30, yellow = 20",tensor([[0.0219]]),"<m> green = 20, purple = 30 </m>"
158,So twenty thirty,"blue = 30, green = 20, purple = 30, yellow = 30",tensor([[0.0200]]),"<m> green = 20, purple = 30 </m>"
159,So twenty thirty,"blue = 30, green = 30, purple = 20, yellow = 20",tensor([[0.0208]]),"<m> green = 20, purple = 30 </m>"
160,So twenty thirty,"blue = 30, green = 30, purple = 20, yellow = 30",tensor([[0.0197]]),"<m> green = 20, purple = 30 </m>"
161,So twenty thirty,"blue = 30, green = 30, purple = 30, yellow = 20",tensor([[0.0221]]),"<m> green = 20, purple = 30 </m>"
162,Fifty I,red = 50,tensor([[0.7632]]),<m> yellow = 50 </m>
163,Fifty I,red != 50,tensor([[0.1746]]),<m> yellow = 50 </m>
164,Fifty I,red < 50,tensor([[0.0885]]),<m> yellow = 50 </m>
165,Fifty I,red > 50,tensor([[0.0826]]),<m> yellow = 50 </m>
166,Fifty I,blue = 50,tensor([[0.7718]]),<m> yellow = 50 </m>
167,Fifty I,blue != 50,tensor([[0.1574]]),<m> yellow = 50 </m>
168,Fifty I,blue < 50,tensor([[0.0860]]),<m> yellow = 50 </m>
169,Fifty I,blue > 50,tensor([[0.0815]]),<m> yellow = 50 </m>
170,Fifty I,green = 50,tensor([[0.7509]]),<m> yellow = 50 </m>
171,Fifty I,green != 50,tensor([[0.1810]]),<m> yellow = 50 </m>
172,Fifty I,green < 50,tensor([[0.0885]]),<m> yellow = 50 </m>
173,Fifty I,green > 50,tensor([[0.0858]]),<m> yellow = 50 </m>
174,Fifty I,purple = 50,tensor([[0.7714]]),<m> yellow = 50 </m>
175,Fifty I,purple != 50,tensor([[0.1925]]),<m> yellow = 50 </m>
176,Fifty I,purple < 50,tensor([[0.1035]]),<m> yellow = 50 </m>
177,Fifty I,purple > 50,tensor([[0.0968]]),<m> yellow = 50 </m>
178,Fifty I,yellow = 50,tensor([[0.7475]]),<m> yellow = 50 </m>
179,Fifty I,yellow != 50,tensor([[0.1753]]),<m> yellow = 50 </m>
180,Fifty I,yellow < 50,tensor([[0.0930]]),<m> yellow = 50 </m>
181,Fifty I,yellow > 50,tensor([[0.0895]]),<m> yellow = 50 </m>
182,Fifty I,"blue = 50, green = 50, red = 50",tensor([[0.0184]]),<m> yellow = 50 </m>
183,Fifty I,"blue = 50, purple = 50, red = 50",tensor([[0.0178]]),<m> yellow = 50 </m>
184,Fifty I,"blue = 50, red = 50, yellow = 50",tensor([[0.0181]]),<m> yellow = 50 </m>
185,Fifty I,"green = 50, purple = 50, red = 50",tensor([[0.0180]]),<m> yellow = 50 </m>
186,Fifty I,"green = 50, red = 50, yellow = 50",tensor([[0.0186]]),<m> yellow = 50 </m>
187,Fifty I,"purple = 50, red = 50, yellow = 50",tensor([[0.0179]]),<m> yellow = 50 </m>
188,Fifty I,"blue = 50, green = 50, purple = 50",tensor([[0.0182]]),<m> yellow = 50 </m>
189,Fifty I,"blue = 50, green = 50, yellow = 50",tensor([[0.0180]]),<m> yellow = 50 </m>
190,Fifty I,"blue = 50, purple = 50, yellow = 50",tensor([[0.0173]]),<m> yellow = 50 </m>
191,Fifty I,"green = 50, purple = 50, yellow = 50",tensor([[0.0177]]),<m> yellow = 50 </m>
192,Fifty I,"blue = 50, red = 50",tensor([[0.0375]]),<m> yellow = 50 </m>
193,Fifty I,"green = 50, red = 50",tensor([[0.0463]]),<m> yellow = 50 </m>
194,Fifty I,"purple = 50, red = 50",tensor([[0.0429]]),<m> yellow = 50 </m>
195,Fifty I,"red = 50, yellow = 50",tensor([[0.0325]]),<m> yellow = 50 </m>
196,Fifty I,"blue = 50, green = 50",tensor([[0.0473]]),<m> yellow = 50 </m>
197,Fifty I,"blue = 50, purple = 50",tensor([[0.0536]]),<m> yellow = 50 </m>
198,Fifty I,"blue = 50, yellow = 50",tensor([[0.0320]]),<m> yellow = 50 </m>
199,Fifty I,"green = 50, purple = 50",tensor([[0.0586]]),<m> yellow = 50 </m>
200,Fifty I,"green = 50, yellow = 50",tensor([[0.0340]]),<m> yellow = 50 </m>
201,Fifty I,"purple = 50, yellow = 50",tensor([[0.0391]]),<m> yellow = 50 </m>
202,Fifty I,"blue = 50, green = 50, purple = 50, red = 50",tensor([[0.0217]]),<m> yellow = 50 </m>
203,Fifty I,"blue = 50, green = 50, red = 50, yellow = 50",tensor([[0.0216]]),<m> yellow = 50 </m>
204,Fifty I,"blue = 50, purple = 50, red = 50, yellow = 50",tensor([[0.0220]]),<m> yellow = 50 </m>
205,Fifty I,"green = 50, purple = 50, red = 50, yellow = 50",tensor([[0.0220]]),<m> yellow = 50 </m>
206,Fifty I,"blue = 50, green = 50, purple = 50, yellow = 50",tensor([[0.0220]]),<m> yellow = 50 </m>
207,ah yellow block 's fifty,yellow = 50,tensor([[0.7775]]),<m> yellow = 50 </m>
208,ah yellow block 's fifty,yellow != 50,tensor([[0.2913]]),<m> yellow = 50 </m>
209,ah yellow block 's fifty,yellow < 50,tensor([[0.0892]]),<m> yellow = 50 </m>
210,ah yellow block 's fifty,yellow > 50,tensor([[0.0791]]),<m> yellow = 50 </m>
211,okay yellow block 's fifty,yellow = 50,tensor([[0.7812]]),<m> yellow = 50 </m>
212,okay yellow block 's fifty,yellow != 50,tensor([[0.2634]]),<m> yellow = 50 </m>
213,okay yellow block 's fifty,yellow < 50,tensor([[0.0874]]),<m> yellow = 50 </m>
214,okay yellow block 's fifty,yellow > 50,tensor([[0.0775]]),<m> yellow = 50 </m>
