,transcript,filtered_common_ground,cosine_similarity,true_common_ground
42,"red block , blue block , green block 's probably equal",blue > green + red,tensor([[0.6690]]),<m> green = blue + red </m>
43,"red block , blue block , green block 's probably equal",green = blue + red,tensor([[0.6655]]),<m> green = blue + red </m>
44,"red block , blue block , green block 's probably equal",green != blue + red,tensor([[0.6158]]),<m> green = blue + red </m>
45,"red block , blue block , green block 's probably equal",green < blue + red,tensor([[0.6170]]),<m> green = blue + red </m>
46,"red block , blue block , green block 's probably equal",green > blue + red,tensor([[0.6259]]),<m> green = blue + red </m>
47,"red block , blue block , green block 's probably equal","blue = 10, green = 10, red = 10",tensor([[0.0483]]),<m> green = blue + red </m>
48,"red block , blue block , green block 's probably equal","blue = 10, green = 20, red = 10",tensor([[0.0385]]),<m> green = blue + red </m>
49,"red block , blue block , green block 's probably equal","blue = 10, green = 30, red = 10",tensor([[0.0369]]),<m> green = blue + red </m>
50,"red block , blue block , green block 's probably equal","blue = 10, green = 40, red = 10",tensor([[0.0344]]),<m> green = blue + red </m>
51,"red block , blue block , green block 's probably equal","blue = 10, green = 50, red = 10",tensor([[0.0332]]),<m> green = blue + red </m>
52,"red block , blue block , green block 's probably equal","blue = 20, green = 10, red = 10",tensor([[0.0350]]),<m> green = blue + red </m>
53,"red block , blue block , green block 's probably equal","blue = 20, green = 20, red = 10",tensor([[0.0310]]),<m> green = blue + red </m>
54,"red block , blue block , green block 's probably equal","blue = 20, green = 30, red = 10",tensor([[0.0293]]),<m> green = blue + red </m>
55,"red block , blue block , green block 's probably equal","blue = 20, green = 40, red = 10",tensor([[0.0296]]),<m> green = blue + red </m>
56,"red block , blue block , green block 's probably equal","blue = 20, green = 50, red = 10",tensor([[0.0280]]),<m> green = blue + red </m>
57,"red block , blue block , green block 's probably equal","blue = 30, green = 10, red = 10",tensor([[0.0325]]),<m> green = blue + red </m>
58,"red block , blue block , green block 's probably equal","blue = 30, green = 20, red = 10",tensor([[0.0289]]),<m> green = blue + red </m>
59,"red block , blue block , green block 's probably equal","blue = 30, green = 30, red = 10",tensor([[0.0300]]),<m> green = blue + red </m>
60,"red block , blue block , green block 's probably equal","blue = 30, green = 40, red = 10",tensor([[0.0274]]),<m> green = blue + red </m>
61,"red block , blue block , green block 's probably equal","blue = 30, green = 50, red = 10",tensor([[0.0235]]),<m> green = blue + red </m>
62,"red block , blue block , green block 's probably equal","blue = 40, green = 10, red = 10",tensor([[0.0334]]),<m> green = blue + red </m>
63,"red block , blue block , green block 's probably equal","blue = 40, green = 20, red = 10",tensor([[0.0280]]),<m> green = blue + red </m>
64,"red block , blue block , green block 's probably equal","blue = 40, green = 30, red = 10",tensor([[0.0270]]),<m> green = blue + red </m>
65,"red block , blue block , green block 's probably equal","blue = 40, green = 40, red = 10",tensor([[0.0319]]),<m> green = blue + red </m>
66,"red block , blue block , green block 's probably equal","blue = 40, green = 50, red = 10",tensor([[0.0238]]),<m> green = blue + red </m>
67,"red block , blue block , green block 's probably equal","blue = 50, green = 10, red = 10",tensor([[0.0258]]),<m> green = blue + red </m>
68,"red block , blue block , green block 's probably equal","blue = 50, green = 20, red = 10",tensor([[0.0252]]),<m> green = blue + red </m>
69,"red block , blue block , green block 's probably equal","blue = 50, green = 30, red = 10",tensor([[0.0238]]),<m> green = blue + red </m>
70,"red block , blue block , green block 's probably equal","blue = 50, green = 40, red = 10",tensor([[0.0246]]),<m> green = blue + red </m>
71,"red block , blue block , green block 's probably equal","blue = 50, green = 50, red = 10",tensor([[0.0253]]),<m> green = blue + red </m>
72,"red block , blue block , green block 's probably equal","blue = 10, green = 10, red = 20",tensor([[0.0300]]),<m> green = blue + red </m>
73,"red block , blue block , green block 's probably equal","blue = 10, green = 20, red = 20",tensor([[0.0264]]),<m> green = blue + red </m>
74,"red block , blue block , green block 's probably equal","blue = 10, green = 30, red = 20",tensor([[0.0232]]),<m> green = blue + red </m>
75,"red block , blue block , green block 's probably equal","blue = 10, green = 40, red = 20",tensor([[0.0255]]),<m> green = blue + red </m>
76,"red block , blue block , green block 's probably equal","blue = 10, green = 50, red = 20",tensor([[0.0243]]),<m> green = blue + red </m>
77,"red block , blue block , green block 's probably equal","blue = 20, green = 10, red = 20",tensor([[0.0267]]),<m> green = blue + red </m>
78,"red block , blue block , green block 's probably equal","blue = 20, green = 20, red = 20",tensor([[0.0261]]),<m> green = blue + red </m>
79,"red block , blue block , green block 's probably equal","blue = 20, green = 30, red = 20",tensor([[0.0204]]),<m> green = blue + red </m>
80,"red block , blue block , green block 's probably equal","blue = 20, green = 40, red = 20",tensor([[0.0241]]),<m> green = blue + red </m>
81,"red block , blue block , green block 's probably equal","blue = 20, green = 50, red = 20",tensor([[0.0244]]),<m> green = blue + red </m>
82,"red block , blue block , green block 's probably equal","blue = 30, green = 10, red = 20",tensor([[0.0229]]),<m> green = blue + red </m>
83,"red block , blue block , green block 's probably equal","blue = 30, green = 20, red = 20",tensor([[0.0214]]),<m> green = blue + red </m>
84,"red block , blue block , green block 's probably equal","blue = 30, green = 30, red = 20",tensor([[0.0181]]),<m> green = blue + red </m>
85,"red block , blue block , green block 's probably equal","blue = 30, green = 40, red = 20",tensor([[0.0210]]),<m> green = blue + red </m>
86,"red block , blue block , green block 's probably equal","blue = 30, green = 50, red = 20",tensor([[0.0174]]),<m> green = blue + red </m>
87,"red block , blue block , green block 's probably equal","blue = 40, green = 10, red = 20",tensor([[0.0245]]),<m> green = blue + red </m>
88,"red block , blue block , green block 's probably equal","blue = 40, green = 20, red = 20",tensor([[0.0235]]),<m> green = blue + red </m>
89,"red block , blue block , green block 's probably equal","blue = 40, green = 30, red = 20",tensor([[0.0225]]),<m> green = blue + red </m>
90,"red block , blue block , green block 's probably equal","blue = 40, green = 40, red = 20",tensor([[0.0218]]),<m> green = blue + red </m>
91,"red block , blue block , green block 's probably equal","blue = 40, green = 50, red = 20",tensor([[0.0218]]),<m> green = blue + red </m>
92,"red block , blue block , green block 's probably equal","blue = 50, green = 10, red = 20",tensor([[0.0226]]),<m> green = blue + red </m>
93,"red block , blue block , green block 's probably equal","blue = 50, green = 20, red = 20",tensor([[0.0228]]),<m> green = blue + red </m>
94,"red block , blue block , green block 's probably equal","blue = 50, green = 30, red = 20",tensor([[0.0215]]),<m> green = blue + red </m>
95,"red block , blue block , green block 's probably equal","blue = 50, green = 40, red = 20",tensor([[0.0215]]),<m> green = blue + red </m>
96,"red block , blue block , green block 's probably equal","blue = 50, green = 50, red = 20",tensor([[0.0231]]),<m> green = blue + red </m>
97,"red block , blue block , green block 's probably equal","blue = 10, green = 10, red = 30",tensor([[0.0258]]),<m> green = blue + red </m>
98,"red block , blue block , green block 's probably equal","blue = 10, green = 20, red = 30",tensor([[0.0212]]),<m> green = blue + red </m>
99,"red block , blue block , green block 's probably equal","blue = 10, green = 30, red = 30",tensor([[0.0252]]),<m> green = blue + red </m>
100,"red block , blue block , green block 's probably equal","blue = 10, green = 40, red = 30",tensor([[0.0227]]),<m> green = blue + red </m>
101,"red block , blue block , green block 's probably equal","blue = 10, green = 50, red = 30",tensor([[0.0202]]),<m> green = blue + red </m>
102,"red block , blue block , green block 's probably equal","blue = 20, green = 10, red = 30",tensor([[0.0223]]),<m> green = blue + red </m>
103,"red block , blue block , green block 's probably equal","blue = 20, green = 20, red = 30",tensor([[0.0185]]),<m> green = blue + red </m>
104,"red block , blue block , green block 's probably equal","blue = 20, green = 30, red = 30",tensor([[0.0202]]),<m> green = blue + red </m>
105,"red block , blue block , green block 's probably equal","blue = 20, green = 40, red = 30",tensor([[0.0210]]),<m> green = blue + red </m>
106,"red block , blue block , green block 's probably equal","blue = 20, green = 50, red = 30",tensor([[0.0188]]),<m> green = blue + red </m>
107,"red block , blue block , green block 's probably equal","blue = 30, green = 10, red = 30",tensor([[0.0208]]),<m> green = blue + red </m>
108,"red block , blue block , green block 's probably equal","blue = 30, green = 20, red = 30",tensor([[0.0205]]),<m> green = blue + red </m>
109,"red block , blue block , green block 's probably equal","blue = 30, green = 30, red = 30",tensor([[0.0171]]),<m> green = blue + red </m>
110,"red block , blue block , green block 's probably equal","blue = 30, green = 40, red = 30",tensor([[0.0178]]),<m> green = blue + red </m>
111,"red block , blue block , green block 's probably equal","blue = 30, green = 50, red = 30",tensor([[0.0175]]),<m> green = blue + red </m>
112,"red block , blue block , green block 's probably equal","blue = 40, green = 10, red = 30",tensor([[0.0220]]),<m> green = blue + red </m>
113,"red block , blue block , green block 's probably equal","blue = 40, green = 20, red = 30",tensor([[0.0210]]),<m> green = blue + red </m>
114,"red block , blue block , green block 's probably equal","blue = 40, green = 30, red = 30",tensor([[0.0200]]),<m> green = blue + red </m>
115,"red block , blue block , green block 's probably equal","blue = 40, green = 40, red = 30",tensor([[0.0212]]),<m> green = blue + red </m>
116,"red block , blue block , green block 's probably equal","blue = 40, green = 50, red = 30",tensor([[0.0179]]),<m> green = blue + red </m>
117,"red block , blue block , green block 's probably equal","blue = 50, green = 10, red = 30",tensor([[0.0194]]),<m> green = blue + red </m>
118,"red block , blue block , green block 's probably equal","blue = 50, green = 20, red = 30",tensor([[0.0212]]),<m> green = blue + red </m>
119,"red block , blue block , green block 's probably equal","blue = 50, green = 30, red = 30",tensor([[0.0195]]),<m> green = blue + red </m>
120,"red block , blue block , green block 's probably equal","blue = 50, green = 40, red = 30",tensor([[0.0180]]),<m> green = blue + red </m>
121,"red block , blue block , green block 's probably equal","blue = 50, green = 50, red = 30",tensor([[0.0191]]),<m> green = blue + red </m>
122,"red block , blue block , green block 's probably equal","blue = 10, green = 10, red = 40",tensor([[0.0291]]),<m> green = blue + red </m>
123,"red block , blue block , green block 's probably equal","blue = 10, green = 20, red = 40",tensor([[0.0258]]),<m> green = blue + red </m>
124,"red block , blue block , green block 's probably equal","blue = 10, green = 30, red = 40",tensor([[0.0196]]),<m> green = blue + red </m>
125,"red block , blue block , green block 's probably equal","blue = 10, green = 40, red = 40",tensor([[0.0253]]),<m> green = blue + red </m>
126,"red block , blue block , green block 's probably equal","blue = 10, green = 50, red = 40",tensor([[0.0205]]),<m> green = blue + red </m>
127,"red block , blue block , green block 's probably equal","blue = 20, green = 10, red = 40",tensor([[0.0262]]),<m> green = blue + red </m>
128,"red block , blue block , green block 's probably equal","blue = 20, green = 20, red = 40",tensor([[0.0259]]),<m> green = blue + red </m>
129,"red block , blue block , green block 's probably equal","blue = 20, green = 30, red = 40",tensor([[0.0180]]),<m> green = blue + red </m>
130,"red block , blue block , green block 's probably equal","blue = 20, green = 40, red = 40",tensor([[0.0231]]),<m> green = blue + red </m>
131,"red block , blue block , green block 's probably equal","blue = 20, green = 50, red = 40",tensor([[0.0205]]),<m> green = blue + red </m>
132,"red block , blue block , green block 's probably equal","blue = 30, green = 10, red = 40",tensor([[0.0182]]),<m> green = blue + red </m>
133,"red block , blue block , green block 's probably equal","blue = 30, green = 20, red = 40",tensor([[0.0180]]),<m> green = blue + red </m>
134,"red block , blue block , green block 's probably equal","blue = 30, green = 30, red = 40",tensor([[0.0162]]),<m> green = blue + red </m>
135,"red block , blue block , green block 's probably equal","blue = 30, green = 40, red = 40",tensor([[0.0171]]),<m> green = blue + red </m>
136,"red block , blue block , green block 's probably equal","blue = 30, green = 50, red = 40",tensor([[0.0135]]),<m> green = blue + red </m>
137,"red block , blue block , green block 's probably equal","blue = 40, green = 10, red = 40",tensor([[0.0225]]),<m> green = blue + red </m>
138,"red block , blue block , green block 's probably equal","blue = 40, green = 20, red = 40",tensor([[0.0247]]),<m> green = blue + red </m>
139,"red block , blue block , green block 's probably equal","blue = 40, green = 30, red = 40",tensor([[0.0195]]),<m> green = blue + red </m>
140,"red block , blue block , green block 's probably equal","blue = 40, green = 40, red = 40",tensor([[0.0213]]),<m> green = blue + red </m>
141,"red block , blue block , green block 's probably equal","blue = 40, green = 50, red = 40",tensor([[0.0186]]),<m> green = blue + red </m>
142,"red block , blue block , green block 's probably equal","blue = 50, green = 10, red = 40",tensor([[0.0192]]),<m> green = blue + red </m>
143,"red block , blue block , green block 's probably equal","blue = 50, green = 20, red = 40",tensor([[0.0213]]),<m> green = blue + red </m>
144,"red block , blue block , green block 's probably equal","blue = 50, green = 30, red = 40",tensor([[0.0158]]),<m> green = blue + red </m>
145,"red block , blue block , green block 's probably equal","blue = 50, green = 40, red = 40",tensor([[0.0187]]),<m> green = blue + red </m>
146,"red block , blue block , green block 's probably equal","blue = 50, green = 50, red = 40",tensor([[0.0191]]),<m> green = blue + red </m>
147,"red block , blue block , green block 's probably equal","blue = 10, green = 10, red = 50",tensor([[0.0221]]),<m> green = blue + red </m>
148,"red block , blue block , green block 's probably equal","blue = 10, green = 20, red = 50",tensor([[0.0206]]),<m> green = blue + red </m>
149,"red block , blue block , green block 's probably equal","blue = 10, green = 30, red = 50",tensor([[0.0185]]),<m> green = blue + red </m>
150,"red block , blue block , green block 's probably equal","blue = 10, green = 40, red = 50",tensor([[0.0196]]),<m> green = blue + red </m>
151,"red block , blue block , green block 's probably equal","blue = 10, green = 50, red = 50",tensor([[0.0202]]),<m> green = blue + red </m>
152,"red block , blue block , green block 's probably equal","blue = 20, green = 10, red = 50",tensor([[0.0211]]),<m> green = blue + red </m>
153,"red block , blue block , green block 's probably equal","blue = 20, green = 20, red = 50",tensor([[0.0194]]),<m> green = blue + red </m>
154,"red block , blue block , green block 's probably equal","blue = 20, green = 30, red = 50",tensor([[0.0146]]),<m> green = blue + red </m>
155,"red block , blue block , green block 's probably equal","blue = 20, green = 40, red = 50",tensor([[0.0190]]),<m> green = blue + red </m>
156,"red block , blue block , green block 's probably equal","blue = 20, green = 50, red = 50",tensor([[0.0186]]),<m> green = blue + red </m>
157,"red block , blue block , green block 's probably equal","blue = 30, green = 10, red = 50",tensor([[0.0143]]),<m> green = blue + red </m>
158,"red block , blue block , green block 's probably equal","blue = 30, green = 20, red = 50",tensor([[0.0139]]),<m> green = blue + red </m>
159,"red block , blue block , green block 's probably equal","blue = 30, green = 30, red = 50",tensor([[0.0133]]),<m> green = blue + red </m>
160,"red block , blue block , green block 's probably equal","blue = 30, green = 40, red = 50",tensor([[0.0129]]),<m> green = blue + red </m>
161,"red block , blue block , green block 's probably equal","blue = 30, green = 50, red = 50",tensor([[0.0131]]),<m> green = blue + red </m>
162,"red block , blue block , green block 's probably equal","blue = 40, green = 10, red = 50",tensor([[0.0192]]),<m> green = blue + red </m>
163,"red block , blue block , green block 's probably equal","blue = 40, green = 20, red = 50",tensor([[0.0195]]),<m> green = blue + red </m>
164,"red block , blue block , green block 's probably equal","blue = 40, green = 30, red = 50",tensor([[0.0145]]),<m> green = blue + red </m>
165,"red block , blue block , green block 's probably equal","blue = 40, green = 40, red = 50",tensor([[0.0171]]),<m> green = blue + red </m>
166,"red block , blue block , green block 's probably equal","blue = 40, green = 50, red = 50",tensor([[0.0164]]),<m> green = blue + red </m>
167,"red block , blue block , green block 's probably equal","blue = 50, green = 10, red = 50",tensor([[0.0199]]),<m> green = blue + red </m>
168,"red block , blue block , green block 's probably equal","blue = 50, green = 20, red = 50",tensor([[0.0198]]),<m> green = blue + red </m>
169,"red block , blue block , green block 's probably equal","blue = 50, green = 30, red = 50",tensor([[0.0138]]),<m> green = blue + red </m>
170,"red block , blue block , green block 's probably equal","blue = 50, green = 40, red = 50",tensor([[0.0172]]),<m> green = blue + red </m>
171,"red block , blue block , green block 's probably equal","blue = 50, green = 50, red = 50",tensor([[0.0162]]),<m> green = blue + red </m>
172,So got ten ten,red = 10,tensor([[0.9950]]),"<m> blue = 10, red = 10 </m>"
173,So got ten ten,red != 10,tensor([[0.5144]]),"<m> blue = 10, red = 10 </m>"
174,So got ten ten,red < 10,tensor([[0.1910]]),"<m> blue = 10, red = 10 </m>"
175,So got ten ten,red > 10,tensor([[0.3064]]),"<m> blue = 10, red = 10 </m>"
176,So got ten ten,blue = 10,tensor([[0.9950]]),"<m> blue = 10, red = 10 </m>"
177,So got ten ten,blue != 10,tensor([[0.4590]]),"<m> blue = 10, red = 10 </m>"
178,So got ten ten,blue < 10,tensor([[0.1729]]),"<m> blue = 10, red = 10 </m>"
179,So got ten ten,blue > 10,tensor([[0.2490]]),"<m> blue = 10, red = 10 </m>"
180,So got ten ten,green = 10,tensor([[0.9940]]),"<m> blue = 10, red = 10 </m>"
181,So got ten ten,green != 10,tensor([[0.4959]]),"<m> blue = 10, red = 10 </m>"
182,So got ten ten,green < 10,tensor([[0.1510]]),"<m> blue = 10, red = 10 </m>"
183,So got ten ten,green > 10,tensor([[0.2141]]),"<m> blue = 10, red = 10 </m>"
184,So got ten ten,purple = 10,tensor([[0.9958]]),"<m> blue = 10, red = 10 </m>"
185,So got ten ten,purple != 10,tensor([[0.6646]]),"<m> blue = 10, red = 10 </m>"
186,So got ten ten,purple < 10,tensor([[0.3733]]),"<m> blue = 10, red = 10 </m>"
187,So got ten ten,purple > 10,tensor([[0.5659]]),"<m> blue = 10, red = 10 </m>"
188,So got ten ten,yellow = 10,tensor([[0.9931]]),"<m> blue = 10, red = 10 </m>"
189,So got ten ten,yellow != 10,tensor([[0.5463]]),"<m> blue = 10, red = 10 </m>"
190,So got ten ten,yellow < 10,tensor([[0.1888]]),"<m> blue = 10, red = 10 </m>"
191,So got ten ten,yellow > 10,tensor([[0.3182]]),"<m> blue = 10, red = 10 </m>"
192,So got ten ten,"blue = 10, green = 10, red = 10",tensor([[0.0614]]),"<m> blue = 10, red = 10 </m>"
193,So got ten ten,"blue = 10, purple = 10, red = 10",tensor([[0.0202]]),"<m> blue = 10, red = 10 </m>"
194,So got ten ten,"blue = 10, red = 10, yellow = 10",tensor([[0.0144]]),"<m> blue = 10, red = 10 </m>"
195,So got ten ten,"green = 10, purple = 10, red = 10",tensor([[0.0315]]),"<m> blue = 10, red = 10 </m>"
196,So got ten ten,"green = 10, red = 10, yellow = 10",tensor([[0.0165]]),"<m> blue = 10, red = 10 </m>"
197,So got ten ten,"purple = 10, red = 10, yellow = 10",tensor([[0.0225]]),"<m> blue = 10, red = 10 </m>"
198,So got ten ten,"blue = 10, green = 10, purple = 10",tensor([[0.0215]]),"<m> blue = 10, red = 10 </m>"
199,So got ten ten,"blue = 10, green = 10, yellow = 10",tensor([[0.0183]]),"<m> blue = 10, red = 10 </m>"
200,So got ten ten,"blue = 10, purple = 10, yellow = 10",tensor([[0.0128]]),"<m> blue = 10, red = 10 </m>"
201,So got ten ten,"green = 10, purple = 10, yellow = 10",tensor([[0.0172]]),"<m> blue = 10, red = 10 </m>"
202,So got ten ten,"blue = 10, red = 10",tensor([[0.9416]]),"<m> blue = 10, red = 10 </m>"
203,So got ten ten,"green = 10, red = 10",tensor([[0.9403]]),"<m> blue = 10, red = 10 </m>"
204,So got ten ten,"purple = 10, red = 10",tensor([[0.9622]]),"<m> blue = 10, red = 10 </m>"
205,So got ten ten,"red = 10, yellow = 10",tensor([[0.7481]]),"<m> blue = 10, red = 10 </m>"
206,So got ten ten,"blue = 10, green = 10",tensor([[0.9413]]),"<m> blue = 10, red = 10 </m>"
207,So got ten ten,"blue = 10, purple = 10",tensor([[0.9483]]),"<m> blue = 10, red = 10 </m>"
208,So got ten ten,"blue = 10, yellow = 10",tensor([[0.7461]]),"<m> blue = 10, red = 10 </m>"
209,So got ten ten,"green = 10, purple = 10",tensor([[0.9588]]),"<m> blue = 10, red = 10 </m>"
210,So got ten ten,"green = 10, yellow = 10",tensor([[0.8198]]),"<m> blue = 10, red = 10 </m>"
211,So got ten ten,"purple = 10, yellow = 10",tensor([[0.8686]]),"<m> blue = 10, red = 10 </m>"
212,So got ten ten,"blue = 10, green = 10, purple = 10, red = 10",tensor([[0.0096]]),"<m> blue = 10, red = 10 </m>"
213,So got ten ten,"blue = 10, green = 10, red = 10, yellow = 10",tensor([[0.0099]]),"<m> blue = 10, red = 10 </m>"
214,So got ten ten,"blue = 10, purple = 10, red = 10, yellow = 10",tensor([[0.0080]]),"<m> blue = 10, red = 10 </m>"
215,So got ten ten,"green = 10, purple = 10, red = 10, yellow = 10",tensor([[0.0090]]),"<m> blue = 10, red = 10 </m>"
216,So got ten ten,"blue = 10, green = 10, purple = 10, yellow = 10",tensor([[0.0088]]),"<m> blue = 10, red = 10 </m>"
217,"green block , blue block twenty ten right","blue = 10, green = 20",tensor([[0.6567]]),"<m> blue = 10, green = 20 </m>"
218,"green block , blue block twenty ten right","blue = 20, green = 10",tensor([[0.7515]]),"<m> blue = 10, green = 20 </m>"
219,Look thirty gram block,red = 30,tensor([[0.9319]]),<m> purple = 30 </m>
220,Look thirty gram block,red != 30,tensor([[0.1190]]),<m> purple = 30 </m>
221,Look thirty gram block,red < 30,tensor([[0.0920]]),<m> purple = 30 </m>
222,Look thirty gram block,red > 30,tensor([[0.1226]]),<m> purple = 30 </m>
223,Look thirty gram block,blue = 30,tensor([[0.8978]]),<m> purple = 30 </m>
224,Look thirty gram block,blue != 30,tensor([[0.0994]]),<m> purple = 30 </m>
225,Look thirty gram block,blue < 30,tensor([[0.0946]]),<m> purple = 30 </m>
226,Look thirty gram block,blue > 30,tensor([[0.1256]]),<m> purple = 30 </m>
227,Look thirty gram block,green = 30,tensor([[0.8776]]),<m> purple = 30 </m>
228,Look thirty gram block,green != 30,tensor([[0.0941]]),<m> purple = 30 </m>
229,Look thirty gram block,green < 30,tensor([[0.0595]]),<m> purple = 30 </m>
230,Look thirty gram block,green > 30,tensor([[0.0881]]),<m> purple = 30 </m>
231,Look thirty gram block,purple = 30,tensor([[0.9406]]),<m> purple = 30 </m>
232,Look thirty gram block,purple != 30,tensor([[0.1753]]),<m> purple = 30 </m>
233,Look thirty gram block,purple < 30,tensor([[0.1149]]),<m> purple = 30 </m>
234,Look thirty gram block,purple > 30,tensor([[0.1616]]),<m> purple = 30 </m>
235,Look thirty gram block,yellow = 30,tensor([[0.9290]]),<m> purple = 30 </m>
236,Look thirty gram block,yellow != 30,tensor([[0.1397]]),<m> purple = 30 </m>
237,Look thirty gram block,yellow < 30,tensor([[0.0945]]),<m> purple = 30 </m>
238,Look thirty gram block,yellow > 30,tensor([[0.1205]]),<m> purple = 30 </m>
239,Look thirty gram block,"blue = 30, green = 30, red = 30",tensor([[0.1097]]),<m> purple = 30 </m>
240,Look thirty gram block,"blue = 30, purple = 30, red = 30",tensor([[0.0977]]),<m> purple = 30 </m>
241,Look thirty gram block,"blue = 30, red = 30, yellow = 30",tensor([[0.0611]]),<m> purple = 30 </m>
242,Look thirty gram block,"green = 30, purple = 30, red = 30",tensor([[0.2893]]),<m> purple = 30 </m>
243,Look thirty gram block,"green = 30, red = 30, yellow = 30",tensor([[0.1080]]),<m> purple = 30 </m>
244,Look thirty gram block,"purple = 30, red = 30, yellow = 30",tensor([[0.0714]]),<m> purple = 30 </m>
245,Look thirty gram block,"blue = 30, green = 30, purple = 30",tensor([[0.1089]]),<m> purple = 30 </m>
246,Look thirty gram block,"blue = 30, green = 30, yellow = 30",tensor([[0.0540]]),<m> purple = 30 </m>
247,Look thirty gram block,"blue = 30, purple = 30, yellow = 30",tensor([[0.0430]]),<m> purple = 30 </m>
248,Look thirty gram block,"green = 30, purple = 30, yellow = 30",tensor([[0.1067]]),<m> purple = 30 </m>
249,Look thirty gram block,"blue = 30, red = 30",tensor([[0.9667]]),<m> purple = 30 </m>
250,Look thirty gram block,"green = 30, red = 30",tensor([[0.9528]]),<m> purple = 30 </m>
251,Look thirty gram block,"purple = 30, red = 30",tensor([[0.9707]]),<m> purple = 30 </m>
252,Look thirty gram block,"red = 30, yellow = 30",tensor([[0.8531]]),<m> purple = 30 </m>
