,transcript,filtered_common_ground,cosine_similarity,true_common_ground
87,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 10, purple = 40",tensor([[0.2247]]),<m> purple > green </m>
88,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 10, purple = 50",tensor([[0.2308]]),<m> purple > green </m>
89,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 20, purple = 10",tensor([[0.2096]]),<m> purple > green </m>
90,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 20, purple = 20",tensor([[0.1659]]),<m> purple > green </m>
91,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 20, purple = 30",tensor([[0.2130]]),<m> purple > green </m>
92,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 20, purple = 40",tensor([[0.1796]]),<m> purple > green </m>
93,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 20, purple = 50",tensor([[0.2042]]),<m> purple > green </m>
94,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 30, purple = 10",tensor([[0.2173]]),<m> purple > green </m>
95,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 30, purple = 20",tensor([[0.1769]]),<m> purple > green </m>
96,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 30, purple = 30",tensor([[0.2289]]),<m> purple > green </m>
97,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 30, purple = 40",tensor([[0.1966]]),<m> purple > green </m>
98,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 30, purple = 50",tensor([[0.2221]]),<m> purple > green </m>
99,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 40, purple = 10",tensor([[0.2171]]),<m> purple > green </m>
100,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 40, purple = 20",tensor([[0.1775]]),<m> purple > green </m>
101,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 40, purple = 30",tensor([[0.2249]]),<m> purple > green </m>
102,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 40, purple = 40",tensor([[0.2206]]),<m> purple > green </m>
103,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 40, purple = 50",tensor([[0.2051]]),<m> purple > green </m>
104,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 50, purple = 10",tensor([[0.1917]]),<m> purple > green </m>
105,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 50, purple = 20",tensor([[0.1495]]),<m> purple > green </m>
106,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 50, purple = 30",tensor([[0.1708]]),<m> purple > green </m>
107,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 50, purple = 40",tensor([[0.1557]]),<m> purple > green </m>
108,"alright let 's green block , purple block two already tell purple block one 's heavier","green = 50, purple = 50",tensor([[0.1734]]),<m> purple > green </m>
109,"green block , red block , purple block equal green block , red block , purple block instructions suppose",red = green + purple,tensor([[0.4528]]),<m> purple = green + red </m>
110,"green block , red block , purple block equal green block , red block , purple block instructions suppose",red != green + purple,tensor([[0.1870]]),<m> purple = green + red </m>
111,"green block , red block , purple block equal green block , red block , purple block instructions suppose",red < green + purple,tensor([[0.2011]]),<m> purple = green + red </m>
112,"green block , red block , purple block equal green block , red block , purple block instructions suppose",red > green + purple,tensor([[0.2155]]),<m> purple = green + red </m>
113,"green block , red block , purple block equal green block , red block , purple block instructions suppose",green = purple + red,tensor([[0.4739]]),<m> purple = green + red </m>
114,"green block , red block , purple block equal green block , red block , purple block instructions suppose",green != purple + red,tensor([[0.1898]]),<m> purple = green + red </m>
115,"green block , red block , purple block equal green block , red block , purple block instructions suppose",green < purple + red,tensor([[0.1894]]),<m> purple = green + red </m>
116,"green block , red block , purple block equal green block , red block , purple block instructions suppose",green > purple + red,tensor([[0.2495]]),<m> purple = green + red </m>
117,"green block , red block , purple block equal green block , red block , purple block instructions suppose",purple = green + red,tensor([[0.4439]]),<m> purple = green + red </m>
118,"green block , red block , purple block equal green block , red block , purple block instructions suppose",purple != green + red,tensor([[0.1914]]),<m> purple = green + red </m>
119,"green block , red block , purple block equal green block , red block , purple block instructions suppose",purple < green + red,tensor([[0.1766]]),<m> purple = green + red </m>
120,"green block , red block , purple block equal green block , red block , purple block instructions suppose",purple > green + red,tensor([[0.2141]]),<m> purple = green + red </m>
121,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 10, red = 10",tensor([[0.0492]]),<m> purple = green + red </m>
122,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 20, red = 10",tensor([[0.0404]]),<m> purple = green + red </m>
123,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 30, red = 10",tensor([[0.0400]]),<m> purple = green + red </m>
124,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 40, red = 10",tensor([[0.0359]]),<m> purple = green + red </m>
125,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 50, red = 10",tensor([[0.0490]]),<m> purple = green + red </m>
126,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 20, purple = 10, red = 10",tensor([[0.0409]]),<m> purple = green + red </m>
127,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 20, purple = 20, red = 10",tensor([[0.0453]]),<m> purple = green + red </m>
128,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 20, purple = 30, red = 10",tensor([[0.0561]]),<m> purple = green + red </m>
129,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 20, purple = 40, red = 10",tensor([[0.0499]]),<m> purple = green + red </m>
130,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 20, purple = 50, red = 10",tensor([[0.0647]]),<m> purple = green + red </m>
131,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 30, purple = 10, red = 10",tensor([[0.0339]]),<m> purple = green + red </m>
132,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 30, purple = 20, red = 10",tensor([[0.0440]]),<m> purple = green + red </m>
133,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 30, purple = 30, red = 10",tensor([[0.0593]]),<m> purple = green + red </m>
134,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 30, purple = 40, red = 10",tensor([[0.0447]]),<m> purple = green + red </m>
135,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 30, purple = 50, red = 10",tensor([[0.0671]]),<m> purple = green + red </m>
136,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 40, purple = 10, red = 10",tensor([[0.0298]]),<m> purple = green + red </m>
137,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 40, purple = 20, red = 10",tensor([[0.0341]]),<m> purple = green + red </m>
138,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 40, purple = 30, red = 10",tensor([[0.0435]]),<m> purple = green + red </m>
139,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 40, purple = 40, red = 10",tensor([[0.0440]]),<m> purple = green + red </m>
140,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 40, purple = 50, red = 10",tensor([[0.0634]]),<m> purple = green + red </m>
141,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 50, purple = 10, red = 10",tensor([[0.0381]]),<m> purple = green + red </m>
142,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 50, purple = 20, red = 10",tensor([[0.0519]]),<m> purple = green + red </m>
143,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 50, purple = 30, red = 10",tensor([[0.0683]]),<m> purple = green + red </m>
144,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 50, purple = 40, red = 10",tensor([[0.0597]]),<m> purple = green + red </m>
145,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 50, purple = 50, red = 10",tensor([[0.0904]]),<m> purple = green + red </m>
146,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 10, red = 20",tensor([[0.0627]]),<m> purple = green + red </m>
147,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 20, red = 20",tensor([[0.0280]]),<m> purple = green + red </m>
148,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 30, red = 20",tensor([[0.0557]]),<m> purple = green + red </m>
149,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 40, red = 20",tensor([[0.0573]]),<m> purple = green + red </m>
150,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 50, red = 20",tensor([[0.0560]]),<m> purple = green + red </m>
151,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 20, purple = 10, red = 20",tensor([[0.0390]]),<m> purple = green + red </m>
152,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 20, purple = 20, red = 20",tensor([[0.0381]]),<m> purple = green + red </m>
153,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 20, purple = 30, red = 20",tensor([[0.0441]]),<m> purple = green + red </m>
154,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 20, purple = 40, red = 20",tensor([[0.0417]]),<m> purple = green + red </m>
155,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 20, purple = 50, red = 20",tensor([[0.0616]]),<m> purple = green + red </m>
156,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 30, purple = 10, red = 20",tensor([[0.0473]]),<m> purple = green + red </m>
157,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 30, purple = 20, red = 20",tensor([[0.0392]]),<m> purple = green + red </m>
158,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 30, purple = 30, red = 20",tensor([[0.0511]]),<m> purple = green + red </m>
159,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 30, purple = 40, red = 20",tensor([[0.0476]]),<m> purple = green + red </m>
160,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 30, purple = 50, red = 20",tensor([[0.0634]]),<m> purple = green + red </m>
161,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 40, purple = 10, red = 20",tensor([[0.0389]]),<m> purple = green + red </m>
162,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 40, purple = 20, red = 20",tensor([[0.0353]]),<m> purple = green + red </m>
163,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 40, purple = 30, red = 20",tensor([[0.0456]]),<m> purple = green + red </m>
164,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 40, purple = 40, red = 20",tensor([[0.0544]]),<m> purple = green + red </m>
165,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 40, purple = 50, red = 20",tensor([[0.0608]]),<m> purple = green + red </m>
166,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 50, purple = 10, red = 20",tensor([[0.0483]]),<m> purple = green + red </m>
167,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 50, purple = 20, red = 20",tensor([[0.0412]]),<m> purple = green + red </m>
168,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 50, purple = 30, red = 20",tensor([[0.0493]]),<m> purple = green + red </m>
169,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 50, purple = 40, red = 20",tensor([[0.0523]]),<m> purple = green + red </m>
170,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 50, purple = 50, red = 20",tensor([[0.0678]]),<m> purple = green + red </m>
171,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 10, red = 30",tensor([[0.0884]]),<m> purple = green + red </m>
172,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 20, red = 30",tensor([[0.0733]]),<m> purple = green + red </m>
173,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 30, red = 30",tensor([[0.0389]]),<m> purple = green + red </m>
174,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 40, red = 30",tensor([[0.0772]]),<m> purple = green + red </m>
175,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 50, red = 30",tensor([[0.0710]]),<m> purple = green + red </m>
176,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 20, purple = 10, red = 30",tensor([[0.0853]]),<m> purple = green + red </m>
177,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 20, purple = 20, red = 30",tensor([[0.0654]]),<m> purple = green + red </m>
178,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 20, purple = 30, red = 30",tensor([[0.0544]]),<m> purple = green + red </m>
179,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 20, purple = 40, red = 30",tensor([[0.0833]]),<m> purple = green + red </m>
180,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 20, purple = 50, red = 30",tensor([[0.0871]]),<m> purple = green + red </m>
181,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 30, purple = 10, red = 30",tensor([[0.0370]]),<m> purple = green + red </m>
182,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 30, purple = 20, red = 30",tensor([[0.0405]]),<m> purple = green + red </m>
183,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 30, purple = 30, red = 30",tensor([[0.0408]]),<m> purple = green + red </m>
184,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 30, purple = 40, red = 30",tensor([[0.0412]]),<m> purple = green + red </m>
185,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 30, purple = 50, red = 30",tensor([[0.0514]]),<m> purple = green + red </m>
186,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 40, purple = 10, red = 30",tensor([[0.0453]]),<m> purple = green + red </m>
187,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 40, purple = 20, red = 30",tensor([[0.0462]]),<m> purple = green + red </m>
188,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 40, purple = 30, red = 30",tensor([[0.0340]]),<m> purple = green + red </m>
189,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 40, purple = 40, red = 30",tensor([[0.0564]]),<m> purple = green + red </m>
190,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 40, purple = 50, red = 30",tensor([[0.0625]]),<m> purple = green + red </m>
191,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 50, purple = 10, red = 30",tensor([[0.0712]]),<m> purple = green + red </m>
192,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 50, purple = 20, red = 30",tensor([[0.0691]]),<m> purple = green + red </m>
193,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 50, purple = 30, red = 30",tensor([[0.0408]]),<m> purple = green + red </m>
194,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 50, purple = 40, red = 30",tensor([[0.0605]]),<m> purple = green + red </m>
195,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 50, purple = 50, red = 30",tensor([[0.0766]]),<m> purple = green + red </m>
196,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 10, red = 40",tensor([[0.0563]]),<m> purple = green + red </m>
197,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 20, red = 40",tensor([[0.0601]]),<m> purple = green + red </m>
198,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 30, red = 40",tensor([[0.0456]]),<m> purple = green + red </m>
199,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 40, red = 40",tensor([[0.0419]]),<m> purple = green + red </m>
200,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 50, red = 40",tensor([[0.0606]]),<m> purple = green + red </m>
201,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 20, purple = 10, red = 40",tensor([[0.0660]]),<m> purple = green + red </m>
202,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 20, purple = 20, red = 40",tensor([[0.0606]]),<m> purple = green + red </m>
203,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 20, purple = 30, red = 40",tensor([[0.0515]]),<m> purple = green + red </m>
204,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 20, purple = 40, red = 40",tensor([[0.0458]]),<m> purple = green + red </m>
205,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 20, purple = 50, red = 40",tensor([[0.0665]]),<m> purple = green + red </m>
206,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 30, purple = 10, red = 40",tensor([[0.0461]]),<m> purple = green + red </m>
207,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 30, purple = 20, red = 40",tensor([[0.0527]]),<m> purple = green + red </m>
208,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 30, purple = 30, red = 40",tensor([[0.0555]]),<m> purple = green + red </m>
209,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 30, purple = 40, red = 40",tensor([[0.0422]]),<m> purple = green + red </m>
210,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 30, purple = 50, red = 40",tensor([[0.0592]]),<m> purple = green + red </m>
211,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 40, purple = 10, red = 40",tensor([[0.0392]]),<m> purple = green + red </m>
212,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 40, purple = 20, red = 40",tensor([[0.0355]]),<m> purple = green + red </m>
213,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 40, purple = 30, red = 40",tensor([[0.0365]]),<m> purple = green + red </m>
214,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 40, purple = 40, red = 40",tensor([[0.0265]]),<m> purple = green + red </m>
215,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 40, purple = 50, red = 40",tensor([[0.0466]]),<m> purple = green + red </m>
216,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 50, purple = 10, red = 40",tensor([[0.0468]]),<m> purple = green + red </m>
217,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 50, purple = 20, red = 40",tensor([[0.0579]]),<m> purple = green + red </m>
218,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 50, purple = 30, red = 40",tensor([[0.0467]]),<m> purple = green + red </m>
219,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 50, purple = 40, red = 40",tensor([[0.0467]]),<m> purple = green + red </m>
220,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 50, purple = 50, red = 40",tensor([[0.0741]]),<m> purple = green + red </m>
221,"green block , red block , purple block equal green block , red block , purple block instructions suppose","green = 10, purple = 10, red = 50",tensor([[0.0806]]),<m> purple = green + red </m>
