,transcript,filtered_common_ground,cosine_similarity,true_common_ground
92,knowing oh sorry green one,green != 40,tensor([[0.0300]]),<m> green = 20 </m>
93,knowing oh sorry green one,green != 50,tensor([[0.0293]]),<m> green = 20 </m>
94,knowing oh sorry green one,green < 10,tensor([[0.0292]]),<m> green = 20 </m>
95,knowing oh sorry green one,green < 20,tensor([[0.0276]]),<m> green = 20 </m>
96,knowing oh sorry green one,green < 30,tensor([[0.0294]]),<m> green = 20 </m>
97,knowing oh sorry green one,green < 40,tensor([[0.0294]]),<m> green = 20 </m>
98,knowing oh sorry green one,green < 50,tensor([[0.0283]]),<m> green = 20 </m>
99,knowing oh sorry green one,green > 10,tensor([[0.0273]]),<m> green = 20 </m>
100,knowing oh sorry green one,green > 20,tensor([[0.0279]]),<m> green = 20 </m>
101,knowing oh sorry green one,green > 30,tensor([[0.0278]]),<m> green = 20 </m>
102,knowing oh sorry green one,green > 40,tensor([[0.0282]]),<m> green = 20 </m>
103,knowing oh sorry green one,green > 50,tensor([[0.0282]]),<m> green = 20 </m>
104,'s increment five could probably go thirty purple block,purple = 30,tensor([[0.8166]]),<m> purple = 30 </m>
105,'s increment five could probably go thirty purple block,purple != 30,tensor([[0.0746]]),<m> purple = 30 </m>
106,'s increment five could probably go thirty purple block,purple < 30,tensor([[0.1095]]),<m> purple = 30 </m>
107,'s increment five could probably go thirty purple block,purple > 30,tensor([[0.1342]]),<m> purple = 30 </m>
108,"purple block , green block 's twenty thirty","green = 20, purple = 30",tensor([[0.0840]]),"<m> green = 20, purple = 30 </m>"
109,"purple block , green block 's twenty thirty","green = 30, purple = 20",tensor([[0.0942]]),"<m> green = 20, purple = 30 </m>"
