,transcript,filtered_common_ground,cosine_similarity,true_common_ground
30,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 20, red = 10",tensor([[0.4446]]),<m> green = 20 </m>
31,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 30, red = 10",tensor([[0.2676]]),<m> green = 20 </m>
32,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 40, red = 10",tensor([[0.2494]]),<m> green = 20 </m>
33,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 50, red = 10",tensor([[0.3103]]),<m> green = 20 </m>
34,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 10, red = 10",tensor([[0.5420]]),<m> green = 20 </m>
35,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 20, red = 10",tensor([[0.3384]]),<m> green = 20 </m>
36,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 30, red = 10",tensor([[0.4887]]),<m> green = 20 </m>
37,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 40, red = 10",tensor([[0.2268]]),<m> green = 20 </m>
38,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 50, red = 10",tensor([[0.2919]]),<m> green = 20 </m>
39,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 10, red = 10",tensor([[0.5775]]),<m> green = 20 </m>
40,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 20, red = 10",tensor([[0.4214]]),<m> green = 20 </m>
41,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 30, red = 10",tensor([[0.3148]]),<m> green = 20 </m>
42,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 40, red = 10",tensor([[0.4983]]),<m> green = 20 </m>
43,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 50, red = 10",tensor([[0.2342]]),<m> green = 20 </m>
44,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 10, red = 10",tensor([[0.5572]]),<m> green = 20 </m>
45,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 20, red = 10",tensor([[0.4262]]),<m> green = 20 </m>
46,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 30, red = 10",tensor([[0.3598]]),<m> green = 20 </m>
47,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 40, red = 10",tensor([[0.2678]]),<m> green = 20 </m>
48,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 50, red = 10",tensor([[0.4214]]),<m> green = 20 </m>
49,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 10, red = 20",tensor([[0.5347]]),<m> green = 20 </m>
50,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 20, red = 20",tensor([[0.4300]]),<m> green = 20 </m>
51,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 30, red = 20",tensor([[0.1876]]),<m> green = 20 </m>
52,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 40, red = 20",tensor([[0.2038]]),<m> green = 20 </m>
53,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 50, red = 20",tensor([[0.2135]]),<m> green = 20 </m>
54,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 10, red = 20",tensor([[0.4338]]),<m> green = 20 </m>
55,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 20, red = 20",tensor([[0.4698]]),<m> green = 20 </m>
56,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 30, red = 20",tensor([[0.2571]]),<m> green = 20 </m>
57,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 40, red = 20",tensor([[0.2248]]),<m> green = 20 </m>
58,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 50, red = 20",tensor([[0.2648]]),<m> green = 20 </m>
59,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 10, red = 20",tensor([[0.2466]]),<m> green = 20 </m>
60,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 20, red = 20",tensor([[0.2917]]),<m> green = 20 </m>
61,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 30, red = 20",tensor([[0.2118]]),<m> green = 20 </m>
62,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 40, red = 20",tensor([[0.1276]]),<m> green = 20 </m>
63,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 50, red = 20",tensor([[0.1569]]),<m> green = 20 </m>
64,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 10, red = 20",tensor([[0.2562]]),<m> green = 20 </m>
65,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 20, red = 20",tensor([[0.3113]]),<m> green = 20 </m>
66,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 30, red = 20",tensor([[0.1552]]),<m> green = 20 </m>
67,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 40, red = 20",tensor([[0.1974]]),<m> green = 20 </m>
68,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 50, red = 20",tensor([[0.1343]]),<m> green = 20 </m>
69,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 10, red = 20",tensor([[0.2547]]),<m> green = 20 </m>
70,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 20, red = 20",tensor([[0.3151]]),<m> green = 20 </m>
71,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 30, red = 20",tensor([[0.1726]]),<m> green = 20 </m>
72,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 40, red = 20",tensor([[0.1392]]),<m> green = 20 </m>
73,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 50, red = 20",tensor([[0.2370]]),<m> green = 20 </m>
74,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 10, red = 30",tensor([[0.5796]]),<m> green = 20 </m>
75,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 20, red = 30",tensor([[0.2232]]),<m> green = 20 </m>
76,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 30, red = 30",tensor([[0.3727]]),<m> green = 20 </m>
77,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 40, red = 30",tensor([[0.1741]]),<m> green = 20 </m>
78,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 50, red = 30",tensor([[0.2582]]),<m> green = 20 </m>
79,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 10, red = 30",tensor([[0.2568]]),<m> green = 20 </m>
80,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 20, red = 30",tensor([[0.2743]]),<m> green = 20 </m>
81,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 30, red = 30",tensor([[0.2461]]),<m> green = 20 </m>
82,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 40, red = 30",tensor([[0.0929]]),<m> green = 20 </m>
83,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 50, red = 30",tensor([[0.1264]]),<m> green = 20 </m>
84,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 10, red = 30",tensor([[0.3429]]),<m> green = 20 </m>
85,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 20, red = 30",tensor([[0.2450]]),<m> green = 20 </m>
86,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 30, red = 30",tensor([[0.3839]]),<m> green = 20 </m>
87,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 40, red = 30",tensor([[0.1562]]),<m> green = 20 </m>
88,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 50, red = 30",tensor([[0.2025]]),<m> green = 20 </m>
89,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 10, red = 30",tensor([[0.2228]]),<m> green = 20 </m>
90,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 20, red = 30",tensor([[0.1505]]),<m> green = 20 </m>
91,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 30, red = 30",tensor([[0.2215]]),<m> green = 20 </m>
92,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 40, red = 30",tensor([[0.1492]]),<m> green = 20 </m>
93,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 50, red = 30",tensor([[0.0960]]),<m> green = 20 </m>
94,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 10, red = 30",tensor([[0.2679]]),<m> green = 20 </m>
95,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 20, red = 30",tensor([[0.1637]]),<m> green = 20 </m>
96,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 30, red = 30",tensor([[0.2233]]),<m> green = 20 </m>
97,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 40, red = 30",tensor([[0.1298]]),<m> green = 20 </m>
98,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 50, red = 30",tensor([[0.2034]]),<m> green = 20 </m>
99,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 10, red = 40",tensor([[0.6340]]),<m> green = 20 </m>
100,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 20, red = 40",tensor([[0.2151]]),<m> green = 20 </m>
101,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 30, red = 40",tensor([[0.1879]]),<m> green = 20 </m>
102,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 40, red = 40",tensor([[0.3009]]),<m> green = 20 </m>
103,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 50, red = 40",tensor([[0.1549]]),<m> green = 20 </m>
104,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 10, red = 40",tensor([[0.3165]]),<m> green = 20 </m>
105,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 20, red = 40",tensor([[0.2637]]),<m> green = 20 </m>
106,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 30, red = 40",tensor([[0.1290]]),<m> green = 20 </m>
107,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 40, red = 40",tensor([[0.1990]]),<m> green = 20 </m>
108,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 50, red = 40",tensor([[0.1045]]),<m> green = 20 </m>
109,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 10, red = 40",tensor([[0.2081]]),<m> green = 20 </m>
110,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 20, red = 40",tensor([[0.1540]]),<m> green = 20 </m>
111,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 30, red = 40",tensor([[0.1614]]),<m> green = 20 </m>
112,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 40, red = 40",tensor([[0.1530]]),<m> green = 20 </m>
113,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 50, red = 40",tensor([[0.0743]]),<m> green = 20 </m>
114,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 10, red = 40",tensor([[0.3841]]),<m> green = 20 </m>
115,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 20, red = 40",tensor([[0.2226]]),<m> green = 20 </m>
116,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 30, red = 40",tensor([[0.1951]]),<m> green = 20 </m>
117,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 40, red = 40",tensor([[0.2226]]),<m> green = 20 </m>
118,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 50, red = 40",tensor([[0.1393]]),<m> green = 20 </m>
119,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 10, red = 40",tensor([[0.2017]]),<m> green = 20 </m>
120,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 20, red = 40",tensor([[0.1577]]),<m> green = 20 </m>
121,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 30, red = 40",tensor([[0.0836]]),<m> green = 20 </m>
122,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 40, red = 40",tensor([[0.1288]]),<m> green = 20 </m>
123,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 50, red = 40",tensor([[0.0867]]),<m> green = 20 </m>
124,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 10, red = 50",tensor([[0.5631]]),<m> green = 20 </m>
125,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 20, red = 50",tensor([[0.2809]]),<m> green = 20 </m>
126,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 30, red = 50",tensor([[0.2746]]),<m> green = 20 </m>
127,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 40, red = 50",tensor([[0.1415]]),<m> green = 20 </m>
128,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 50, red = 50",tensor([[0.2551]]),<m> green = 20 </m>
129,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 10, red = 50",tensor([[0.4558]]),<m> green = 20 </m>
130,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 20, red = 50",tensor([[0.3367]]),<m> green = 20 </m>
131,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 30, red = 50",tensor([[0.1332]]),<m> green = 20 </m>
132,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 40, red = 50",tensor([[0.1043]]),<m> green = 20 </m>
133,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 50, red = 50",tensor([[0.2173]]),<m> green = 20 </m>
134,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 10, red = 50",tensor([[0.3209]]),<m> green = 20 </m>
135,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 20, red = 50",tensor([[0.2047]]),<m> green = 20 </m>
136,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 30, red = 50",tensor([[0.1750]]),<m> green = 20 </m>
137,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 40, red = 50",tensor([[0.0763]]),<m> green = 20 </m>
138,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 50, red = 50",tensor([[0.1473]]),<m> green = 20 </m>
139,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 10, red = 50",tensor([[0.1852]]),<m> green = 20 </m>
140,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 20, red = 50",tensor([[0.1475]]),<m> green = 20 </m>
141,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 30, red = 50",tensor([[0.0831]]),<m> green = 20 </m>
142,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 40, red = 50",tensor([[0.1303]]),<m> green = 20 </m>
143,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 50, red = 50",tensor([[0.0921]]),<m> green = 20 </m>
144,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 10, red = 50",tensor([[0.2661]]),<m> green = 20 </m>
145,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 20, red = 50",tensor([[0.2042]]),<m> green = 20 </m>
146,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 30, red = 50",tensor([[0.1453]]),<m> green = 20 </m>
147,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 40, red = 50",tensor([[0.1135]]),<m> green = 20 </m>
148,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 50, red = 50",tensor([[0.2430]]),<m> green = 20 </m>
149,"red block , blue block two green one 's still kinda dipping",red = blue + green,tensor([[1.4417]]),<m> yellow < green + purple </m>
150,"red block , blue block two green one 's still kinda dipping",red != blue + green,tensor([[1.0545]]),<m> yellow < green + purple </m>
151,"red block , blue block two green one 's still kinda dipping",red < blue + green,tensor([[1.0765]]),<m> yellow < green + purple </m>
152,"red block , blue block two green one 's still kinda dipping",red > blue + green,tensor([[0.9651]]),<m> yellow < green + purple </m>
153,"red block , blue block two green one 's still kinda dipping",blue = green + red,tensor([[1.4477]]),<m> yellow < green + purple </m>
154,"red block , blue block two green one 's still kinda dipping",blue != green + red,tensor([[0.6301]]),<m> yellow < green + purple </m>
155,"red block , blue block two green one 's still kinda dipping",blue < green + red,tensor([[0.6742]]),<m> yellow < green + purple </m>
156,"red block , blue block two green one 's still kinda dipping",blue > green + red,tensor([[0.6233]]),<m> yellow < green + purple </m>
157,"red block , blue block two green one 's still kinda dipping",green = blue + red,tensor([[1.4640]]),<m> yellow < green + purple </m>
158,"red block , blue block two green one 's still kinda dipping",green != blue + red,tensor([[0.6332]]),<m> yellow < green + purple </m>
159,"red block , blue block two green one 's still kinda dipping",green < blue + red,tensor([[0.8071]]),<m> yellow < green + purple </m>
160,"red block , blue block two green one 's still kinda dipping",green > blue + red,tensor([[0.6451]]),<m> yellow < green + purple </m>
161,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 10, red = 10",tensor([[0.5877]]),<m> yellow < green + purple </m>
162,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 20, red = 10",tensor([[0.5224]]),<m> yellow < green + purple </m>
163,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 30, red = 10",tensor([[0.4877]]),<m> yellow < green + purple </m>
164,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 40, red = 10",tensor([[0.4297]]),<m> yellow < green + purple </m>
165,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 50, red = 10",tensor([[0.4974]]),<m> yellow < green + purple </m>
166,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 10, red = 10",tensor([[0.5795]]),<m> yellow < green + purple </m>
167,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 20, red = 10",tensor([[0.4446]]),<m> yellow < green + purple </m>
168,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 30, red = 10",tensor([[0.2676]]),<m> yellow < green + purple </m>
169,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 40, red = 10",tensor([[0.2494]]),<m> yellow < green + purple </m>
170,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 50, red = 10",tensor([[0.3103]]),<m> yellow < green + purple </m>
171,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 10, red = 10",tensor([[0.5420]]),<m> yellow < green + purple </m>
172,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 20, red = 10",tensor([[0.3384]]),<m> yellow < green + purple </m>
173,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 30, red = 10",tensor([[0.4887]]),<m> yellow < green + purple </m>
174,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 40, red = 10",tensor([[0.2268]]),<m> yellow < green + purple </m>
175,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 50, red = 10",tensor([[0.2919]]),<m> yellow < green + purple </m>
176,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 10, red = 10",tensor([[0.5775]]),<m> yellow < green + purple </m>
177,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 20, red = 10",tensor([[0.4214]]),<m> yellow < green + purple </m>
178,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 30, red = 10",tensor([[0.3148]]),<m> yellow < green + purple </m>
179,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 40, red = 10",tensor([[0.4983]]),<m> yellow < green + purple </m>
180,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 50, red = 10",tensor([[0.2342]]),<m> yellow < green + purple </m>
181,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 10, red = 10",tensor([[0.5572]]),<m> yellow < green + purple </m>
182,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 20, red = 10",tensor([[0.4262]]),<m> yellow < green + purple </m>
183,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 30, red = 10",tensor([[0.3598]]),<m> yellow < green + purple </m>
184,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 40, red = 10",tensor([[0.2678]]),<m> yellow < green + purple </m>
185,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 50, red = 10",tensor([[0.4214]]),<m> yellow < green + purple </m>
186,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 10, red = 20",tensor([[0.5347]]),<m> yellow < green + purple </m>
187,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 20, red = 20",tensor([[0.4300]]),<m> yellow < green + purple </m>
188,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 30, red = 20",tensor([[0.1876]]),<m> yellow < green + purple </m>
189,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 40, red = 20",tensor([[0.2038]]),<m> yellow < green + purple </m>
190,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 50, red = 20",tensor([[0.2135]]),<m> yellow < green + purple </m>
191,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 10, red = 20",tensor([[0.4338]]),<m> yellow < green + purple </m>
192,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 20, red = 20",tensor([[0.4698]]),<m> yellow < green + purple </m>
193,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 30, red = 20",tensor([[0.2571]]),<m> yellow < green + purple </m>
194,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 40, red = 20",tensor([[0.2248]]),<m> yellow < green + purple </m>
195,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 50, red = 20",tensor([[0.2648]]),<m> yellow < green + purple </m>
196,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 10, red = 20",tensor([[0.2466]]),<m> yellow < green + purple </m>
197,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 20, red = 20",tensor([[0.2917]]),<m> yellow < green + purple </m>
198,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 30, red = 20",tensor([[0.2118]]),<m> yellow < green + purple </m>
199,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 40, red = 20",tensor([[0.1276]]),<m> yellow < green + purple </m>
200,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 50, red = 20",tensor([[0.1569]]),<m> yellow < green + purple </m>
201,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 10, red = 20",tensor([[0.2562]]),<m> yellow < green + purple </m>
202,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 20, red = 20",tensor([[0.3113]]),<m> yellow < green + purple </m>
203,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 30, red = 20",tensor([[0.1552]]),<m> yellow < green + purple </m>
204,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 40, red = 20",tensor([[0.1974]]),<m> yellow < green + purple </m>
205,"red block , blue block two green one 's still kinda dipping","blue = 40, green = 50, red = 20",tensor([[0.1343]]),<m> yellow < green + purple </m>
206,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 10, red = 20",tensor([[0.2547]]),<m> yellow < green + purple </m>
207,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 20, red = 20",tensor([[0.3151]]),<m> yellow < green + purple </m>
208,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 30, red = 20",tensor([[0.1726]]),<m> yellow < green + purple </m>
209,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 40, red = 20",tensor([[0.1392]]),<m> yellow < green + purple </m>
210,"red block , blue block two green one 's still kinda dipping","blue = 50, green = 50, red = 20",tensor([[0.2370]]),<m> yellow < green + purple </m>
211,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 10, red = 30",tensor([[0.5796]]),<m> yellow < green + purple </m>
212,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 20, red = 30",tensor([[0.2232]]),<m> yellow < green + purple </m>
213,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 30, red = 30",tensor([[0.3727]]),<m> yellow < green + purple </m>
214,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 40, red = 30",tensor([[0.1741]]),<m> yellow < green + purple </m>
215,"red block , blue block two green one 's still kinda dipping","blue = 10, green = 50, red = 30",tensor([[0.2582]]),<m> yellow < green + purple </m>
216,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 10, red = 30",tensor([[0.2568]]),<m> yellow < green + purple </m>
217,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 20, red = 30",tensor([[0.2743]]),<m> yellow < green + purple </m>
218,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 30, red = 30",tensor([[0.2461]]),<m> yellow < green + purple </m>
219,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 40, red = 30",tensor([[0.0929]]),<m> yellow < green + purple </m>
220,"red block , blue block two green one 's still kinda dipping","blue = 20, green = 50, red = 30",tensor([[0.1264]]),<m> yellow < green + purple </m>
221,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 10, red = 30",tensor([[0.3429]]),<m> yellow < green + purple </m>
222,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 20, red = 30",tensor([[0.2450]]),<m> yellow < green + purple </m>
223,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 30, red = 30",tensor([[0.3839]]),<m> yellow < green + purple </m>
224,"red block , blue block two green one 's still kinda dipping","blue = 30, green = 40, red = 30",tensor([[0.1562]]),<m> yellow < green + purple </m>
