,transcript,filtered_common_ground,cosine_similarity,true_common_ground
26,"'d red block , blue block 's basically 's teetering","blue = 30, red = 30",tensor([[0.0811]]),<m> blue = red </m>
27,"'d red block , blue block 's basically 's teetering","blue = 40, red = 30",tensor([[0.0404]]),<m> blue = red </m>
28,"'d red block , blue block 's basically 's teetering","blue = 50, red = 30",tensor([[0.0402]]),<m> blue = red </m>
29,"'d red block , blue block 's basically 's teetering","blue = 10, red = 40",tensor([[0.0562]]),<m> blue = red </m>
30,"'d red block , blue block 's basically 's teetering","blue = 20, red = 40",tensor([[0.0429]]),<m> blue = red </m>
31,"'d red block , blue block 's basically 's teetering","blue = 30, red = 40",tensor([[0.0420]]),<m> blue = red </m>
32,"'d red block , blue block 's basically 's teetering","blue = 40, red = 40",tensor([[0.0587]]),<m> blue = red </m>
33,"'d red block , blue block 's basically 's teetering","blue = 50, red = 40",tensor([[0.0341]]),<m> blue = red </m>
34,"'d red block , blue block 's basically 's teetering","blue = 10, red = 50",tensor([[0.0529]]),<m> blue = red </m>
35,"'d red block , blue block 's basically 's teetering","blue = 20, red = 50",tensor([[0.0474]]),<m> blue = red </m>
36,"'d red block , blue block 's basically 's teetering","blue = 30, red = 50",tensor([[0.0432]]),<m> blue = red </m>
37,"'d red block , blue block 's basically 's teetering","blue = 40, red = 50",tensor([[0.0365]]),<m> blue = red </m>
38,"'d red block , blue block 's basically 's teetering","blue = 50, red = 50",tensor([[0.0552]]),<m> blue = red </m>
39,"scale red block , blue block ten","blue = 10, red = 10",tensor([[0.1391]]),"<m> blue = 10, red = 10 </m>"
40,green block one 's twenty,green = 20,tensor([[0.8595]]),<m> green = 20 </m>
41,green block one 's twenty,green != 20,tensor([[0.0800]]),<m> green = 20 </m>
42,green block one 's twenty,green < 20,tensor([[0.0498]]),<m> green = 20 </m>
43,green block one 's twenty,green > 20,tensor([[0.0465]]),<m> green = 20 </m>
44,green twenty let 's see use hands,green = 20,tensor([[0.7307]]),<m> green = 20 </m>
45,green twenty let 's see use hands,green != 20,tensor([[0.0711]]),<m> green = 20 </m>
46,green twenty let 's see use hands,green < 20,tensor([[0.0469]]),<m> green = 20 </m>
47,green twenty let 's see use hands,green > 20,tensor([[0.0475]]),<m> green = 20 </m>
48,purple block 's heavier greather twenty,purple = 20,tensor([[0.6607]]),<m> purple > 20 </m>
49,purple block 's heavier greather twenty,purple != 20,tensor([[0.0930]]),<m> purple > 20 </m>
50,purple block 's heavier greather twenty,purple < 20,tensor([[0.0777]]),<m> purple > 20 </m>
51,purple block 's heavier greather twenty,purple > 20,tensor([[0.0694]]),<m> purple > 20 </m>
52,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,purple = 20,tensor([[0.5425]]),<m> purple = 30 </m>
53,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,purple = 30,tensor([[0.5656]]),<m> purple = 30 </m>
54,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,purple = 40,tensor([[0.4867]]),<m> purple = 30 </m>
55,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,purple != 20,tensor([[0.6761]]),<m> purple = 30 </m>
56,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,purple != 30,tensor([[0.6743]]),<m> purple = 30 </m>
57,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,purple != 40,tensor([[0.6844]]),<m> purple = 30 </m>
58,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,purple < 20,tensor([[0.6130]]),<m> purple = 30 </m>
59,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,purple < 30,tensor([[0.6423]]),<m> purple = 30 </m>
60,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,purple < 40,tensor([[0.6162]]),<m> purple = 30 </m>
61,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,purple > 20,tensor([[0.6304]]),<m> purple = 30 </m>
62,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,purple > 30,tensor([[0.6083]]),<m> purple = 30 </m>
63,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,purple > 40,tensor([[0.6251]]),<m> purple = 30 </m>
64,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 10, purple = 20, red = 10",tensor([[0.0252]]),<m> purple = 30 </m>
65,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 10, purple = 30, red = 10",tensor([[0.0265]]),<m> purple = 30 </m>
66,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 10, purple = 40, red = 10",tensor([[0.0260]]),<m> purple = 30 </m>
67,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 20, purple = 10, red = 10",tensor([[0.0260]]),<m> purple = 30 </m>
68,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 20, purple = 20, red = 10",tensor([[0.0247]]),<m> purple = 30 </m>
69,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 20, purple = 30, red = 10",tensor([[0.0237]]),<m> purple = 30 </m>
70,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 20, purple = 40, red = 10",tensor([[0.0246]]),<m> purple = 30 </m>
71,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 20, purple = 50, red = 10",tensor([[0.0243]]),<m> purple = 30 </m>
72,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 30, purple = 10, red = 10",tensor([[0.0267]]),<m> purple = 30 </m>
73,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 30, purple = 20, red = 10",tensor([[0.0243]]),<m> purple = 30 </m>
74,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 30, purple = 30, red = 10",tensor([[0.0244]]),<m> purple = 30 </m>
75,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 30, purple = 40, red = 10",tensor([[0.0250]]),<m> purple = 30 </m>
76,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 30, purple = 50, red = 10",tensor([[0.0252]]),<m> purple = 30 </m>
77,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 40, purple = 10, red = 10",tensor([[0.0260]]),<m> purple = 30 </m>
78,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 40, purple = 20, red = 10",tensor([[0.0252]]),<m> purple = 30 </m>
79,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 40, purple = 30, red = 10",tensor([[0.0280]]),<m> purple = 30 </m>
80,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 40, purple = 40, red = 10",tensor([[0.0264]]),<m> purple = 30 </m>
81,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 40, purple = 50, red = 10",tensor([[0.0302]]),<m> purple = 30 </m>
82,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 50, purple = 20, red = 10",tensor([[0.0245]]),<m> purple = 30 </m>
83,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 50, purple = 30, red = 10",tensor([[0.0245]]),<m> purple = 30 </m>
84,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 50, purple = 40, red = 10",tensor([[0.0276]]),<m> purple = 30 </m>
85,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 10, purple = 20, red = 10",tensor([[0.0266]]),<m> purple = 30 </m>
86,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 10, purple = 30, red = 10",tensor([[0.0278]]),<m> purple = 30 </m>
87,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 10, purple = 40, red = 10",tensor([[0.0259]]),<m> purple = 30 </m>
88,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 20, purple = 10, red = 10",tensor([[0.0272]]),<m> purple = 30 </m>
89,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 20, purple = 20, red = 10",tensor([[0.0255]]),<m> purple = 30 </m>
90,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 20, purple = 30, red = 10",tensor([[0.0252]]),<m> purple = 30 </m>
91,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 20, purple = 40, red = 10",tensor([[0.0243]]),<m> purple = 30 </m>
92,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 20, purple = 50, red = 10",tensor([[0.0246]]),<m> purple = 30 </m>
93,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 30, purple = 10, red = 10",tensor([[0.0282]]),<m> purple = 30 </m>
94,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 30, purple = 20, red = 10",tensor([[0.0245]]),<m> purple = 30 </m>
95,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 30, purple = 30, red = 10",tensor([[0.0257]]),<m> purple = 30 </m>
96,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 30, purple = 40, red = 10",tensor([[0.0239]]),<m> purple = 30 </m>
97,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 30, purple = 50, red = 10",tensor([[0.0240]]),<m> purple = 30 </m>
98,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 40, purple = 10, red = 10",tensor([[0.0275]]),<m> purple = 30 </m>
99,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 40, purple = 20, red = 10",tensor([[0.0242]]),<m> purple = 30 </m>
100,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 40, purple = 30, red = 10",tensor([[0.0242]]),<m> purple = 30 </m>
101,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 40, purple = 40, red = 10",tensor([[0.0253]]),<m> purple = 30 </m>
102,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 40, purple = 50, red = 10",tensor([[0.0243]]),<m> purple = 30 </m>
103,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 50, purple = 20, red = 10",tensor([[0.0247]]),<m> purple = 30 </m>
104,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 50, purple = 30, red = 10",tensor([[0.0243]]),<m> purple = 30 </m>
105,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 50, purple = 40, red = 10",tensor([[0.0244]]),<m> purple = 30 </m>
106,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 10, red = 10, yellow = 20",tensor([[0.0248]]),<m> purple = 30 </m>
107,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 10, red = 10, yellow = 30",tensor([[0.0258]]),<m> purple = 30 </m>
108,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 10, red = 10, yellow = 40",tensor([[0.0267]]),<m> purple = 30 </m>
109,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 20, red = 10, yellow = 10",tensor([[0.0263]]),<m> purple = 30 </m>
110,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 20, red = 10, yellow = 20",tensor([[0.0258]]),<m> purple = 30 </m>
111,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 20, red = 10, yellow = 30",tensor([[0.0252]]),<m> purple = 30 </m>
112,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 20, red = 10, yellow = 40",tensor([[0.0237]]),<m> purple = 30 </m>
113,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 20, red = 10, yellow = 50",tensor([[0.0243]]),<m> purple = 30 </m>
114,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 30, red = 10, yellow = 10",tensor([[0.0263]]),<m> purple = 30 </m>
115,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 30, red = 10, yellow = 20",tensor([[0.0254]]),<m> purple = 30 </m>
116,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 30, red = 10, yellow = 30",tensor([[0.0251]]),<m> purple = 30 </m>
117,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 30, red = 10, yellow = 40",tensor([[0.0238]]),<m> purple = 30 </m>
118,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 30, red = 10, yellow = 50",tensor([[0.0243]]),<m> purple = 30 </m>
119,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 40, red = 10, yellow = 10",tensor([[0.0265]]),<m> purple = 30 </m>
120,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 40, red = 10, yellow = 20",tensor([[0.0247]]),<m> purple = 30 </m>
121,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 40, red = 10, yellow = 30",tensor([[0.0252]]),<m> purple = 30 </m>
122,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 40, red = 10, yellow = 40",tensor([[0.0263]]),<m> purple = 30 </m>
123,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 40, red = 10, yellow = 50",tensor([[0.0243]]),<m> purple = 30 </m>
124,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 50, red = 10, yellow = 20",tensor([[0.0255]]),<m> purple = 30 </m>
125,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 50, red = 10, yellow = 30",tensor([[0.0239]]),<m> purple = 30 </m>
126,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 50, red = 10, yellow = 40",tensor([[0.0240]]),<m> purple = 30 </m>
127,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 10, purple = 10, red = 20",tensor([[0.0258]]),<m> purple = 30 </m>
128,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 10, purple = 20, red = 20",tensor([[0.0235]]),<m> purple = 30 </m>
129,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 10, purple = 30, red = 20",tensor([[0.0242]]),<m> purple = 30 </m>
130,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 10, purple = 40, red = 20",tensor([[0.0246]]),<m> purple = 30 </m>
131,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 10, purple = 50, red = 20",tensor([[0.0237]]),<m> purple = 30 </m>
132,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 20, purple = 10, red = 20",tensor([[0.0251]]),<m> purple = 30 </m>
133,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 20, purple = 20, red = 20",tensor([[0.0243]]),<m> purple = 30 </m>
134,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 20, purple = 30, red = 20",tensor([[0.0245]]),<m> purple = 30 </m>
135,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 20, purple = 40, red = 20",tensor([[0.0244]]),<m> purple = 30 </m>
136,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 20, purple = 50, red = 20",tensor([[0.0240]]),<m> purple = 30 </m>
137,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 30, purple = 10, red = 20",tensor([[0.0250]]),<m> purple = 30 </m>
138,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 30, purple = 20, red = 20",tensor([[0.0253]]),<m> purple = 30 </m>
139,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 30, purple = 30, red = 20",tensor([[0.0249]]),<m> purple = 30 </m>
140,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 30, purple = 40, red = 20",tensor([[0.0307]]),<m> purple = 30 </m>
141,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 30, purple = 50, red = 20",tensor([[0.0289]]),<m> purple = 30 </m>
142,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 40, purple = 10, red = 20",tensor([[0.0240]]),<m> purple = 30 </m>
143,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 40, purple = 20, red = 20",tensor([[0.0247]]),<m> purple = 30 </m>
144,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 40, purple = 30, red = 20",tensor([[0.0290]]),<m> purple = 30 </m>
145,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 40, purple = 40, red = 20",tensor([[0.0323]]),<m> purple = 30 </m>
146,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 40, purple = 50, red = 20",tensor([[0.0309]]),<m> purple = 30 </m>
147,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 50, purple = 10, red = 20",tensor([[0.0247]]),<m> purple = 30 </m>
148,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 50, purple = 20, red = 20",tensor([[0.0253]]),<m> purple = 30 </m>
149,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 50, purple = 30, red = 20",tensor([[0.0299]]),<m> purple = 30 </m>
150,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 50, purple = 40, red = 20",tensor([[0.0335]]),<m> purple = 30 </m>
151,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"blue = 50, purple = 50, red = 20",tensor([[0.0271]]),<m> purple = 30 </m>
152,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 10, purple = 10, red = 20",tensor([[0.0262]]),<m> purple = 30 </m>
153,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 10, purple = 20, red = 20",tensor([[0.0257]]),<m> purple = 30 </m>
154,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 10, purple = 30, red = 20",tensor([[0.0249]]),<m> purple = 30 </m>
155,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 10, purple = 40, red = 20",tensor([[0.0252]]),<m> purple = 30 </m>
156,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 10, purple = 50, red = 20",tensor([[0.0248]]),<m> purple = 30 </m>
157,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 20, purple = 10, red = 20",tensor([[0.0273]]),<m> purple = 30 </m>
158,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 20, purple = 20, red = 20",tensor([[0.0261]]),<m> purple = 30 </m>
159,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 20, purple = 30, red = 20",tensor([[0.0250]]),<m> purple = 30 </m>
160,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 20, purple = 40, red = 20",tensor([[0.0246]]),<m> purple = 30 </m>
161,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 20, purple = 50, red = 20",tensor([[0.0253]]),<m> purple = 30 </m>
162,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 30, purple = 10, red = 20",tensor([[0.0242]]),<m> purple = 30 </m>
163,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 30, purple = 20, red = 20",tensor([[0.0243]]),<m> purple = 30 </m>
164,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 30, purple = 30, red = 20",tensor([[0.0239]]),<m> purple = 30 </m>
165,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 30, purple = 40, red = 20",tensor([[0.0244]]),<m> purple = 30 </m>
166,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 30, purple = 50, red = 20",tensor([[0.0244]]),<m> purple = 30 </m>
167,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 40, purple = 10, red = 20",tensor([[0.0249]]),<m> purple = 30 </m>
168,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 40, purple = 20, red = 20",tensor([[0.0255]]),<m> purple = 30 </m>
169,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 40, purple = 30, red = 20",tensor([[0.0244]]),<m> purple = 30 </m>
170,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 40, purple = 40, red = 20",tensor([[0.0272]]),<m> purple = 30 </m>
171,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 40, purple = 50, red = 20",tensor([[0.0245]]),<m> purple = 30 </m>
172,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 50, purple = 10, red = 20",tensor([[0.0252]]),<m> purple = 30 </m>
173,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 50, purple = 20, red = 20",tensor([[0.0247]]),<m> purple = 30 </m>
174,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 50, purple = 30, red = 20",tensor([[0.0262]]),<m> purple = 30 </m>
175,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 50, purple = 40, red = 20",tensor([[0.0288]]),<m> purple = 30 </m>
176,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"green = 50, purple = 50, red = 20",tensor([[0.0244]]),<m> purple = 30 </m>
177,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 10, red = 20, yellow = 10",tensor([[0.0260]]),<m> purple = 30 </m>
178,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 10, red = 20, yellow = 20",tensor([[0.0257]]),<m> purple = 30 </m>
179,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 10, red = 20, yellow = 30",tensor([[0.0243]]),<m> purple = 30 </m>
180,teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,"purple = 10, red = 20, yellow = 40",tensor([[0.0242]]),<m> purple = 30 </m>
