,transcript,filtered_common_ground,cosine_similarity,true_common_ground
41,blue block blue . red block ten,"blue = 30, green = 40, red = 10",tensor([[0.0550]]),<m> blue = 10 </m>
42,blue block blue . red block ten,"blue = 30, green = 50, red = 10",tensor([[0.0661]]),<m> blue = 10 </m>
43,blue block blue . red block ten,"blue = 30, purple = 10, red = 10",tensor([[0.0464]]),<m> blue = 10 </m>
44,blue block blue . red block ten,"blue = 30, purple = 20, red = 10",tensor([[0.0482]]),<m> blue = 10 </m>
45,blue block blue . red block ten,"blue = 30, purple = 30, red = 10",tensor([[0.0504]]),<m> blue = 10 </m>
46,blue block blue . red block ten,"blue = 30, purple = 40, red = 10",tensor([[0.0441]]),<m> blue = 10 </m>
47,blue block blue . red block ten,"blue = 30, purple = 50, red = 10",tensor([[0.0451]]),<m> blue = 10 </m>
48,blue block blue . red block ten,"blue = 30, red = 10, yellow = 10",tensor([[0.0459]]),<m> blue = 10 </m>
49,blue block blue . red block ten,"blue = 30, red = 10, yellow = 20",tensor([[0.0446]]),<m> blue = 10 </m>
50,blue block blue . red block ten,"blue = 30, red = 10, yellow = 30",tensor([[0.0437]]),<m> blue = 10 </m>
51,blue block blue . red block ten,"blue = 30, red = 10, yellow = 40",tensor([[0.0432]]),<m> blue = 10 </m>
52,blue block blue . red block ten,"blue = 30, red = 10, yellow = 50",tensor([[0.0434]]),<m> blue = 10 </m>
53,blue block blue . red block ten,"blue = 40, green = 10, red = 10",tensor([[0.0560]]),<m> blue = 10 </m>
54,blue block blue . red block ten,"blue = 40, green = 20, red = 10",tensor([[0.0702]]),<m> blue = 10 </m>
55,blue block blue . red block ten,"blue = 40, green = 30, red = 10",tensor([[0.0571]]),<m> blue = 10 </m>
56,blue block blue . red block ten,"blue = 40, green = 40, red = 10",tensor([[0.0575]]),<m> blue = 10 </m>
57,blue block blue . red block ten,"blue = 40, green = 50, red = 10",tensor([[0.0467]]),<m> blue = 10 </m>
58,blue block blue . red block ten,"blue = 40, purple = 10, red = 10",tensor([[0.0442]]),<m> blue = 10 </m>
59,blue block blue . red block ten,"blue = 40, purple = 20, red = 10",tensor([[0.0456]]),<m> blue = 10 </m>
60,blue block blue . red block ten,"blue = 40, purple = 30, red = 10",tensor([[0.0443]]),<m> blue = 10 </m>
61,blue block blue . red block ten,"blue = 40, purple = 40, red = 10",tensor([[0.0450]]),<m> blue = 10 </m>
62,blue block blue . red block ten,"blue = 40, purple = 50, red = 10",tensor([[0.0453]]),<m> blue = 10 </m>
63,blue block blue . red block ten,"blue = 40, red = 10, yellow = 10",tensor([[0.0434]]),<m> blue = 10 </m>
64,blue block blue . red block ten,"blue = 40, red = 10, yellow = 20",tensor([[0.0431]]),<m> blue = 10 </m>
65,blue block blue . red block ten,"blue = 40, red = 10, yellow = 30",tensor([[0.0434]]),<m> blue = 10 </m>
66,blue block blue . red block ten,"blue = 40, red = 10, yellow = 40",tensor([[0.0432]]),<m> blue = 10 </m>
67,blue block blue . red block ten,"blue = 40, red = 10, yellow = 50",tensor([[0.0448]]),<m> blue = 10 </m>
68,blue block blue . red block ten,"blue = 50, green = 10, red = 10",tensor([[0.0638]]),<m> blue = 10 </m>
69,blue block blue . red block ten,"blue = 50, green = 20, red = 10",tensor([[0.0899]]),<m> blue = 10 </m>
70,blue block blue . red block ten,"blue = 50, green = 30, red = 10",tensor([[0.0765]]),<m> blue = 10 </m>
71,blue block blue . red block ten,"blue = 50, green = 40, red = 10",tensor([[0.0492]]),<m> blue = 10 </m>
72,blue block blue . red block ten,"blue = 50, green = 50, red = 10",tensor([[0.0536]]),<m> blue = 10 </m>
73,blue block blue . red block ten,"blue = 50, purple = 10, red = 10",tensor([[0.0442]]),<m> blue = 10 </m>
74,blue block blue . red block ten,"blue = 50, purple = 20, red = 10",tensor([[0.0466]]),<m> blue = 10 </m>
75,blue block blue . red block ten,"blue = 50, purple = 30, red = 10",tensor([[0.0455]]),<m> blue = 10 </m>
76,blue block blue . red block ten,"blue = 50, purple = 40, red = 10",tensor([[0.0447]]),<m> blue = 10 </m>
77,blue block blue . red block ten,"blue = 50, purple = 50, red = 10",tensor([[0.0444]]),<m> blue = 10 </m>
78,blue block blue . red block ten,"blue = 50, red = 10, yellow = 10",tensor([[0.0435]]),<m> blue = 10 </m>
79,blue block blue . red block ten,"blue = 50, red = 10, yellow = 20",tensor([[0.0437]]),<m> blue = 10 </m>
80,blue block blue . red block ten,"blue = 50, red = 10, yellow = 30",tensor([[0.0435]]),<m> blue = 10 </m>
81,blue block blue . red block ten,"blue = 50, red = 10, yellow = 40",tensor([[0.0446]]),<m> blue = 10 </m>
82,blue block blue . red block ten,"blue = 50, red = 10, yellow = 50",tensor([[0.0450]]),<m> blue = 10 </m>
83,blue block blue . red block ten,"green = 10, purple = 10, red = 10",tensor([[0.0953]]),<m> blue = 10 </m>
84,blue block blue . red block ten,"green = 10, purple = 20, red = 10",tensor([[0.0822]]),<m> blue = 10 </m>
85,blue block blue . red block ten,"green = 10, purple = 30, red = 10",tensor([[0.0684]]),<m> blue = 10 </m>
86,blue block blue . red block ten,"green = 10, purple = 40, red = 10",tensor([[0.0588]]),<m> blue = 10 </m>
87,blue block blue . red block ten,"green = 10, purple = 50, red = 10",tensor([[0.0635]]),<m> blue = 10 </m>
88,blue block blue . red block ten,"green = 10, red = 10, yellow = 10",tensor([[0.0940]]),<m> blue = 10 </m>
89,blue block blue . red block ten,"green = 10, red = 10, yellow = 20",tensor([[0.0610]]),<m> blue = 10 </m>
90,blue block blue . red block ten,"green = 10, red = 10, yellow = 30",tensor([[0.0575]]),<m> blue = 10 </m>
91,blue block blue . red block ten,"green = 10, red = 10, yellow = 40",tensor([[0.0553]]),<m> blue = 10 </m>
92,blue block blue . red block ten,"green = 10, red = 10, yellow = 50",tensor([[0.0529]]),<m> blue = 10 </m>
93,blue block blue . red block ten,"green = 20, purple = 10, red = 10",tensor([[0.0825]]),<m> blue = 10 </m>
94,blue block blue . red block ten,"green = 20, purple = 20, red = 10",tensor([[0.0738]]),<m> blue = 10 </m>
95,blue block blue . red block ten,"green = 20, purple = 30, red = 10",tensor([[0.0584]]),<m> blue = 10 </m>
96,blue block blue . red block ten,"green = 20, purple = 40, red = 10",tensor([[0.0522]]),<m> blue = 10 </m>
97,blue block blue . red block ten,"green = 20, purple = 50, red = 10",tensor([[0.0660]]),<m> blue = 10 </m>
98,blue block blue . red block ten,"green = 20, red = 10, yellow = 10",tensor([[0.0707]]),<m> blue = 10 </m>
99,blue block blue . red block ten,"green = 20, red = 10, yellow = 20",tensor([[0.0607]]),<m> blue = 10 </m>
100,blue block blue . red block ten,"green = 20, red = 10, yellow = 30",tensor([[0.0526]]),<m> blue = 10 </m>
101,blue block blue . red block ten,"green = 20, red = 10, yellow = 40",tensor([[0.0514]]),<m> blue = 10 </m>
102,blue block blue . red block ten,"green = 20, red = 10, yellow = 50",tensor([[0.0525]]),<m> blue = 10 </m>
103,blue block blue . red block ten,"green = 30, purple = 10, red = 10",tensor([[0.0661]]),<m> blue = 10 </m>
104,blue block blue . red block ten,"green = 30, purple = 20, red = 10",tensor([[0.0703]]),<m> blue = 10 </m>
105,blue block blue . red block ten,"green = 30, purple = 30, red = 10",tensor([[0.0608]]),<m> blue = 10 </m>
106,blue block blue . red block ten,"green = 30, purple = 40, red = 10",tensor([[0.0497]]),<m> blue = 10 </m>
107,blue block blue . red block ten,"green = 30, purple = 50, red = 10",tensor([[0.0541]]),<m> blue = 10 </m>
108,blue block blue . red block ten,"green = 30, red = 10, yellow = 10",tensor([[0.0608]]),<m> blue = 10 </m>
109,blue block blue . red block ten,"green = 30, red = 10, yellow = 20",tensor([[0.0549]]),<m> blue = 10 </m>
110,blue block blue . red block ten,"green = 30, red = 10, yellow = 30",tensor([[0.0506]]),<m> blue = 10 </m>
111,blue block blue . red block ten,"green = 30, red = 10, yellow = 40",tensor([[0.0466]]),<m> blue = 10 </m>
112,blue block blue . red block ten,"green = 30, red = 10, yellow = 50",tensor([[0.0468]]),<m> blue = 10 </m>
113,blue block blue . red block ten,"green = 40, purple = 10, red = 10",tensor([[0.0534]]),<m> blue = 10 </m>
114,blue block blue . red block ten,"green = 40, purple = 20, red = 10",tensor([[0.0616]]),<m> blue = 10 </m>
115,blue block blue . red block ten,"green = 40, purple = 30, red = 10",tensor([[0.0527]]),<m> blue = 10 </m>
116,blue block blue . red block ten,"green = 40, purple = 40, red = 10",tensor([[0.0546]]),<m> blue = 10 </m>
117,blue block blue . red block ten,"green = 40, purple = 50, red = 10",tensor([[0.0472]]),<m> blue = 10 </m>
118,blue block blue . red block ten,"green = 40, red = 10, yellow = 10",tensor([[0.0526]]),<m> blue = 10 </m>
119,blue block blue . red block ten,"green = 40, red = 10, yellow = 20",tensor([[0.0506]]),<m> blue = 10 </m>
120,blue block blue . red block ten,"green = 40, red = 10, yellow = 30",tensor([[0.0448]]),<m> blue = 10 </m>
121,blue block blue . red block ten,"green = 40, red = 10, yellow = 40",tensor([[0.0466]]),<m> blue = 10 </m>
122,blue block blue . red block ten,"green = 40, red = 10, yellow = 50",tensor([[0.0439]]),<m> blue = 10 </m>
123,blue block blue . red block ten,"green = 50, purple = 10, red = 10",tensor([[0.0566]]),<m> blue = 10 </m>
124,blue block blue . red block ten,"green = 50, purple = 20, red = 10",tensor([[0.0722]]),<m> blue = 10 </m>
125,blue block blue . red block ten,"green = 50, purple = 30, red = 10",tensor([[0.0589]]),<m> blue = 10 </m>
126,blue block blue . red block ten,"green = 50, purple = 40, red = 10",tensor([[0.0476]]),<m> blue = 10 </m>
127,blue block blue . red block ten,"green = 50, purple = 50, red = 10",tensor([[0.0484]]),<m> blue = 10 </m>
128,blue block blue . red block ten,"green = 50, red = 10, yellow = 10",tensor([[0.0533]]),<m> blue = 10 </m>
129,blue block blue . red block ten,"green = 50, red = 10, yellow = 20",tensor([[0.0490]]),<m> blue = 10 </m>
130,blue block blue . red block ten,"green = 50, red = 10, yellow = 30",tensor([[0.0458]]),<m> blue = 10 </m>
131,blue block blue . red block ten,"green = 50, red = 10, yellow = 40",tensor([[0.0443]]),<m> blue = 10 </m>
132,blue block blue . red block ten,"green = 50, red = 10, yellow = 50",tensor([[0.0451]]),<m> blue = 10 </m>
133,blue block blue . red block ten,"purple = 10, red = 10, yellow = 10",tensor([[0.0488]]),<m> blue = 10 </m>
134,blue block blue . red block ten,"purple = 10, red = 10, yellow = 20",tensor([[0.0472]]),<m> blue = 10 </m>
135,blue block blue . red block ten,"purple = 10, red = 10, yellow = 30",tensor([[0.0468]]),<m> blue = 10 </m>
136,blue block blue . red block ten,"purple = 10, red = 10, yellow = 40",tensor([[0.0465]]),<m> blue = 10 </m>
137,blue block blue . red block ten,"purple = 10, red = 10, yellow = 50",tensor([[0.0467]]),<m> blue = 10 </m>
138,blue block blue . red block ten,"purple = 20, red = 10, yellow = 10",tensor([[0.0478]]),<m> blue = 10 </m>
139,blue block blue . red block ten,"purple = 20, red = 10, yellow = 20",tensor([[0.0481]]),<m> blue = 10 </m>
140,blue block blue . red block ten,"purple = 20, red = 10, yellow = 30",tensor([[0.0466]]),<m> blue = 10 </m>
141,blue block blue . red block ten,"purple = 20, red = 10, yellow = 40",tensor([[0.0466]]),<m> blue = 10 </m>
142,blue block blue . red block ten,"purple = 20, red = 10, yellow = 50",tensor([[0.0471]]),<m> blue = 10 </m>
143,blue block blue . red block ten,"purple = 30, red = 10, yellow = 10",tensor([[0.0463]]),<m> blue = 10 </m>
144,blue block blue . red block ten,"purple = 30, red = 10, yellow = 20",tensor([[0.0455]]),<m> blue = 10 </m>
145,blue block blue . red block ten,"purple = 30, red = 10, yellow = 30",tensor([[0.0462]]),<m> blue = 10 </m>
146,blue block blue . red block ten,"purple = 30, red = 10, yellow = 40",tensor([[0.0456]]),<m> blue = 10 </m>
147,blue block blue . red block ten,"purple = 30, red = 10, yellow = 50",tensor([[0.0462]]),<m> blue = 10 </m>
148,blue block blue . red block ten,"purple = 40, red = 10, yellow = 10",tensor([[0.0455]]),<m> blue = 10 </m>
149,blue block blue . red block ten,"purple = 40, red = 10, yellow = 20",tensor([[0.0452]]),<m> blue = 10 </m>
150,blue block blue . red block ten,"purple = 40, red = 10, yellow = 30",tensor([[0.0455]]),<m> blue = 10 </m>
151,blue block blue . red block ten,"purple = 40, red = 10, yellow = 40",tensor([[0.0452]]),<m> blue = 10 </m>
152,blue block blue . red block ten,"purple = 40, red = 10, yellow = 50",tensor([[0.0457]]),<m> blue = 10 </m>
153,blue block blue . red block ten,"purple = 50, red = 10, yellow = 10",tensor([[0.0461]]),<m> blue = 10 </m>
154,blue block blue . red block ten,"purple = 50, red = 10, yellow = 20",tensor([[0.0462]]),<m> blue = 10 </m>
155,blue block blue . red block ten,"purple = 50, red = 10, yellow = 30",tensor([[0.0457]]),<m> blue = 10 </m>
156,blue block blue . red block ten,"purple = 50, red = 10, yellow = 40",tensor([[0.0456]]),<m> blue = 10 </m>
157,blue block blue . red block ten,"purple = 50, red = 10, yellow = 50",tensor([[0.0461]]),<m> blue = 10 </m>
158,blue block blue . red block ten,"blue = 10, green = 10, red = 20",tensor([[0.1064]]),<m> blue = 10 </m>
159,blue block blue . red block ten,"blue = 10, green = 20, red = 20",tensor([[0.0747]]),<m> blue = 10 </m>
160,blue block blue . red block ten,"blue = 10, green = 30, red = 20",tensor([[0.0563]]),<m> blue = 10 </m>
161,blue block blue . red block ten,"blue = 10, green = 40, red = 20",tensor([[0.0484]]),<m> blue = 10 </m>
162,blue block blue . red block ten,"blue = 10, green = 50, red = 20",tensor([[0.0548]]),<m> blue = 10 </m>
163,blue block blue . red block ten,"blue = 10, purple = 10, red = 20",tensor([[0.0543]]),<m> blue = 10 </m>
164,blue block blue . red block ten,"blue = 10, purple = 20, red = 20",tensor([[0.0477]]),<m> blue = 10 </m>
165,blue block blue . red block ten,"blue = 10, purple = 30, red = 20",tensor([[0.0439]]),<m> blue = 10 </m>
166,blue block blue . red block ten,"blue = 10, purple = 40, red = 20",tensor([[0.0435]]),<m> blue = 10 </m>
167,blue block blue . red block ten,"blue = 10, purple = 50, red = 20",tensor([[0.0439]]),<m> blue = 10 </m>
168,blue block blue . red block ten,"blue = 10, red = 20, yellow = 10",tensor([[0.0531]]),<m> blue = 10 </m>
169,blue block blue . red block ten,"blue = 10, red = 20, yellow = 20",tensor([[0.0457]]),<m> blue = 10 </m>
170,blue block blue . red block ten,"blue = 10, red = 20, yellow = 30",tensor([[0.0443]]),<m> blue = 10 </m>
171,blue block blue . red block ten,"blue = 10, red = 20, yellow = 40",tensor([[0.0435]]),<m> blue = 10 </m>
172,blue block blue . red block ten,"blue = 10, red = 20, yellow = 50",tensor([[0.0434]]),<m> blue = 10 </m>
173,blue block blue . red block ten,"blue = 20, green = 10, red = 20",tensor([[0.0984]]),<m> blue = 10 </m>
174,blue block blue . red block ten,"blue = 20, purple = 10, red = 20",tensor([[0.0517]]),<m> blue = 10 </m>
175,blue block blue . red block ten,"blue = 20, red = 20, yellow = 10",tensor([[0.0520]]),<m> blue = 10 </m>
176,blue block blue . red block ten,"blue = 30, green = 10, red = 20",tensor([[0.0600]]),<m> blue = 10 </m>
177,blue block blue . red block ten,"blue = 30, purple = 10, red = 20",tensor([[0.0444]]),<m> blue = 10 </m>
178,blue block blue . red block ten,"blue = 30, red = 20, yellow = 10",tensor([[0.0474]]),<m> blue = 10 </m>
179,blue block blue . red block ten,"blue = 40, green = 10, red = 20",tensor([[0.0536]]),<m> blue = 10 </m>
180,blue block blue . red block ten,"blue = 40, purple = 10, red = 20",tensor([[0.0434]]),<m> blue = 10 </m>
181,blue block blue . red block ten,"blue = 40, red = 20, yellow = 10",tensor([[0.0444]]),<m> blue = 10 </m>
182,blue block blue . red block ten,"blue = 50, green = 10, red = 20",tensor([[0.0552]]),<m> blue = 10 </m>
183,blue block blue . red block ten,"blue = 50, purple = 10, red = 20",tensor([[0.0439]]),<m> blue = 10 </m>
184,blue block blue . red block ten,"blue = 50, red = 20, yellow = 10",tensor([[0.0453]]),<m> blue = 10 </m>
185,blue block blue . red block ten,"green = 10, purple = 10, red = 20",tensor([[0.0646]]),<m> blue = 10 </m>
186,blue block blue . red block ten,"green = 10, purple = 20, red = 20",tensor([[0.0577]]),<m> blue = 10 </m>
187,blue block blue . red block ten,"green = 10, purple = 30, red = 20",tensor([[0.0489]]),<m> blue = 10 </m>
188,blue block blue . red block ten,"green = 10, purple = 40, red = 20",tensor([[0.0463]]),<m> blue = 10 </m>
189,blue block blue . red block ten,"green = 10, purple = 50, red = 20",tensor([[0.0495]]),<m> blue = 10 </m>
190,blue block blue . red block ten,"green = 10, red = 20, yellow = 10",tensor([[0.0655]]),<m> blue = 10 </m>
191,blue block blue . red block ten,"green = 10, red = 20, yellow = 20",tensor([[0.0555]]),<m> blue = 10 </m>
192,blue block blue . red block ten,"green = 10, red = 20, yellow = 30",tensor([[0.0458]]),<m> blue = 10 </m>
193,blue block blue . red block ten,"green = 10, red = 20, yellow = 40",tensor([[0.0453]]),<m> blue = 10 </m>
194,blue block blue . red block ten,"green = 10, red = 20, yellow = 50",tensor([[0.0456]]),<m> blue = 10 </m>
195,blue block blue . red block ten,"green = 20, purple = 10, red = 20",tensor([[0.0723]]),<m> blue = 10 </m>
196,blue block blue . red block ten,"green = 20, red = 20, yellow = 10",tensor([[0.0597]]),<m> blue = 10 </m>
197,blue block blue . red block ten,"green = 30, purple = 10, red = 20",tensor([[0.0548]]),<m> blue = 10 </m>
198,blue block blue . red block ten,"green = 30, red = 20, yellow = 10",tensor([[0.0620]]),<m> blue = 10 </m>
199,blue block blue . red block ten,"green = 40, purple = 10, red = 20",tensor([[0.0509]]),<m> blue = 10 </m>
200,blue block blue . red block ten,"green = 40, red = 20, yellow = 10",tensor([[0.0573]]),<m> blue = 10 </m>
201,blue block blue . red block ten,"green = 50, purple = 10, red = 20",tensor([[0.0507]]),<m> blue = 10 </m>
202,blue block blue . red block ten,"green = 50, red = 20, yellow = 10",tensor([[0.0601]]),<m> blue = 10 </m>
203,blue block blue . red block ten,"purple = 10, red = 20, yellow = 10",tensor([[0.0480]]),<m> blue = 10 </m>
204,blue block blue . red block ten,"purple = 10, red = 20, yellow = 20",tensor([[0.0465]]),<m> blue = 10 </m>
205,blue block blue . red block ten,"purple = 10, red = 20, yellow = 30",tensor([[0.0469]]),<m> blue = 10 </m>
206,blue block blue . red block ten,"purple = 10, red = 20, yellow = 40",tensor([[0.0463]]),<m> blue = 10 </m>
207,blue block blue . red block ten,"purple = 10, red = 20, yellow = 50",tensor([[0.0462]]),<m> blue = 10 </m>
208,blue block blue . red block ten,"purple = 20, red = 20, yellow = 10",tensor([[0.0481]]),<m> blue = 10 </m>
209,blue block blue . red block ten,"purple = 30, red = 20, yellow = 10",tensor([[0.0472]]),<m> blue = 10 </m>
210,blue block blue . red block ten,"purple = 40, red = 20, yellow = 10",tensor([[0.0462]]),<m> blue = 10 </m>
211,blue block blue . red block ten,"purple = 50, red = 20, yellow = 10",tensor([[0.0471]]),<m> blue = 10 </m>
212,blue block blue . red block ten,"blue = 10, green = 10, red = 30",tensor([[0.0800]]),<m> blue = 10 </m>
213,blue block blue . red block ten,"blue = 10, green = 20, red = 30",tensor([[0.0466]]),<m> blue = 10 </m>
214,blue block blue . red block ten,"blue = 10, green = 30, red = 30",tensor([[0.0541]]),<m> blue = 10 </m>
215,blue block blue . red block ten,"blue = 10, green = 40, red = 30",tensor([[0.0443]]),<m> blue = 10 </m>
216,blue block blue . red block ten,"blue = 10, green = 50, red = 30",tensor([[0.0470]]),<m> blue = 10 </m>
217,blue block blue . red block ten,"blue = 10, purple = 10, red = 30",tensor([[0.0496]]),<m> blue = 10 </m>
218,blue block blue . red block ten,"blue = 10, purple = 20, red = 30",tensor([[0.0449]]),<m> blue = 10 </m>
219,blue block blue . red block ten,"blue = 10, purple = 30, red = 30",tensor([[0.0438]]),<m> blue = 10 </m>
220,blue block blue . red block ten,"blue = 10, purple = 40, red = 30",tensor([[0.0454]]),<m> blue = 10 </m>
221,blue block blue . red block ten,"blue = 10, purple = 50, red = 30",tensor([[0.0447]]),<m> blue = 10 </m>
222,blue block blue . red block ten,"blue = 10, red = 30, yellow = 10",tensor([[0.0515]]),<m> blue = 10 </m>
223,blue block blue . red block ten,"blue = 10, red = 30, yellow = 20",tensor([[0.0435]]),<m> blue = 10 </m>
224,blue block blue . red block ten,"blue = 10, red = 30, yellow = 30",tensor([[0.0435]]),<m> blue = 10 </m>
225,blue block blue . red block ten,"blue = 10, red = 30, yellow = 40",tensor([[0.0436]]),<m> blue = 10 </m>
226,blue block blue . red block ten,"blue = 10, red = 30, yellow = 50",tensor([[0.0435]]),<m> blue = 10 </m>
227,blue block blue . red block ten,"blue = 20, green = 10, red = 30",tensor([[0.0605]]),<m> blue = 10 </m>
228,blue block blue . red block ten,"blue = 20, purple = 10, red = 30",tensor([[0.0447]]),<m> blue = 10 </m>
229,blue block blue . red block ten,"blue = 20, red = 30, yellow = 10",tensor([[0.0445]]),<m> blue = 10 </m>
230,blue block blue . red block ten,"blue = 30, green = 10, red = 30",tensor([[0.0600]]),<m> blue = 10 </m>
231,blue block blue . red block ten,"blue = 30, purple = 10, red = 30",tensor([[0.0445]]),<m> blue = 10 </m>
232,blue block blue . red block ten,"blue = 30, red = 30, yellow = 10",tensor([[0.0486]]),<m> blue = 10 </m>
233,blue block blue . red block ten,"blue = 40, green = 10, red = 30",tensor([[0.0462]]),<m> blue = 10 </m>
234,blue block blue . red block ten,"blue = 40, purple = 10, red = 30",tensor([[0.0444]]),<m> blue = 10 </m>
235,blue block blue . red block ten,"blue = 40, red = 30, yellow = 10",tensor([[0.0433]]),<m> blue = 10 </m>
236,blue block blue . red block ten,"blue = 50, green = 10, red = 30",tensor([[0.0472]]),<m> blue = 10 </m>
237,blue block blue . red block ten,"blue = 50, purple = 10, red = 30",tensor([[0.0449]]),<m> blue = 10 </m>
238,blue block blue . red block ten,"blue = 50, red = 30, yellow = 10",tensor([[0.0440]]),<m> blue = 10 </m>
239,blue block blue . red block ten,"green = 10, purple = 10, red = 30",tensor([[0.0619]]),<m> blue = 10 </m>
240,blue block blue . red block ten,"green = 10, purple = 20, red = 30",tensor([[0.0482]]),<m> blue = 10 </m>
241,blue block blue . red block ten,"green = 10, purple = 30, red = 30",tensor([[0.0491]]),<m> blue = 10 </m>
242,blue block blue . red block ten,"green = 10, purple = 40, red = 30",tensor([[0.0453]]),<m> blue = 10 </m>
243,blue block blue . red block ten,"green = 10, purple = 50, red = 30",tensor([[0.0462]]),<m> blue = 10 </m>
244,blue block blue . red block ten,"green = 10, red = 30, yellow = 10",tensor([[0.0613]]),<m> blue = 10 </m>
245,blue block blue . red block ten,"green = 10, red = 30, yellow = 20",tensor([[0.0460]]),<m> blue = 10 </m>
246,blue block blue . red block ten,"green = 10, red = 30, yellow = 30",tensor([[0.0506]]),<m> blue = 10 </m>
247,blue block blue . red block ten,"green = 10, red = 30, yellow = 40",tensor([[0.0440]]),<m> blue = 10 </m>
248,blue block blue . red block ten,"green = 10, red = 30, yellow = 50",tensor([[0.0445]]),<m> blue = 10 </m>
249,blue block blue . red block ten,"green = 20, purple = 10, red = 30",tensor([[0.0536]]),<m> blue = 10 </m>
