,transcript,filtered_common_ground,cosine_similarity,true_common_ground
24,"seems red block , blue block might","blue = 10, red = 30",tensor([[0.0636]]),<m> blue = red </m>
25,"seems red block , blue block might","blue = 20, red = 30",tensor([[0.0548]]),<m> blue = red </m>
26,"seems red block , blue block might","blue = 30, red = 30",tensor([[0.1512]]),<m> blue = red </m>
27,"seems red block , blue block might","blue = 40, red = 30",tensor([[0.0374]]),<m> blue = red </m>
28,"seems red block , blue block might","blue = 50, red = 30",tensor([[0.0360]]),<m> blue = red </m>
29,"seems red block , blue block might","blue = 10, red = 40",tensor([[0.0668]]),<m> blue = red </m>
30,"seems red block , blue block might","blue = 20, red = 40",tensor([[0.0529]]),<m> blue = red </m>
31,"seems red block , blue block might","blue = 30, red = 40",tensor([[0.0423]]),<m> blue = red </m>
32,"seems red block , blue block might","blue = 40, red = 40",tensor([[0.1010]]),<m> blue = red </m>
33,"seems red block , blue block might","blue = 50, red = 40",tensor([[0.0265]]),<m> blue = red </m>
34,"seems red block , blue block might","blue = 10, red = 50",tensor([[0.0565]]),<m> blue = red </m>
35,"seems red block , blue block might","blue = 20, red = 50",tensor([[0.0498]]),<m> blue = red </m>
36,"seems red block , blue block might","blue = 30, red = 50",tensor([[0.0369]]),<m> blue = red </m>
37,"seems red block , blue block might","blue = 40, red = 50",tensor([[0.0263]]),<m> blue = red </m>
38,"seems red block , blue block might","blue = 50, red = 50",tensor([[0.0564]]),<m> blue = red </m>
39,"'s stuff written bottom 's red block , green block 's ten twenty right right 's looking","green = 20, red = 10",tensor([[0.4849]]),"<m> green = 20, red = 10 </m>"
40,"'s stuff written bottom 's red block , green block 's ten twenty right right 's looking","green = 10, red = 20",tensor([[0.4680]]),"<m> green = 20, red = 10 </m>"
41,purple block 's twenty almost seems thirty takes past,purple = 20,tensor([[0.7781]]),<m> purple > 20 </m>
42,purple block 's twenty almost seems thirty takes past,purple = 30,tensor([[0.6781]]),<m> purple > 20 </m>
43,purple block 's twenty almost seems thirty takes past,purple != 20,tensor([[0.1705]]),<m> purple > 20 </m>
44,purple block 's twenty almost seems thirty takes past,purple != 30,tensor([[0.1648]]),<m> purple > 20 </m>
45,purple block 's twenty almost seems thirty takes past,purple < 20,tensor([[0.1467]]),<m> purple > 20 </m>
46,purple block 's twenty almost seems thirty takes past,purple < 30,tensor([[0.1429]]),<m> purple > 20 </m>
47,purple block 's twenty almost seems thirty takes past,purple > 20,tensor([[0.1559]]),<m> purple > 20 </m>
48,purple block 's twenty almost seems thirty takes past,purple > 30,tensor([[0.1579]]),<m> purple > 20 </m>
49,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 20, red = 10",tensor([[0.2232]]),<m> purple > 20 </m>
50,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 30, red = 10",tensor([[0.2745]]),<m> purple > 20 </m>
51,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 10, red = 10",tensor([[0.2239]]),<m> purple > 20 </m>
52,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 20, red = 10",tensor([[0.0914]]),<m> purple > 20 </m>
53,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 30, red = 10",tensor([[0.2079]]),<m> purple > 20 </m>
54,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 40, red = 10",tensor([[0.1170]]),<m> purple > 20 </m>
55,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 50, red = 10",tensor([[0.0884]]),<m> purple > 20 </m>
56,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 10, red = 10",tensor([[0.2223]]),<m> purple > 20 </m>
57,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 20, red = 10",tensor([[0.1131]]),<m> purple > 20 </m>
58,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 30, red = 10",tensor([[0.1207]]),<m> purple > 20 </m>
59,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 40, red = 10",tensor([[0.0991]]),<m> purple > 20 </m>
60,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 50, red = 10",tensor([[0.0445]]),<m> purple > 20 </m>
61,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 20, red = 10",tensor([[0.0690]]),<m> purple > 20 </m>
62,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 30, red = 10",tensor([[0.0959]]),<m> purple > 20 </m>
63,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 20, red = 10",tensor([[0.0472]]),<m> purple > 20 </m>
64,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 30, red = 10",tensor([[0.0482]]),<m> purple > 20 </m>
65,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 20, red = 10",tensor([[0.2286]]),<m> purple > 20 </m>
66,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 30, red = 10",tensor([[0.2772]]),<m> purple > 20 </m>
67,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 10, red = 10",tensor([[0.2081]]),<m> purple > 20 </m>
68,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 20, red = 10",tensor([[0.0823]]),<m> purple > 20 </m>
69,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 30, red = 10",tensor([[0.1893]]),<m> purple > 20 </m>
70,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 40, red = 10",tensor([[0.1131]]),<m> purple > 20 </m>
71,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 50, red = 10",tensor([[0.0773]]),<m> purple > 20 </m>
72,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 10, red = 10",tensor([[0.2066]]),<m> purple > 20 </m>
73,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 20, red = 10",tensor([[0.0985]]),<m> purple > 20 </m>
74,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 30, red = 10",tensor([[0.1192]]),<m> purple > 20 </m>
75,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 40, red = 10",tensor([[0.0966]]),<m> purple > 20 </m>
76,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 50, red = 10",tensor([[0.0442]]),<m> purple > 20 </m>
77,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 20, red = 10",tensor([[0.0622]]),<m> purple > 20 </m>
78,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 30, red = 10",tensor([[0.0960]]),<m> purple > 20 </m>
79,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 20, red = 10",tensor([[0.0464]]),<m> purple > 20 </m>
80,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 30, red = 10",tensor([[0.0482]]),<m> purple > 20 </m>
81,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 10, yellow = 20",tensor([[0.3022]]),<m> purple > 20 </m>
82,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 10, yellow = 30",tensor([[0.4329]]),<m> purple > 20 </m>
83,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 10, yellow = 10",tensor([[0.2323]]),<m> purple > 20 </m>
84,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 10, yellow = 20",tensor([[0.1326]]),<m> purple > 20 </m>
85,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 10, yellow = 30",tensor([[0.2647]]),<m> purple > 20 </m>
86,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 10, yellow = 40",tensor([[0.1821]]),<m> purple > 20 </m>
87,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 10, yellow = 50",tensor([[0.1777]]),<m> purple > 20 </m>
88,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 10, yellow = 10",tensor([[0.2368]]),<m> purple > 20 </m>
89,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 10, yellow = 20",tensor([[0.1823]]),<m> purple > 20 </m>
90,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 10, yellow = 30",tensor([[0.1430]]),<m> purple > 20 </m>
91,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 10, yellow = 40",tensor([[0.1393]]),<m> purple > 20 </m>
92,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 10, yellow = 50",tensor([[0.1306]]),<m> purple > 20 </m>
93,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 10, yellow = 20",tensor([[0.1048]]),<m> purple > 20 </m>
94,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 10, yellow = 30",tensor([[0.0835]]),<m> purple > 20 </m>
95,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 10, yellow = 20",tensor([[0.0763]]),<m> purple > 20 </m>
96,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 10, yellow = 30",tensor([[0.0645]]),<m> purple > 20 </m>
97,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 10, red = 20",tensor([[0.2673]]),<m> purple > 20 </m>
98,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 20, red = 20",tensor([[0.0917]]),<m> purple > 20 </m>
99,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 30, red = 20",tensor([[0.1859]]),<m> purple > 20 </m>
100,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 40, red = 20",tensor([[0.1109]]),<m> purple > 20 </m>
101,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 50, red = 20",tensor([[0.0548]]),<m> purple > 20 </m>
102,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 10, red = 20",tensor([[0.0728]]),<m> purple > 20 </m>
103,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 20, red = 20",tensor([[0.1207]]),<m> purple > 20 </m>
104,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 30, red = 20",tensor([[0.1172]]),<m> purple > 20 </m>
105,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 40, red = 20",tensor([[0.0477]]),<m> purple > 20 </m>
106,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 50, red = 20",tensor([[0.0382]]),<m> purple > 20 </m>
107,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 10, red = 20",tensor([[0.1688]]),<m> purple > 20 </m>
108,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 20, red = 20",tensor([[0.0483]]),<m> purple > 20 </m>
109,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 30, red = 20",tensor([[0.1073]]),<m> purple > 20 </m>
110,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 40, red = 20",tensor([[0.0633]]),<m> purple > 20 </m>
111,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 50, red = 20",tensor([[0.0419]]),<m> purple > 20 </m>
112,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 10, red = 20",tensor([[0.0918]]),<m> purple > 20 </m>
113,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 20, red = 20",tensor([[0.0321]]),<m> purple > 20 </m>
114,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 30, red = 20",tensor([[0.0497]]),<m> purple > 20 </m>
115,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 40, red = 20",tensor([[0.0872]]),<m> purple > 20 </m>
116,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 50, red = 20",tensor([[0.0299]]),<m> purple > 20 </m>
117,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 10, red = 20",tensor([[0.0469]]),<m> purple > 20 </m>
118,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 20, red = 20",tensor([[0.0274]]),<m> purple > 20 </m>
119,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 30, red = 20",tensor([[0.0415]]),<m> purple > 20 </m>
120,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 40, red = 20",tensor([[0.0281]]),<m> purple > 20 </m>
121,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 50, red = 20",tensor([[0.0504]]),<m> purple > 20 </m>
122,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 10, red = 20",tensor([[0.2651]]),<m> purple > 20 </m>
123,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 20, red = 20",tensor([[0.0897]]),<m> purple > 20 </m>
124,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 30, red = 20",tensor([[0.1792]]),<m> purple > 20 </m>
125,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 40, red = 20",tensor([[0.1083]]),<m> purple > 20 </m>
126,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 50, red = 20",tensor([[0.0535]]),<m> purple > 20 </m>
127,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 10, red = 20",tensor([[0.0768]]),<m> purple > 20 </m>
128,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 20, red = 20",tensor([[0.1111]]),<m> purple > 20 </m>
129,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 30, red = 20",tensor([[0.1032]]),<m> purple > 20 </m>
130,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 40, red = 20",tensor([[0.0470]]),<m> purple > 20 </m>
131,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 50, red = 20",tensor([[0.0374]]),<m> purple > 20 </m>
132,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 10, red = 20",tensor([[0.1541]]),<m> purple > 20 </m>
133,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 20, red = 20",tensor([[0.0477]]),<m> purple > 20 </m>
134,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 30, red = 20",tensor([[0.0987]]),<m> purple > 20 </m>
135,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 40, red = 20",tensor([[0.0588]]),<m> purple > 20 </m>
136,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 50, red = 20",tensor([[0.0407]]),<m> purple > 20 </m>
137,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 10, red = 20",tensor([[0.0918]]),<m> purple > 20 </m>
138,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 20, red = 20",tensor([[0.0306]]),<m> purple > 20 </m>
139,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 30, red = 20",tensor([[0.0473]]),<m> purple > 20 </m>
140,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 40, red = 20",tensor([[0.0862]]),<m> purple > 20 </m>
141,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 50, red = 20",tensor([[0.0287]]),<m> purple > 20 </m>
142,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 10, red = 20",tensor([[0.0472]]),<m> purple > 20 </m>
143,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 20, red = 20",tensor([[0.0271]]),<m> purple > 20 </m>
144,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 30, red = 20",tensor([[0.0413]]),<m> purple > 20 </m>
145,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 40, red = 20",tensor([[0.0275]]),<m> purple > 20 </m>
146,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 50, red = 20",tensor([[0.0498]]),<m> purple > 20 </m>
147,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 20, yellow = 10",tensor([[0.2931]]),<m> purple > 20 </m>
148,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 20, yellow = 20",tensor([[0.1388]]),<m> purple > 20 </m>
149,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 20, yellow = 30",tensor([[0.2745]]),<m> purple > 20 </m>
150,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 20, yellow = 40",tensor([[0.2021]]),<m> purple > 20 </m>
151,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 20, yellow = 50",tensor([[0.1979]]),<m> purple > 20 </m>
152,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 20, yellow = 10",tensor([[0.1339]]),<m> purple > 20 </m>
153,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 20, yellow = 20",tensor([[0.1407]]),<m> purple > 20 </m>
154,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 20, yellow = 30",tensor([[0.2719]]),<m> purple > 20 </m>
155,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 20, yellow = 40",tensor([[0.1901]]),<m> purple > 20 </m>
156,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 20, yellow = 50",tensor([[0.1590]]),<m> purple > 20 </m>
157,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 20, yellow = 10",tensor([[0.1395]]),<m> purple > 20 </m>
158,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 20, yellow = 20",tensor([[0.0713]]),<m> purple > 20 </m>
159,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 20, yellow = 30",tensor([[0.1518]]),<m> purple > 20 </m>
160,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 20, yellow = 40",tensor([[0.1179]]),<m> purple > 20 </m>
161,purple block 's twenty almost seems thirty takes past,"purple = 30, red = 20, yellow = 50",tensor([[0.1288]]),<m> purple > 20 </m>
162,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 20, yellow = 10",tensor([[0.1072]]),<m> purple > 20 </m>
163,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 20, yellow = 20",tensor([[0.0463]]),<m> purple > 20 </m>
164,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 20, yellow = 30",tensor([[0.0955]]),<m> purple > 20 </m>
165,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 20, yellow = 40",tensor([[0.1019]]),<m> purple > 20 </m>
166,purple block 's twenty almost seems thirty takes past,"purple = 40, red = 20, yellow = 50",tensor([[0.0575]]),<m> purple > 20 </m>
167,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 20, yellow = 10",tensor([[0.0842]]),<m> purple > 20 </m>
168,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 20, yellow = 20",tensor([[0.0441]]),<m> purple > 20 </m>
169,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 20, yellow = 30",tensor([[0.0873]]),<m> purple > 20 </m>
170,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 20, yellow = 40",tensor([[0.0399]]),<m> purple > 20 </m>
171,purple block 's twenty almost seems thirty takes past,"purple = 50, red = 20, yellow = 50",tensor([[0.0667]]),<m> purple > 20 </m>
172,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 10, red = 30",tensor([[0.3353]]),<m> purple > 20 </m>
173,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 20, red = 30",tensor([[0.2661]]),<m> purple > 20 </m>
174,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 30, red = 30",tensor([[0.1240]]),<m> purple > 20 </m>
175,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 40, red = 30",tensor([[0.0998]]),<m> purple > 20 </m>
176,purple block 's twenty almost seems thirty takes past,"blue = 10, purple = 50, red = 30",tensor([[0.0526]]),<m> purple > 20 </m>
177,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 10, red = 30",tensor([[0.2507]]),<m> purple > 20 </m>
178,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 20, red = 30",tensor([[0.2516]]),<m> purple > 20 </m>
179,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 30, red = 30",tensor([[0.1836]]),<m> purple > 20 </m>
180,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 40, red = 30",tensor([[0.1137]]),<m> purple > 20 </m>
181,purple block 's twenty almost seems thirty takes past,"blue = 20, purple = 50, red = 30",tensor([[0.0891]]),<m> purple > 20 </m>
182,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 10, red = 30",tensor([[0.1015]]),<m> purple > 20 </m>
183,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 20, red = 30",tensor([[0.1107]]),<m> purple > 20 </m>
184,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 30, red = 30",tensor([[0.1679]]),<m> purple > 20 </m>
185,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 40, red = 30",tensor([[0.0463]]),<m> purple > 20 </m>
186,purple block 's twenty almost seems thirty takes past,"blue = 30, purple = 50, red = 30",tensor([[0.0360]]),<m> purple > 20 </m>
187,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 10, red = 30",tensor([[0.0585]]),<m> purple > 20 </m>
188,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 20, red = 30",tensor([[0.0595]]),<m> purple > 20 </m>
189,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 30, red = 30",tensor([[0.0445]]),<m> purple > 20 </m>
190,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 40, red = 30",tensor([[0.0482]]),<m> purple > 20 </m>
191,purple block 's twenty almost seems thirty takes past,"blue = 40, purple = 50, red = 30",tensor([[0.0197]]),<m> purple > 20 </m>
192,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 10, red = 30",tensor([[0.0495]]),<m> purple > 20 </m>
193,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 20, red = 30",tensor([[0.0470]]),<m> purple > 20 </m>
194,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 30, red = 30",tensor([[0.0269]]),<m> purple > 20 </m>
195,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 40, red = 30",tensor([[0.0179]]),<m> purple > 20 </m>
196,purple block 's twenty almost seems thirty takes past,"blue = 50, purple = 50, red = 30",tensor([[0.0330]]),<m> purple > 20 </m>
197,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 10, red = 30",tensor([[0.3366]]),<m> purple > 20 </m>
198,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 20, red = 30",tensor([[0.2623]]),<m> purple > 20 </m>
199,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 30, red = 30",tensor([[0.1183]]),<m> purple > 20 </m>
200,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 40, red = 30",tensor([[0.0981]]),<m> purple > 20 </m>
201,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 50, red = 30",tensor([[0.0517]]),<m> purple > 20 </m>
202,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 10, red = 30",tensor([[0.2634]]),<m> purple > 20 </m>
203,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 20, red = 30",tensor([[0.2578]]),<m> purple > 20 </m>
204,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 30, red = 30",tensor([[0.1640]]),<m> purple > 20 </m>
205,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 40, red = 30",tensor([[0.1091]]),<m> purple > 20 </m>
206,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 50, red = 30",tensor([[0.0840]]),<m> purple > 20 </m>
207,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 10, red = 30",tensor([[0.1042]]),<m> purple > 20 </m>
208,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 20, red = 30",tensor([[0.1175]]),<m> purple > 20 </m>
209,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 30, red = 30",tensor([[0.1630]]),<m> purple > 20 </m>
210,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 40, red = 30",tensor([[0.0473]]),<m> purple > 20 </m>
211,purple block 's twenty almost seems thirty takes past,"green = 30, purple = 50, red = 30",tensor([[0.0354]]),<m> purple > 20 </m>
212,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 10, red = 30",tensor([[0.0588]]),<m> purple > 20 </m>
213,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 20, red = 30",tensor([[0.0651]]),<m> purple > 20 </m>
214,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 30, red = 30",tensor([[0.0442]]),<m> purple > 20 </m>
215,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 40, red = 30",tensor([[0.0484]]),<m> purple > 20 </m>
216,purple block 's twenty almost seems thirty takes past,"green = 40, purple = 50, red = 30",tensor([[0.0180]]),<m> purple > 20 </m>
217,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 10, red = 30",tensor([[0.0498]]),<m> purple > 20 </m>
218,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 20, red = 30",tensor([[0.0492]]),<m> purple > 20 </m>
219,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 30, red = 30",tensor([[0.0252]]),<m> purple > 20 </m>
220,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 40, red = 30",tensor([[0.0174]]),<m> purple > 20 </m>
221,purple block 's twenty almost seems thirty takes past,"green = 50, purple = 50, red = 30",tensor([[0.0303]]),<m> purple > 20 </m>
222,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 30, yellow = 10",tensor([[0.3190]]),<m> purple > 20 </m>
223,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 30, yellow = 20",tensor([[0.2299]]),<m> purple > 20 </m>
224,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 30, yellow = 30",tensor([[0.1660]]),<m> purple > 20 </m>
225,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 30, yellow = 40",tensor([[0.1466]]),<m> purple > 20 </m>
226,purple block 's twenty almost seems thirty takes past,"purple = 10, red = 30, yellow = 50",tensor([[0.1369]]),<m> purple > 20 </m>
227,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 30, yellow = 10",tensor([[0.2310]]),<m> purple > 20 </m>
228,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 30, yellow = 20",tensor([[0.1834]]),<m> purple > 20 </m>
229,purple block 's twenty almost seems thirty takes past,"purple = 20, red = 30, yellow = 30",tensor([[0.2191]]),<m> purple > 20 </m>
