,transcript,filtered_common_ground,cosine_similarity,true_common_ground
164,green block one probably twenty ten ten twenty,"blue = 50, green = 40, red = 10",tensor([[0.0287]]),<m> green = 20 </m>
165,green block one probably twenty ten ten twenty,"blue = 50, green = 50, red = 10",tensor([[0.0224]]),<m> green = 20 </m>
166,green block one probably twenty ten ten twenty,"green = 10, purple = 10, red = 10",tensor([[0.0444]]),<m> green = 20 </m>
167,green block one probably twenty ten ten twenty,"green = 10, purple = 20, red = 10",tensor([[0.0464]]),<m> green = 20 </m>
168,green block one probably twenty ten ten twenty,"green = 10, purple = 30, red = 10",tensor([[0.0519]]),<m> green = 20 </m>
169,green block one probably twenty ten ten twenty,"green = 10, purple = 40, red = 10",tensor([[0.0512]]),<m> green = 20 </m>
170,green block one probably twenty ten ten twenty,"green = 10, purple = 50, red = 10",tensor([[0.0402]]),<m> green = 20 </m>
171,green block one probably twenty ten ten twenty,"green = 10, red = 10, yellow = 10",tensor([[0.0271]]),<m> green = 20 </m>
172,green block one probably twenty ten ten twenty,"green = 10, red = 10, yellow = 20",tensor([[0.0197]]),<m> green = 20 </m>
173,green block one probably twenty ten ten twenty,"green = 10, red = 10, yellow = 30",tensor([[0.0254]]),<m> green = 20 </m>
174,green block one probably twenty ten ten twenty,"green = 10, red = 10, yellow = 40",tensor([[0.0245]]),<m> green = 20 </m>
175,green block one probably twenty ten ten twenty,"green = 10, red = 10, yellow = 50",tensor([[0.0169]]),<m> green = 20 </m>
176,green block one probably twenty ten ten twenty,"green = 20, purple = 10, red = 10",tensor([[0.0393]]),<m> green = 20 </m>
177,green block one probably twenty ten ten twenty,"green = 20, purple = 20, red = 10",tensor([[0.0512]]),<m> green = 20 </m>
178,green block one probably twenty ten ten twenty,"green = 20, purple = 30, red = 10",tensor([[0.0454]]),<m> green = 20 </m>
179,green block one probably twenty ten ten twenty,"green = 20, purple = 40, red = 10",tensor([[0.0567]]),<m> green = 20 </m>
180,green block one probably twenty ten ten twenty,"green = 20, purple = 50, red = 10",tensor([[0.0398]]),<m> green = 20 </m>
181,green block one probably twenty ten ten twenty,"green = 20, red = 10, yellow = 10",tensor([[0.0304]]),<m> green = 20 </m>
182,green block one probably twenty ten ten twenty,"green = 20, red = 10, yellow = 20",tensor([[0.0298]]),<m> green = 20 </m>
183,green block one probably twenty ten ten twenty,"green = 20, red = 10, yellow = 30",tensor([[0.0248]]),<m> green = 20 </m>
184,green block one probably twenty ten ten twenty,"green = 20, red = 10, yellow = 40",tensor([[0.0244]]),<m> green = 20 </m>
185,green block one probably twenty ten ten twenty,"green = 20, red = 10, yellow = 50",tensor([[0.0236]]),<m> green = 20 </m>
186,green block one probably twenty ten ten twenty,"green = 30, purple = 10, red = 10",tensor([[0.0533]]),<m> green = 20 </m>
187,green block one probably twenty ten ten twenty,"green = 30, purple = 20, red = 10",tensor([[0.0609]]),<m> green = 20 </m>
188,green block one probably twenty ten ten twenty,"green = 30, purple = 30, red = 10",tensor([[0.0428]]),<m> green = 20 </m>
189,green block one probably twenty ten ten twenty,"green = 30, purple = 40, red = 10",tensor([[0.0538]]),<m> green = 20 </m>
190,green block one probably twenty ten ten twenty,"green = 30, purple = 50, red = 10",tensor([[0.0474]]),<m> green = 20 </m>
191,green block one probably twenty ten ten twenty,"green = 30, red = 10, yellow = 10",tensor([[0.0264]]),<m> green = 20 </m>
192,green block one probably twenty ten ten twenty,"green = 30, red = 10, yellow = 20",tensor([[0.0239]]),<m> green = 20 </m>
193,green block one probably twenty ten ten twenty,"green = 30, red = 10, yellow = 30",tensor([[0.0229]]),<m> green = 20 </m>
194,green block one probably twenty ten ten twenty,"green = 30, red = 10, yellow = 40",tensor([[0.0229]]),<m> green = 20 </m>
195,green block one probably twenty ten ten twenty,"green = 30, red = 10, yellow = 50",tensor([[0.0178]]),<m> green = 20 </m>
196,green block one probably twenty ten ten twenty,"green = 40, purple = 10, red = 10",tensor([[0.0378]]),<m> green = 20 </m>
197,green block one probably twenty ten ten twenty,"green = 40, purple = 20, red = 10",tensor([[0.0499]]),<m> green = 20 </m>
198,green block one probably twenty ten ten twenty,"green = 40, purple = 30, red = 10",tensor([[0.0444]]),<m> green = 20 </m>
199,green block one probably twenty ten ten twenty,"green = 40, purple = 40, red = 10",tensor([[0.0456]]),<m> green = 20 </m>
200,green block one probably twenty ten ten twenty,"green = 40, purple = 50, red = 10",tensor([[0.0379]]),<m> green = 20 </m>
201,green block one probably twenty ten ten twenty,"green = 40, red = 10, yellow = 10",tensor([[0.0236]]),<m> green = 20 </m>
202,green block one probably twenty ten ten twenty,"green = 40, red = 10, yellow = 20",tensor([[0.0240]]),<m> green = 20 </m>
203,green block one probably twenty ten ten twenty,"green = 40, red = 10, yellow = 30",tensor([[0.0253]]),<m> green = 20 </m>
204,green block one probably twenty ten ten twenty,"green = 40, red = 10, yellow = 40",tensor([[0.0247]]),<m> green = 20 </m>
205,green block one probably twenty ten ten twenty,"green = 40, red = 10, yellow = 50",tensor([[0.0209]]),<m> green = 20 </m>
206,green block one probably twenty ten ten twenty,"green = 50, purple = 10, red = 10",tensor([[0.0318]]),<m> green = 20 </m>
207,green block one probably twenty ten ten twenty,"green = 50, purple = 20, red = 10",tensor([[0.0393]]),<m> green = 20 </m>
208,green block one probably twenty ten ten twenty,"green = 50, purple = 30, red = 10",tensor([[0.0390]]),<m> green = 20 </m>
209,green block one probably twenty ten ten twenty,"green = 50, purple = 40, red = 10",tensor([[0.0466]]),<m> green = 20 </m>
210,green block one probably twenty ten ten twenty,"green = 50, purple = 50, red = 10",tensor([[0.0361]]),<m> green = 20 </m>
211,green block one probably twenty ten ten twenty,"green = 50, red = 10, yellow = 10",tensor([[0.0314]]),<m> green = 20 </m>
212,green block one probably twenty ten ten twenty,"green = 50, red = 10, yellow = 20",tensor([[0.0247]]),<m> green = 20 </m>
213,green block one probably twenty ten ten twenty,"green = 50, red = 10, yellow = 30",tensor([[0.0224]]),<m> green = 20 </m>
214,green block one probably twenty ten ten twenty,"green = 50, red = 10, yellow = 40",tensor([[0.0211]]),<m> green = 20 </m>
215,green block one probably twenty ten ten twenty,"green = 50, red = 10, yellow = 50",tensor([[0.0239]]),<m> green = 20 </m>
216,green block one probably twenty ten ten twenty,"blue = 10, green = 10, red = 20",tensor([[0.0255]]),<m> green = 20 </m>
217,green block one probably twenty ten ten twenty,"blue = 10, green = 20, red = 20",tensor([[0.0316]]),<m> green = 20 </m>
218,green block one probably twenty ten ten twenty,"blue = 10, green = 30, red = 20",tensor([[0.0265]]),<m> green = 20 </m>
219,green block one probably twenty ten ten twenty,"blue = 10, green = 40, red = 20",tensor([[0.0261]]),<m> green = 20 </m>
220,green block one probably twenty ten ten twenty,"blue = 10, green = 50, red = 20",tensor([[0.0250]]),<m> green = 20 </m>
221,green block one probably twenty ten ten twenty,"blue = 20, green = 10, red = 20",tensor([[0.0341]]),<m> green = 20 </m>
222,green block one probably twenty ten ten twenty,"blue = 20, green = 20, red = 20",tensor([[0.0369]]),<m> green = 20 </m>
223,green block one probably twenty ten ten twenty,"blue = 20, green = 30, red = 20",tensor([[0.0319]]),<m> green = 20 </m>
224,green block one probably twenty ten ten twenty,"blue = 20, green = 40, red = 20",tensor([[0.0317]]),<m> green = 20 </m>
225,green block one probably twenty ten ten twenty,"blue = 20, green = 50, red = 20",tensor([[0.0272]]),<m> green = 20 </m>
226,green block one probably twenty ten ten twenty,"blue = 30, green = 10, red = 20",tensor([[0.0291]]),<m> green = 20 </m>
227,green block one probably twenty ten ten twenty,"blue = 30, green = 20, red = 20",tensor([[0.0407]]),<m> green = 20 </m>
228,green block one probably twenty ten ten twenty,"blue = 30, green = 30, red = 20",tensor([[0.0286]]),<m> green = 20 </m>
229,green block one probably twenty ten ten twenty,"blue = 30, green = 40, red = 20",tensor([[0.0248]]),<m> green = 20 </m>
230,green block one probably twenty ten ten twenty,"blue = 30, green = 50, red = 20",tensor([[0.0267]]),<m> green = 20 </m>
231,green block one probably twenty ten ten twenty,"blue = 40, green = 10, red = 20",tensor([[0.0231]]),<m> green = 20 </m>
232,green block one probably twenty ten ten twenty,"blue = 40, green = 20, red = 20",tensor([[0.0239]]),<m> green = 20 </m>
233,green block one probably twenty ten ten twenty,"blue = 40, green = 30, red = 20",tensor([[0.0236]]),<m> green = 20 </m>
234,green block one probably twenty ten ten twenty,"blue = 40, green = 40, red = 20",tensor([[0.0247]]),<m> green = 20 </m>
235,green block one probably twenty ten ten twenty,"blue = 40, green = 50, red = 20",tensor([[0.0225]]),<m> green = 20 </m>
236,green block one probably twenty ten ten twenty,"blue = 50, green = 10, red = 20",tensor([[0.0239]]),<m> green = 20 </m>
237,green block one probably twenty ten ten twenty,"blue = 50, green = 20, red = 20",tensor([[0.0265]]),<m> green = 20 </m>
238,green block one probably twenty ten ten twenty,"blue = 50, green = 30, red = 20",tensor([[0.0239]]),<m> green = 20 </m>
239,green block one probably twenty ten ten twenty,"blue = 50, green = 40, red = 20",tensor([[0.0266]]),<m> green = 20 </m>
240,green block one probably twenty ten ten twenty,"blue = 50, green = 50, red = 20",tensor([[0.0215]]),<m> green = 20 </m>
241,green block one probably twenty ten ten twenty,"green = 10, purple = 10, red = 20",tensor([[0.0379]]),<m> green = 20 </m>
242,green block one probably twenty ten ten twenty,"green = 10, purple = 20, red = 20",tensor([[0.0462]]),<m> green = 20 </m>
243,green block one probably twenty ten ten twenty,"green = 10, purple = 30, red = 20",tensor([[0.0460]]),<m> green = 20 </m>
244,green block one probably twenty ten ten twenty,"green = 10, purple = 40, red = 20",tensor([[0.0401]]),<m> green = 20 </m>
245,green block one probably twenty ten ten twenty,"green = 10, purple = 50, red = 20",tensor([[0.0409]]),<m> green = 20 </m>
246,green block one probably twenty ten ten twenty,"green = 10, red = 20, yellow = 10",tensor([[0.0377]]),<m> green = 20 </m>
247,green block one probably twenty ten ten twenty,"green = 10, red = 20, yellow = 20",tensor([[0.0325]]),<m> green = 20 </m>
248,green block one probably twenty ten ten twenty,"green = 10, red = 20, yellow = 30",tensor([[0.0229]]),<m> green = 20 </m>
249,green block one probably twenty ten ten twenty,"green = 10, red = 20, yellow = 40",tensor([[0.0250]]),<m> green = 20 </m>
250,green block one probably twenty ten ten twenty,"green = 10, red = 20, yellow = 50",tensor([[0.0281]]),<m> green = 20 </m>
251,green block one probably twenty ten ten twenty,"green = 20, purple = 10, red = 20",tensor([[0.0455]]),<m> green = 20 </m>
252,green block one probably twenty ten ten twenty,"green = 20, purple = 20, red = 20",tensor([[0.0448]]),<m> green = 20 </m>
253,green block one probably twenty ten ten twenty,"green = 20, purple = 30, red = 20",tensor([[0.0414]]),<m> green = 20 </m>
254,green block one probably twenty ten ten twenty,"green = 20, purple = 40, red = 20",tensor([[0.0440]]),<m> green = 20 </m>
255,green block one probably twenty ten ten twenty,"green = 20, purple = 50, red = 20",tensor([[0.0392]]),<m> green = 20 </m>
256,green block one probably twenty ten ten twenty,"green = 20, red = 20, yellow = 10",tensor([[0.0310]]),<m> green = 20 </m>
257,green block one probably twenty ten ten twenty,"green = 20, red = 20, yellow = 20",tensor([[0.0401]]),<m> green = 20 </m>
258,green block one probably twenty ten ten twenty,"green = 20, red = 20, yellow = 30",tensor([[0.0240]]),<m> green = 20 </m>
259,green block one probably twenty ten ten twenty,"green = 20, red = 20, yellow = 40",tensor([[0.0279]]),<m> green = 20 </m>
