,transcript,filtered_common_ground,cosine_similarity,true_common_ground
34,"red block , blue block seems pretty balanced","blue = 10, red = 50",tensor([[0.0644]]),<m> blue = red </m>
35,"red block , blue block seems pretty balanced","blue = 20, red = 50",tensor([[0.0767]]),<m> blue = red </m>
36,"red block , blue block seems pretty balanced","blue = 30, red = 50",tensor([[0.0764]]),<m> blue = red </m>
37,"red block , blue block seems pretty balanced","blue = 40, red = 50",tensor([[0.0731]]),<m> blue = red </m>
38,"red block , blue block seems pretty balanced","blue = 50, red = 50",tensor([[0.0814]]),<m> blue = red </m>
39,blue block also ten,blue = 10,tensor([[0.9461]]),<m> blue = 10 </m>
40,blue block also ten,blue != 10,tensor([[0.0944]]),<m> blue = 10 </m>
41,blue block also ten,blue < 10,tensor([[0.1335]]),<m> blue = 10 </m>
42,blue block also ten,blue > 10,tensor([[0.1012]]),<m> blue = 10 </m>
43,And see 's thats twenty,red = 20,tensor([[0.9511]]),<m> purple > 20 </m>
44,And see 's thats twenty,red != 20,tensor([[0.1612]]),<m> purple > 20 </m>
45,And see 's thats twenty,red < 20,tensor([[0.2240]]),<m> purple > 20 </m>
46,And see 's thats twenty,red > 20,tensor([[0.2482]]),<m> purple > 20 </m>
47,And see 's thats twenty,blue = 20,tensor([[0.9254]]),<m> purple > 20 </m>
48,And see 's thats twenty,blue != 20,tensor([[0.1846]]),<m> purple > 20 </m>
49,And see 's thats twenty,blue < 20,tensor([[0.2924]]),<m> purple > 20 </m>
50,And see 's thats twenty,blue > 20,tensor([[0.3048]]),<m> purple > 20 </m>
51,And see 's thats twenty,green = 20,tensor([[0.9507]]),<m> purple > 20 </m>
52,And see 's thats twenty,green != 20,tensor([[0.1697]]),<m> purple > 20 </m>
53,And see 's thats twenty,green < 20,tensor([[0.2536]]),<m> purple > 20 </m>
54,And see 's thats twenty,green > 20,tensor([[0.2672]]),<m> purple > 20 </m>
55,And see 's thats twenty,purple = 20,tensor([[0.9056]]),<m> purple > 20 </m>
56,And see 's thats twenty,purple != 20,tensor([[0.2091]]),<m> purple > 20 </m>
57,And see 's thats twenty,purple < 20,tensor([[0.3099]]),<m> purple > 20 </m>
58,And see 's thats twenty,purple > 20,tensor([[0.3802]]),<m> purple > 20 </m>
59,And see 's thats twenty,yellow = 20,tensor([[0.9408]]),<m> purple > 20 </m>
60,And see 's thats twenty,yellow != 20,tensor([[0.1804]]),<m> purple > 20 </m>
61,And see 's thats twenty,yellow < 20,tensor([[0.2544]]),<m> purple > 20 </m>
62,And see 's thats twenty,yellow > 20,tensor([[0.2965]]),<m> purple > 20 </m>
63,And see 's thats twenty,"blue = 20, green = 20, red = 20",tensor([[0.0604]]),<m> purple > 20 </m>
64,And see 's thats twenty,"blue = 20, purple = 20, red = 20",tensor([[0.0819]]),<m> purple > 20 </m>
65,And see 's thats twenty,"blue = 20, red = 20, yellow = 20",tensor([[0.0690]]),<m> purple > 20 </m>
66,And see 's thats twenty,"green = 20, purple = 20, red = 20",tensor([[0.0920]]),<m> purple > 20 </m>
67,And see 's thats twenty,"green = 20, red = 20, yellow = 20",tensor([[0.0610]]),<m> purple > 20 </m>
68,And see 's thats twenty,"purple = 20, red = 20, yellow = 20",tensor([[0.0717]]),<m> purple > 20 </m>
69,And see 's thats twenty,"blue = 20, green = 20, purple = 20",tensor([[0.0650]]),<m> purple > 20 </m>
70,And see 's thats twenty,"blue = 20, green = 20, yellow = 20",tensor([[0.0705]]),<m> purple > 20 </m>
71,And see 's thats twenty,"blue = 20, purple = 20, yellow = 20",tensor([[0.0641]]),<m> purple > 20 </m>
72,And see 's thats twenty,"green = 20, purple = 20, yellow = 20",tensor([[0.0609]]),<m> purple > 20 </m>
73,And see 's thats twenty,"blue = 20, red = 20",tensor([[0.6366]]),<m> purple > 20 </m>
74,And see 's thats twenty,"green = 20, red = 20",tensor([[0.6660]]),<m> purple > 20 </m>
75,And see 's thats twenty,"purple = 20, red = 20",tensor([[0.7830]]),<m> purple > 20 </m>
76,And see 's thats twenty,"red = 20, yellow = 20",tensor([[0.5707]]),<m> purple > 20 </m>
77,And see 's thats twenty,"blue = 20, green = 20",tensor([[0.6555]]),<m> purple > 20 </m>
78,And see 's thats twenty,"blue = 20, purple = 20",tensor([[0.7888]]),<m> purple > 20 </m>
79,And see 's thats twenty,"blue = 20, yellow = 20",tensor([[0.5911]]),<m> purple > 20 </m>
80,And see 's thats twenty,"green = 20, purple = 20",tensor([[0.7796]]),<m> purple > 20 </m>
81,And see 's thats twenty,"green = 20, yellow = 20",tensor([[0.5120]]),<m> purple > 20 </m>
82,And see 's thats twenty,"purple = 20, yellow = 20",tensor([[0.7159]]),<m> purple > 20 </m>
83,And see 's thats twenty,"blue = 20, green = 20, purple = 20, red = 20",tensor([[0.0419]]),<m> purple > 20 </m>
84,And see 's thats twenty,"blue = 20, green = 20, red = 20, yellow = 20",tensor([[0.0277]]),<m> purple > 20 </m>
85,And see 's thats twenty,"blue = 20, purple = 20, red = 20, yellow = 20",tensor([[0.0251]]),<m> purple > 20 </m>
86,And see 's thats twenty,"green = 20, purple = 20, red = 20, yellow = 20",tensor([[0.0465]]),<m> purple > 20 </m>
87,And see 's thats twenty,"blue = 20, green = 20, purple = 20, yellow = 20",tensor([[0.0277]]),<m> purple > 20 </m>
88,And see 's thats twenty,red = 20,tensor([[0.9511]]),<m> purple != 20 </m>
89,And see 's thats twenty,red != 20,tensor([[0.1612]]),<m> purple != 20 </m>
90,And see 's thats twenty,red < 20,tensor([[0.2240]]),<m> purple != 20 </m>
91,And see 's thats twenty,red > 20,tensor([[0.2482]]),<m> purple != 20 </m>
92,And see 's thats twenty,blue = 20,tensor([[0.9254]]),<m> purple != 20 </m>
93,And see 's thats twenty,blue != 20,tensor([[0.1846]]),<m> purple != 20 </m>
94,And see 's thats twenty,blue < 20,tensor([[0.2924]]),<m> purple != 20 </m>
95,And see 's thats twenty,blue > 20,tensor([[0.3048]]),<m> purple != 20 </m>
96,And see 's thats twenty,green = 20,tensor([[0.9507]]),<m> purple != 20 </m>
97,And see 's thats twenty,green != 20,tensor([[0.1697]]),<m> purple != 20 </m>
98,And see 's thats twenty,green < 20,tensor([[0.2536]]),<m> purple != 20 </m>
99,And see 's thats twenty,green > 20,tensor([[0.2672]]),<m> purple != 20 </m>
100,And see 's thats twenty,purple = 20,tensor([[0.9056]]),<m> purple != 20 </m>
101,And see 's thats twenty,purple != 20,tensor([[0.2091]]),<m> purple != 20 </m>
102,And see 's thats twenty,purple < 20,tensor([[0.3099]]),<m> purple != 20 </m>
103,And see 's thats twenty,purple > 20,tensor([[0.3802]]),<m> purple != 20 </m>
104,And see 's thats twenty,yellow = 20,tensor([[0.9408]]),<m> purple != 20 </m>
105,And see 's thats twenty,yellow != 20,tensor([[0.1804]]),<m> purple != 20 </m>
106,And see 's thats twenty,yellow < 20,tensor([[0.2544]]),<m> purple != 20 </m>
107,And see 's thats twenty,yellow > 20,tensor([[0.2965]]),<m> purple != 20 </m>
108,And see 's thats twenty,"blue = 20, green = 20, red = 20",tensor([[0.0604]]),<m> purple != 20 </m>
109,And see 's thats twenty,"blue = 20, purple = 20, red = 20",tensor([[0.0819]]),<m> purple != 20 </m>
110,And see 's thats twenty,"blue = 20, red = 20, yellow = 20",tensor([[0.0690]]),<m> purple != 20 </m>
111,And see 's thats twenty,"green = 20, purple = 20, red = 20",tensor([[0.0920]]),<m> purple != 20 </m>
112,And see 's thats twenty,"green = 20, red = 20, yellow = 20",tensor([[0.0610]]),<m> purple != 20 </m>
113,And see 's thats twenty,"purple = 20, red = 20, yellow = 20",tensor([[0.0717]]),<m> purple != 20 </m>
114,And see 's thats twenty,"blue = 20, green = 20, purple = 20",tensor([[0.0650]]),<m> purple != 20 </m>
115,And see 's thats twenty,"blue = 20, green = 20, yellow = 20",tensor([[0.0705]]),<m> purple != 20 </m>
116,And see 's thats twenty,"blue = 20, purple = 20, yellow = 20",tensor([[0.0641]]),<m> purple != 20 </m>
117,And see 's thats twenty,"green = 20, purple = 20, yellow = 20",tensor([[0.0609]]),<m> purple != 20 </m>
118,And see 's thats twenty,"blue = 20, red = 20",tensor([[0.6366]]),<m> purple != 20 </m>
119,And see 's thats twenty,"green = 20, red = 20",tensor([[0.6660]]),<m> purple != 20 </m>
120,And see 's thats twenty,"purple = 20, red = 20",tensor([[0.7830]]),<m> purple != 20 </m>
121,And see 's thats twenty,"red = 20, yellow = 20",tensor([[0.5707]]),<m> purple != 20 </m>
122,And see 's thats twenty,"blue = 20, green = 20",tensor([[0.6555]]),<m> purple != 20 </m>
123,And see 's thats twenty,"blue = 20, purple = 20",tensor([[0.7888]]),<m> purple != 20 </m>
124,And see 's thats twenty,"blue = 20, yellow = 20",tensor([[0.5911]]),<m> purple != 20 </m>
125,And see 's thats twenty,"green = 20, purple = 20",tensor([[0.7796]]),<m> purple != 20 </m>
126,And see 's thats twenty,"green = 20, yellow = 20",tensor([[0.5120]]),<m> purple != 20 </m>
127,And see 's thats twenty,"purple = 20, yellow = 20",tensor([[0.7159]]),<m> purple != 20 </m>
128,And see 's thats twenty,"blue = 20, green = 20, purple = 20, red = 20",tensor([[0.0419]]),<m> purple != 20 </m>
129,And see 's thats twenty,"blue = 20, green = 20, red = 20, yellow = 20",tensor([[0.0277]]),<m> purple != 20 </m>
130,And see 's thats twenty,"blue = 20, purple = 20, red = 20, yellow = 20",tensor([[0.0251]]),<m> purple != 20 </m>
131,And see 's thats twenty,"green = 20, purple = 20, red = 20, yellow = 20",tensor([[0.0465]]),<m> purple != 20 </m>
132,And see 's thats twenty,"blue = 20, green = 20, purple = 20, yellow = 20",tensor([[0.0277]]),<m> purple != 20 </m>
133,green block one probably twenty ten ten twenty,green = 10,tensor([[0.9631]]),<m> green = 20 </m>
134,green block one probably twenty ten ten twenty,green = 20,tensor([[0.9635]]),<m> green = 20 </m>
135,green block one probably twenty ten ten twenty,green != 10,tensor([[0.6014]]),<m> green = 20 </m>
136,green block one probably twenty ten ten twenty,green != 20,tensor([[0.8203]]),<m> green = 20 </m>
137,green block one probably twenty ten ten twenty,green < 10,tensor([[0.8499]]),<m> green = 20 </m>
138,green block one probably twenty ten ten twenty,green < 20,tensor([[0.8967]]),<m> green = 20 </m>
139,green block one probably twenty ten ten twenty,green > 10,tensor([[0.6545]]),<m> green = 20 </m>
140,green block one probably twenty ten ten twenty,green > 20,tensor([[0.8221]]),<m> green = 20 </m>
141,green block one probably twenty ten ten twenty,"blue = 10, green = 10, red = 10",tensor([[0.0838]]),<m> green = 20 </m>
142,green block one probably twenty ten ten twenty,"blue = 10, green = 20, red = 10",tensor([[0.0782]]),<m> green = 20 </m>
143,green block one probably twenty ten ten twenty,"blue = 10, green = 30, red = 10",tensor([[0.0690]]),<m> green = 20 </m>
144,green block one probably twenty ten ten twenty,"blue = 10, green = 40, red = 10",tensor([[0.0670]]),<m> green = 20 </m>
145,green block one probably twenty ten ten twenty,"blue = 10, green = 50, red = 10",tensor([[0.0684]]),<m> green = 20 </m>
146,green block one probably twenty ten ten twenty,"blue = 20, green = 10, red = 10",tensor([[0.0722]]),<m> green = 20 </m>
147,green block one probably twenty ten ten twenty,"blue = 20, green = 20, red = 10",tensor([[0.0473]]),<m> green = 20 </m>
148,green block one probably twenty ten ten twenty,"blue = 20, green = 30, red = 10",tensor([[0.0440]]),<m> green = 20 </m>
149,green block one probably twenty ten ten twenty,"blue = 20, green = 40, red = 10",tensor([[0.0429]]),<m> green = 20 </m>
150,green block one probably twenty ten ten twenty,"blue = 20, green = 50, red = 10",tensor([[0.0437]]),<m> green = 20 </m>
151,green block one probably twenty ten ten twenty,"blue = 30, green = 10, red = 10",tensor([[0.0592]]),<m> green = 20 </m>
152,green block one probably twenty ten ten twenty,"blue = 30, green = 20, red = 10",tensor([[0.0381]]),<m> green = 20 </m>
153,green block one probably twenty ten ten twenty,"blue = 30, green = 30, red = 10",tensor([[0.0597]]),<m> green = 20 </m>
154,green block one probably twenty ten ten twenty,"blue = 30, green = 40, red = 10",tensor([[0.0400]]),<m> green = 20 </m>
155,green block one probably twenty ten ten twenty,"blue = 30, green = 50, red = 10",tensor([[0.0372]]),<m> green = 20 </m>
156,green block one probably twenty ten ten twenty,"blue = 40, green = 10, red = 10",tensor([[0.0556]]),<m> green = 20 </m>
157,green block one probably twenty ten ten twenty,"blue = 40, green = 20, red = 10",tensor([[0.0368]]),<m> green = 20 </m>
158,green block one probably twenty ten ten twenty,"blue = 40, green = 30, red = 10",tensor([[0.0284]]),<m> green = 20 </m>
159,green block one probably twenty ten ten twenty,"blue = 40, green = 40, red = 10",tensor([[0.0623]]),<m> green = 20 </m>
160,green block one probably twenty ten ten twenty,"blue = 40, green = 50, red = 10",tensor([[0.0342]]),<m> green = 20 </m>
161,green block one probably twenty ten ten twenty,"blue = 50, green = 10, red = 10",tensor([[0.0604]]),<m> green = 20 </m>
162,green block one probably twenty ten ten twenty,"blue = 50, green = 20, red = 10",tensor([[0.0378]]),<m> green = 20 </m>
163,green block one probably twenty ten ten twenty,"blue = 50, green = 30, red = 10",tensor([[0.0296]]),<m> green = 20 </m>
164,green block one probably twenty ten ten twenty,"blue = 50, green = 40, red = 10",tensor([[0.0280]]),<m> green = 20 </m>
165,green block one probably twenty ten ten twenty,"blue = 50, green = 50, red = 10",tensor([[0.0521]]),<m> green = 20 </m>
166,green block one probably twenty ten ten twenty,"green = 10, purple = 10, red = 10",tensor([[0.0881]]),<m> green = 20 </m>
167,green block one probably twenty ten ten twenty,"green = 10, purple = 20, red = 10",tensor([[0.0844]]),<m> green = 20 </m>
168,green block one probably twenty ten ten twenty,"green = 10, purple = 30, red = 10",tensor([[0.0831]]),<m> green = 20 </m>
169,green block one probably twenty ten ten twenty,"green = 10, purple = 40, red = 10",tensor([[0.0833]]),<m> green = 20 </m>
170,green block one probably twenty ten ten twenty,"green = 10, purple = 50, red = 10",tensor([[0.0835]]),<m> green = 20 </m>
171,green block one probably twenty ten ten twenty,"green = 10, red = 10, yellow = 10",tensor([[0.0852]]),<m> green = 20 </m>
172,green block one probably twenty ten ten twenty,"green = 10, red = 10, yellow = 20",tensor([[0.0874]]),<m> green = 20 </m>
173,green block one probably twenty ten ten twenty,"green = 10, red = 10, yellow = 30",tensor([[0.0872]]),<m> green = 20 </m>
174,green block one probably twenty ten ten twenty,"green = 10, red = 10, yellow = 40",tensor([[0.0850]]),<m> green = 20 </m>
175,green block one probably twenty ten ten twenty,"green = 10, red = 10, yellow = 50",tensor([[0.0872]]),<m> green = 20 </m>
176,green block one probably twenty ten ten twenty,"green = 20, purple = 10, red = 10",tensor([[0.0823]]),<m> green = 20 </m>
177,green block one probably twenty ten ten twenty,"green = 20, purple = 20, red = 10",tensor([[0.0744]]),<m> green = 20 </m>
178,green block one probably twenty ten ten twenty,"green = 20, purple = 30, red = 10",tensor([[0.0739]]),<m> green = 20 </m>
179,green block one probably twenty ten ten twenty,"green = 20, purple = 40, red = 10",tensor([[0.0722]]),<m> green = 20 </m>
180,green block one probably twenty ten ten twenty,"green = 20, purple = 50, red = 10",tensor([[0.0730]]),<m> green = 20 </m>
181,green block one probably twenty ten ten twenty,"green = 20, red = 10, yellow = 10",tensor([[0.0803]]),<m> green = 20 </m>
182,green block one probably twenty ten ten twenty,"green = 20, red = 10, yellow = 20",tensor([[0.0721]]),<m> green = 20 </m>
183,green block one probably twenty ten ten twenty,"green = 20, red = 10, yellow = 30",tensor([[0.0645]]),<m> green = 20 </m>
184,green block one probably twenty ten ten twenty,"green = 20, red = 10, yellow = 40",tensor([[0.0704]]),<m> green = 20 </m>
185,green block one probably twenty ten ten twenty,"green = 20, red = 10, yellow = 50",tensor([[0.0667]]),<m> green = 20 </m>
186,green block one probably twenty ten ten twenty,"green = 30, purple = 10, red = 10",tensor([[0.0854]]),<m> green = 20 </m>
187,green block one probably twenty ten ten twenty,"green = 30, purple = 20, red = 10",tensor([[0.0641]]),<m> green = 20 </m>
188,green block one probably twenty ten ten twenty,"green = 30, purple = 30, red = 10",tensor([[0.0871]]),<m> green = 20 </m>
189,green block one probably twenty ten ten twenty,"green = 30, purple = 40, red = 10",tensor([[0.0718]]),<m> green = 20 </m>
190,green block one probably twenty ten ten twenty,"green = 30, purple = 50, red = 10",tensor([[0.0627]]),<m> green = 20 </m>
191,green block one probably twenty ten ten twenty,"green = 30, red = 10, yellow = 10",tensor([[0.0763]]),<m> green = 20 </m>
192,green block one probably twenty ten ten twenty,"green = 30, red = 10, yellow = 20",tensor([[0.0581]]),<m> green = 20 </m>
193,green block one probably twenty ten ten twenty,"green = 30, red = 10, yellow = 30",tensor([[0.0683]]),<m> green = 20 </m>
194,green block one probably twenty ten ten twenty,"green = 30, red = 10, yellow = 40",tensor([[0.0578]]),<m> green = 20 </m>
195,green block one probably twenty ten ten twenty,"green = 30, red = 10, yellow = 50",tensor([[0.0598]]),<m> green = 20 </m>
196,green block one probably twenty ten ten twenty,"green = 40, purple = 10, red = 10",tensor([[0.0797]]),<m> green = 20 </m>
197,green block one probably twenty ten ten twenty,"green = 40, purple = 20, red = 10",tensor([[0.0677]]),<m> green = 20 </m>
198,green block one probably twenty ten ten twenty,"green = 40, purple = 30, red = 10",tensor([[0.0577]]),<m> green = 20 </m>
199,green block one probably twenty ten ten twenty,"green = 40, purple = 40, red = 10",tensor([[0.0859]]),<m> green = 20 </m>
200,green block one probably twenty ten ten twenty,"green = 40, purple = 50, red = 10",tensor([[0.0664]]),<m> green = 20 </m>
201,green block one probably twenty ten ten twenty,"green = 40, red = 10, yellow = 10",tensor([[0.0660]]),<m> green = 20 </m>
202,green block one probably twenty ten ten twenty,"green = 40, red = 10, yellow = 20",tensor([[0.0577]]),<m> green = 20 </m>
203,green block one probably twenty ten ten twenty,"green = 40, red = 10, yellow = 30",tensor([[0.0466]]),<m> green = 20 </m>
204,green block one probably twenty ten ten twenty,"green = 40, red = 10, yellow = 40",tensor([[0.0720]]),<m> green = 20 </m>
205,green block one probably twenty ten ten twenty,"green = 40, red = 10, yellow = 50",tensor([[0.0520]]),<m> green = 20 </m>
206,green block one probably twenty ten ten twenty,"green = 50, purple = 10, red = 10",tensor([[0.0831]]),<m> green = 20 </m>
207,green block one probably twenty ten ten twenty,"green = 50, purple = 20, red = 10",tensor([[0.0686]]),<m> green = 20 </m>
208,green block one probably twenty ten ten twenty,"green = 50, purple = 30, red = 10",tensor([[0.0548]]),<m> green = 20 </m>
209,green block one probably twenty ten ten twenty,"green = 50, purple = 40, red = 10",tensor([[0.0613]]),<m> green = 20 </m>
210,green block one probably twenty ten ten twenty,"green = 50, purple = 50, red = 10",tensor([[0.0842]]),<m> green = 20 </m>
211,green block one probably twenty ten ten twenty,"green = 50, red = 10, yellow = 10",tensor([[0.0711]]),<m> green = 20 </m>
212,green block one probably twenty ten ten twenty,"green = 50, red = 10, yellow = 20",tensor([[0.0610]]),<m> green = 20 </m>
213,green block one probably twenty ten ten twenty,"green = 50, red = 10, yellow = 30",tensor([[0.0452]]),<m> green = 20 </m>
214,green block one probably twenty ten ten twenty,"green = 50, red = 10, yellow = 40",tensor([[0.0472]]),<m> green = 20 </m>
215,green block one probably twenty ten ten twenty,"green = 50, red = 10, yellow = 50",tensor([[0.0618]]),<m> green = 20 </m>
216,green block one probably twenty ten ten twenty,"blue = 10, green = 10, red = 20",tensor([[0.0746]]),<m> green = 20 </m>
217,green block one probably twenty ten ten twenty,"blue = 10, green = 20, red = 20",tensor([[0.0607]]),<m> green = 20 </m>
218,green block one probably twenty ten ten twenty,"blue = 10, green = 30, red = 20",tensor([[0.0514]]),<m> green = 20 </m>
219,green block one probably twenty ten ten twenty,"blue = 10, green = 40, red = 20",tensor([[0.0503]]),<m> green = 20 </m>
220,green block one probably twenty ten ten twenty,"blue = 10, green = 50, red = 20",tensor([[0.0503]]),<m> green = 20 </m>
221,green block one probably twenty ten ten twenty,"blue = 20, green = 10, red = 20",tensor([[0.0550]]),<m> green = 20 </m>
222,green block one probably twenty ten ten twenty,"blue = 20, green = 20, red = 20",tensor([[0.0535]]),<m> green = 20 </m>
223,green block one probably twenty ten ten twenty,"blue = 20, green = 30, red = 20",tensor([[0.0406]]),<m> green = 20 </m>
224,green block one probably twenty ten ten twenty,"blue = 20, green = 40, red = 20",tensor([[0.0394]]),<m> green = 20 </m>
225,green block one probably twenty ten ten twenty,"blue = 20, green = 50, red = 20",tensor([[0.0400]]),<m> green = 20 </m>
226,green block one probably twenty ten ten twenty,"blue = 30, green = 10, red = 20",tensor([[0.0431]]),<m> green = 20 </m>
227,green block one probably twenty ten ten twenty,"blue = 30, green = 20, red = 20",tensor([[0.0322]]),<m> green = 20 </m>
228,green block one probably twenty ten ten twenty,"blue = 30, green = 30, red = 20",tensor([[0.0329]]),<m> green = 20 </m>
229,green block one probably twenty ten ten twenty,"blue = 30, green = 40, red = 20",tensor([[0.0265]]),<m> green = 20 </m>
230,green block one probably twenty ten ten twenty,"blue = 30, green = 50, red = 20",tensor([[0.0261]]),<m> green = 20 </m>
231,green block one probably twenty ten ten twenty,"blue = 40, green = 10, red = 20",tensor([[0.0419]]),<m> green = 20 </m>
232,green block one probably twenty ten ten twenty,"blue = 40, green = 20, red = 20",tensor([[0.0320]]),<m> green = 20 </m>
233,green block one probably twenty ten ten twenty,"blue = 40, green = 30, red = 20",tensor([[0.0207]]),<m> green = 20 </m>
234,green block one probably twenty ten ten twenty,"blue = 40, green = 40, red = 20",tensor([[0.0393]]),<m> green = 20 </m>
235,green block one probably twenty ten ten twenty,"blue = 40, green = 50, red = 20",tensor([[0.0265]]),<m> green = 20 </m>
236,green block one probably twenty ten ten twenty,"blue = 50, green = 10, red = 20",tensor([[0.0426]]),<m> green = 20 </m>
237,green block one probably twenty ten ten twenty,"blue = 50, green = 20, red = 20",tensor([[0.0297]]),<m> green = 20 </m>
238,green block one probably twenty ten ten twenty,"blue = 50, green = 30, red = 20",tensor([[0.0164]]),<m> green = 20 </m>
239,green block one probably twenty ten ten twenty,"blue = 50, green = 40, red = 20",tensor([[0.0167]]),<m> green = 20 </m>
240,green block one probably twenty ten ten twenty,"blue = 50, green = 50, red = 20",tensor([[0.0323]]),<m> green = 20 </m>
241,green block one probably twenty ten ten twenty,"green = 10, purple = 10, red = 20",tensor([[0.0861]]),<m> green = 20 </m>
242,green block one probably twenty ten ten twenty,"green = 10, purple = 20, red = 20",tensor([[0.0831]]),<m> green = 20 </m>
243,green block one probably twenty ten ten twenty,"green = 10, purple = 30, red = 20",tensor([[0.0773]]),<m> green = 20 </m>
244,green block one probably twenty ten ten twenty,"green = 10, purple = 40, red = 20",tensor([[0.0771]]),<m> green = 20 </m>
245,green block one probably twenty ten ten twenty,"green = 10, purple = 50, red = 20",tensor([[0.0756]]),<m> green = 20 </m>
246,green block one probably twenty ten ten twenty,"green = 10, red = 20, yellow = 10",tensor([[0.0862]]),<m> green = 20 </m>
247,green block one probably twenty ten ten twenty,"green = 10, red = 20, yellow = 20",tensor([[0.0733]]),<m> green = 20 </m>
248,green block one probably twenty ten ten twenty,"green = 10, red = 20, yellow = 30",tensor([[0.0682]]),<m> green = 20 </m>
249,green block one probably twenty ten ten twenty,"green = 10, red = 20, yellow = 40",tensor([[0.0727]]),<m> green = 20 </m>
250,green block one probably twenty ten ten twenty,"green = 10, red = 20, yellow = 50",tensor([[0.0696]]),<m> green = 20 </m>
251,green block one probably twenty ten ten twenty,"green = 20, purple = 10, red = 20",tensor([[0.0783]]),<m> green = 20 </m>
252,green block one probably twenty ten ten twenty,"green = 20, purple = 20, red = 20",tensor([[0.0804]]),<m> green = 20 </m>
253,green block one probably twenty ten ten twenty,"green = 20, purple = 30, red = 20",tensor([[0.0606]]),<m> green = 20 </m>
254,green block one probably twenty ten ten twenty,"green = 20, purple = 40, red = 20",tensor([[0.0576]]),<m> green = 20 </m>
255,green block one probably twenty ten ten twenty,"green = 20, purple = 50, red = 20",tensor([[0.0578]]),<m> green = 20 </m>
256,green block one probably twenty ten ten twenty,"green = 20, red = 20, yellow = 10",tensor([[0.0692]]),<m> green = 20 </m>
257,green block one probably twenty ten ten twenty,"green = 20, red = 20, yellow = 20",tensor([[0.0724]]),<m> green = 20 </m>
258,green block one probably twenty ten ten twenty,"green = 20, red = 20, yellow = 30",tensor([[0.0574]]),<m> green = 20 </m>
259,green block one probably twenty ten ten twenty,"green = 20, red = 20, yellow = 40",tensor([[0.0559]]),<m> green = 20 </m>
