,transcript,filtered_common_ground,cosine_similarity,true_common_ground
95,"okay , yellow block 's probably meant 50 yellow block placed differently , calibrated .",yellow != 30,tensor([[0.4628]]),<m> yellow = 50 </m>
96,"okay , yellow block 's probably meant 50 yellow block placed differently , calibrated .",yellow != 40,tensor([[0.7084]]),<m> yellow = 50 </m>
97,"okay , yellow block 's probably meant 50 yellow block placed differently , calibrated .",yellow != 50,tensor([[0.9948]]),<m> yellow = 50 </m>
98,"okay , yellow block 's probably meant 50 yellow block placed differently , calibrated .",yellow < 10,tensor([[0.4556]]),<m> yellow = 50 </m>
99,"okay , yellow block 's probably meant 50 yellow block placed differently , calibrated .",yellow < 20,tensor([[0.3850]]),<m> yellow = 50 </m>
100,"okay , yellow block 's probably meant 50 yellow block placed differently , calibrated .",yellow < 30,tensor([[0.3765]]),<m> yellow = 50 </m>
101,"okay , yellow block 's probably meant 50 yellow block placed differently , calibrated .",yellow < 40,tensor([[0.4606]]),<m> yellow = 50 </m>
102,"okay , yellow block 's probably meant 50 yellow block placed differently , calibrated .",yellow < 50,tensor([[0.7206]]),<m> yellow = 50 </m>
103,"okay , yellow block 's probably meant 50 yellow block placed differently , calibrated .",yellow > 10,tensor([[0.4549]]),<m> yellow = 50 </m>
104,"okay , yellow block 's probably meant 50 yellow block placed differently , calibrated .",yellow > 20,tensor([[0.4983]]),<m> yellow = 50 </m>
105,"okay , yellow block 's probably meant 50 yellow block placed differently , calibrated .",yellow > 30,tensor([[0.3422]]),<m> yellow = 50 </m>
106,"okay , yellow block 's probably meant 50 yellow block placed differently , calibrated .",yellow > 40,tensor([[0.6170]]),<m> yellow = 50 </m>
107,"okay , yellow block 's probably meant 50 yellow block placed differently , calibrated .",yellow > 50,tensor([[0.8199]]),<m> yellow = 50 </m>
