,transcript,filtered_common_ground,cosine_similarity,true_common_ground
56,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",purple = red,tensor([[1.0680]]),<m> green = 20 </m>
57,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red = yellow,tensor([[1.0782]]),<m> green = 20 </m>
58,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red = blue + green,tensor([[1.0998]]),<m> green = 20 </m>
59,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red = blue + purple,tensor([[1.0823]]),<m> green = 20 </m>
60,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red = blue + yellow,tensor([[1.0857]]),<m> green = 20 </m>
61,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red = green + purple,tensor([[1.0883]]),<m> green = 20 </m>
62,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red = green + yellow,tensor([[1.0935]]),<m> green = 20 </m>
63,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red = purple + yellow,tensor([[1.0873]]),<m> green = 20 </m>
64,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red = blue + green + purple,tensor([[1.0669]]),<m> green = 20 </m>
65,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red = blue + green + yellow,tensor([[1.0797]]),<m> green = 20 </m>
66,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red = blue + purple + yellow,tensor([[0.8497]]),<m> green = 20 </m>
67,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red = green + purple + yellow,tensor([[1.0642]]),<m> green = 20 </m>
68,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red = blue + green + purple + yellow,tensor([[0.8241]]),<m> green = 20 </m>
69,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red != 10,tensor([[0.1477]]),<m> green = 20 </m>
70,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red != 20,tensor([[0.0914]]),<m> green = 20 </m>
71,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red != 30,tensor([[0.1370]]),<m> green = 20 </m>
72,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red != 40,tensor([[0.1838]]),<m> green = 20 </m>
73,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red != 50,tensor([[0.2158]]),<m> green = 20 </m>
74,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue != red,tensor([[0.1458]]),<m> green = 20 </m>
75,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green != red,tensor([[0.3179]]),<m> green = 20 </m>
76,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",purple != red,tensor([[0.2216]]),<m> green = 20 </m>
77,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red != yellow,tensor([[0.1286]]),<m> green = 20 </m>
78,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red != blue + green,tensor([[0.8833]]),<m> green = 20 </m>
79,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red != blue + purple,tensor([[0.5550]]),<m> green = 20 </m>
80,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red != blue + yellow,tensor([[0.4562]]),<m> green = 20 </m>
81,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red != green + purple,tensor([[0.8243]]),<m> green = 20 </m>
82,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red != green + yellow,tensor([[0.7189]]),<m> green = 20 </m>
83,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red != purple + yellow,tensor([[0.6031]]),<m> green = 20 </m>
84,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red != blue + green + purple,tensor([[0.7170]]),<m> green = 20 </m>
85,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red != blue + green + yellow,tensor([[0.7302]]),<m> green = 20 </m>
86,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red != blue + purple + yellow,tensor([[0.4919]]),<m> green = 20 </m>
87,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red != green + purple + yellow,tensor([[0.6898]]),<m> green = 20 </m>
88,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red != blue + green + purple + yellow,tensor([[0.5570]]),<m> green = 20 </m>
89,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red < 10,tensor([[0.2387]]),<m> green = 20 </m>
90,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red < 20,tensor([[0.2001]]),<m> green = 20 </m>
91,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red < 30,tensor([[0.2264]]),<m> green = 20 </m>
92,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red < 40,tensor([[0.2544]]),<m> green = 20 </m>
93,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red < 50,tensor([[0.2605]]),<m> green = 20 </m>
94,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red < blue,tensor([[0.9066]]),<m> green = 20 </m>
95,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red < green,tensor([[1.0109]]),<m> green = 20 </m>
96,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red < purple,tensor([[0.9406]]),<m> green = 20 </m>
97,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red < yellow,tensor([[0.7563]]),<m> green = 20 </m>
98,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red < blue + green,tensor([[1.0531]]),<m> green = 20 </m>
99,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red < blue + purple,tensor([[0.9584]]),<m> green = 20 </m>
100,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red < blue + yellow,tensor([[0.8765]]),<m> green = 20 </m>
101,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red < green + purple,tensor([[1.0612]]),<m> green = 20 </m>
102,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red < green + yellow,tensor([[1.0456]]),<m> green = 20 </m>
103,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red < purple + yellow,tensor([[0.9862]]),<m> green = 20 </m>
104,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red < blue + green + purple,tensor([[1.0628]]),<m> green = 20 </m>
105,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red < blue + green + yellow,tensor([[1.0499]]),<m> green = 20 </m>
106,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red < blue + purple + yellow,tensor([[0.7271]]),<m> green = 20 </m>
107,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red < green + purple + yellow,tensor([[1.0624]]),<m> green = 20 </m>
108,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red < blue + green + purple + yellow,tensor([[0.7425]]),<m> green = 20 </m>
109,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red > 10,tensor([[0.6122]]),<m> green = 20 </m>
110,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red > 20,tensor([[0.3211]]),<m> green = 20 </m>
111,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red > 30,tensor([[0.6823]]),<m> green = 20 </m>
112,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red > 40,tensor([[0.6784]]),<m> green = 20 </m>
113,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red > 50,tensor([[0.8080]]),<m> green = 20 </m>
114,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red > blue,tensor([[0.7644]]),<m> green = 20 </m>
115,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red > green,tensor([[0.9999]]),<m> green = 20 </m>
116,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red > purple,tensor([[0.9426]]),<m> green = 20 </m>
117,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red > yellow,tensor([[0.8571]]),<m> green = 20 </m>
118,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red > blue + green,tensor([[1.0707]]),<m> green = 20 </m>
119,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red > blue + purple,tensor([[0.8933]]),<m> green = 20 </m>
120,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red > blue + yellow,tensor([[0.8223]]),<m> green = 20 </m>
121,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red > green + purple,tensor([[1.0716]]),<m> green = 20 </m>
122,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red > green + yellow,tensor([[1.0705]]),<m> green = 20 </m>
123,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red > purple + yellow,tensor([[1.0065]]),<m> green = 20 </m>
124,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red > blue + green + purple,tensor([[0.9056]]),<m> green = 20 </m>
125,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red > blue + green + yellow,tensor([[0.8217]]),<m> green = 20 </m>
126,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red > blue + purple + yellow,tensor([[0.6165]]),<m> green = 20 </m>
127,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red > green + purple + yellow,tensor([[0.8477]]),<m> green = 20 </m>
128,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",red > blue + green + purple + yellow,tensor([[0.8513]]),<m> green = 20 </m>
129,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = 10,tensor([[1.0623]]),<m> green = 20 </m>
130,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = 20,tensor([[1.0693]]),<m> green = 20 </m>
131,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = 30,tensor([[1.0661]]),<m> green = 20 </m>
132,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = 40,tensor([[1.0703]]),<m> green = 20 </m>
133,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = 50,tensor([[1.0587]]),<m> green = 20 </m>
134,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = green,tensor([[1.0880]]),<m> green = 20 </m>
135,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = purple,tensor([[1.0683]]),<m> green = 20 </m>
136,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = yellow,tensor([[1.0726]]),<m> green = 20 </m>
137,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = green + red,tensor([[1.0820]]),<m> green = 20 </m>
138,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = purple + red,tensor([[1.0850]]),<m> green = 20 </m>
139,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = red + yellow,tensor([[1.0840]]),<m> green = 20 </m>
140,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = green + purple,tensor([[1.0843]]),<m> green = 20 </m>
141,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = green + yellow,tensor([[1.0875]]),<m> green = 20 </m>
142,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = purple + yellow,tensor([[1.0754]]),<m> green = 20 </m>
143,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = green + purple + red,tensor([[1.0724]]),<m> green = 20 </m>
144,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = green + red + yellow,tensor([[1.0771]]),<m> green = 20 </m>
145,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = purple + red + yellow,tensor([[0.8625]]),<m> green = 20 </m>
146,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = green + purple + yellow,tensor([[0.8823]]),<m> green = 20 </m>
147,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = green + purple + red + yellow,tensor([[0.8124]]),<m> green = 20 </m>
148,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue != 10,tensor([[0.1385]]),<m> green = 20 </m>
149,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue != 20,tensor([[0.1280]]),<m> green = 20 </m>
150,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue != 30,tensor([[0.1685]]),<m> green = 20 </m>
151,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue != 40,tensor([[0.2403]]),<m> green = 20 </m>
152,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue != 50,tensor([[0.2296]]),<m> green = 20 </m>
153,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue != green,tensor([[0.2204]]),<m> green = 20 </m>
154,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue != purple,tensor([[0.1840]]),<m> green = 20 </m>
155,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue != yellow,tensor([[0.0923]]),<m> green = 20 </m>
156,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue != green + red,tensor([[0.9007]]),<m> green = 20 </m>
157,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue != purple + red,tensor([[0.8440]]),<m> green = 20 </m>
158,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue != red + yellow,tensor([[0.4576]]),<m> green = 20 </m>
159,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue != green + purple,tensor([[0.7642]]),<m> green = 20 </m>
160,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue != green + yellow,tensor([[0.6455]]),<m> green = 20 </m>
161,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue != purple + yellow,tensor([[0.5333]]),<m> green = 20 </m>
162,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue != green + purple + red,tensor([[0.7857]]),<m> green = 20 </m>
163,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue != green + red + yellow,tensor([[0.7403]]),<m> green = 20 </m>
164,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue != purple + red + yellow,tensor([[0.6379]]),<m> green = 20 </m>
165,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue != green + purple + yellow,tensor([[0.6391]]),<m> green = 20 </m>
166,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue != green + purple + red + yellow,tensor([[0.5623]]),<m> green = 20 </m>
167,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue < 10,tensor([[0.3247]]),<m> green = 20 </m>
168,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue < 20,tensor([[0.2676]]),<m> green = 20 </m>
169,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue < 30,tensor([[0.2761]]),<m> green = 20 </m>
170,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue < 40,tensor([[0.3173]]),<m> green = 20 </m>
171,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue < 50,tensor([[0.3337]]),<m> green = 20 </m>
172,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue < red,tensor([[1.0190]]),<m> green = 20 </m>
173,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue < green,tensor([[1.0071]]),<m> green = 20 </m>
174,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue < purple,tensor([[0.7926]]),<m> green = 20 </m>
175,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue < yellow,tensor([[0.5867]]),<m> green = 20 </m>
176,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue < green + red,tensor([[1.0716]]),<m> green = 20 </m>
177,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue < purple + red,tensor([[1.0682]]),<m> green = 20 </m>
178,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue < red + yellow,tensor([[0.9521]]),<m> green = 20 </m>
179,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue < green + purple,tensor([[1.0520]]),<m> green = 20 </m>
180,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue < green + yellow,tensor([[1.0336]]),<m> green = 20 </m>
181,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue < purple + yellow,tensor([[0.7880]]),<m> green = 20 </m>
182,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue < green + purple + red,tensor([[1.0530]]),<m> green = 20 </m>
183,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue < green + red + yellow,tensor([[1.0649]]),<m> green = 20 </m>
184,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue < purple + red + yellow,tensor([[0.8526]]),<m> green = 20 </m>
185,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue < green + purple + yellow,tensor([[0.8787]]),<m> green = 20 </m>
186,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue < green + purple + red + yellow,tensor([[0.7491]]),<m> green = 20 </m>
187,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue > 10,tensor([[0.6604]]),<m> green = 20 </m>
188,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue > 20,tensor([[0.4290]]),<m> green = 20 </m>
189,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue > 30,tensor([[0.7576]]),<m> green = 20 </m>
190,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue > 40,tensor([[0.7227]]),<m> green = 20 </m>
191,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue > 50,tensor([[0.8970]]),<m> green = 20 </m>
192,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue > red,tensor([[0.7576]]),<m> green = 20 </m>
193,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue > green,tensor([[0.8909]]),<m> green = 20 </m>
194,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue > purple,tensor([[0.5807]]),<m> green = 20 </m>
195,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue > yellow,tensor([[0.5193]]),<m> green = 20 </m>
196,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue > green + red,tensor([[1.0703]]),<m> green = 20 </m>
197,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue > purple + red,tensor([[1.0531]]),<m> green = 20 </m>
198,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue > red + yellow,tensor([[0.9369]]),<m> green = 20 </m>
199,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue > green + purple,tensor([[1.0651]]),<m> green = 20 </m>
200,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue > green + yellow,tensor([[1.0516]]),<m> green = 20 </m>
201,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue > purple + yellow,tensor([[0.7983]]),<m> green = 20 </m>
202,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue > green + purple + red,tensor([[0.9601]]),<m> green = 20 </m>
203,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue > green + red + yellow,tensor([[0.9620]]),<m> green = 20 </m>
204,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue > purple + red + yellow,tensor([[0.7368]]),<m> green = 20 </m>
205,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue > green + purple + yellow,tensor([[0.7588]]),<m> green = 20 </m>
206,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue > green + purple + red + yellow,tensor([[0.8060]]),<m> green = 20 </m>
207,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = 10,tensor([[1.0649]]),<m> green = 20 </m>
208,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = 20,tensor([[1.0680]]),<m> green = 20 </m>
209,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = 30,tensor([[1.0610]]),<m> green = 20 </m>
210,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = 40,tensor([[1.0657]]),<m> green = 20 </m>
211,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = 50,tensor([[1.0607]]),<m> green = 20 </m>
212,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = purple,tensor([[1.0827]]),<m> green = 20 </m>
213,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = yellow,tensor([[1.0933]]),<m> green = 20 </m>
214,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = blue + red,tensor([[1.1118]]),<m> green = 20 </m>
215,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = purple + red,tensor([[1.1067]]),<m> green = 20 </m>
216,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = red + yellow,tensor([[1.1073]]),<m> green = 20 </m>
217,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = blue + purple,tensor([[1.0887]]),<m> green = 20 </m>
218,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = blue + yellow,tensor([[1.0956]]),<m> green = 20 </m>
219,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = purple + yellow,tensor([[1.1019]]),<m> green = 20 </m>
220,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = blue + purple + red,tensor([[1.0740]]),<m> green = 20 </m>
221,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = blue + red + yellow,tensor([[1.0802]]),<m> green = 20 </m>
222,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = purple + red + yellow,tensor([[1.0869]]),<m> green = 20 </m>
223,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = blue + purple + yellow,tensor([[0.9590]]),<m> green = 20 </m>
224,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = blue + purple + red + yellow,tensor([[0.8298]]),<m> green = 20 </m>
225,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green != 10,tensor([[0.1676]]),<m> green = 20 </m>
226,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green != 20,tensor([[0.1437]]),<m> green = 20 </m>
227,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green != 30,tensor([[0.1995]]),<m> green = 20 </m>
228,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green != 40,tensor([[0.2606]]),<m> green = 20 </m>
229,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green != 50,tensor([[0.2540]]),<m> green = 20 </m>
230,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green != purple,tensor([[0.3046]]),<m> green = 20 </m>
231,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green != yellow,tensor([[0.1749]]),<m> green = 20 </m>
232,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green != blue + red,tensor([[0.9512]]),<m> green = 20 </m>
233,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green != purple + red,tensor([[0.9956]]),<m> green = 20 </m>
234,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green != red + yellow,tensor([[0.7703]]),<m> green = 20 </m>
235,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green != blue + purple,tensor([[0.7554]]),<m> green = 20 </m>
