,transcript,filtered_common_ground,cosine_similarity,true_common_ground
41,"red block , blue block , green block 's probably equal",blue < green + red,tensor([[0.8734]]),<m> green = blue + red </m>
42,"red block , blue block , green block 's probably equal",blue > green + red,tensor([[0.8796]]),<m> green = blue + red </m>
43,"red block , blue block , green block 's probably equal",green = blue + red,tensor([[0.8050]]),<m> green = blue + red </m>
44,"red block , blue block , green block 's probably equal",green != blue + red,tensor([[0.8809]]),<m> green = blue + red </m>
45,"red block , blue block , green block 's probably equal",green < blue + red,tensor([[0.8580]]),<m> green = blue + red </m>
46,"red block , blue block , green block 's probably equal",green > blue + red,tensor([[0.8588]]),<m> green = blue + red </m>
47,"red block , blue block , green block 's probably equal","blue = 10, green = 10, red = 10",tensor([[0.0172]]),<m> green = blue + red </m>
48,"red block , blue block , green block 's probably equal","blue = 10, green = 20, red = 10",tensor([[0.0078]]),<m> green = blue + red </m>
49,"red block , blue block , green block 's probably equal","blue = 10, green = 30, red = 10",tensor([[0.0071]]),<m> green = blue + red </m>
50,"red block , blue block , green block 's probably equal","blue = 10, green = 40, red = 10",tensor([[0.0069]]),<m> green = blue + red </m>
51,"red block , blue block , green block 's probably equal","blue = 10, green = 50, red = 10",tensor([[0.0068]]),<m> green = blue + red </m>
52,"red block , blue block , green block 's probably equal","blue = 20, green = 10, red = 10",tensor([[0.0070]]),<m> green = blue + red </m>
53,"red block , blue block , green block 's probably equal","blue = 20, green = 20, red = 10",tensor([[0.0057]]),<m> green = blue + red </m>
54,"red block , blue block , green block 's probably equal","blue = 20, green = 30, red = 10",tensor([[0.0040]]),<m> green = blue + red </m>
55,"red block , blue block , green block 's probably equal","blue = 20, green = 40, red = 10",tensor([[0.0041]]),<m> green = blue + red </m>
56,"red block , blue block , green block 's probably equal","blue = 20, green = 50, red = 10",tensor([[0.0042]]),<m> green = blue + red </m>
57,"red block , blue block , green block 's probably equal","blue = 30, green = 10, red = 10",tensor([[0.0055]]),<m> green = blue + red </m>
58,"red block , blue block , green block 's probably equal","blue = 30, green = 20, red = 10",tensor([[0.0046]]),<m> green = blue + red </m>
59,"red block , blue block , green block 's probably equal","blue = 30, green = 30, red = 10",tensor([[0.0049]]),<m> green = blue + red </m>
60,"red block , blue block , green block 's probably equal","blue = 30, green = 40, red = 10",tensor([[0.0039]]),<m> green = blue + red </m>
61,"red block , blue block , green block 's probably equal","blue = 30, green = 50, red = 10",tensor([[0.0046]]),<m> green = blue + red </m>
62,"red block , blue block , green block 's probably equal","blue = 40, green = 10, red = 10",tensor([[0.0057]]),<m> green = blue + red </m>
63,"red block , blue block , green block 's probably equal","blue = 40, green = 20, red = 10",tensor([[0.0041]]),<m> green = blue + red </m>
64,"red block , blue block , green block 's probably equal","blue = 40, green = 30, red = 10",tensor([[0.0042]]),<m> green = blue + red </m>
65,"red block , blue block , green block 's probably equal","blue = 40, green = 40, red = 10",tensor([[0.0061]]),<m> green = blue + red </m>
66,"red block , blue block , green block 's probably equal","blue = 40, green = 50, red = 10",tensor([[0.0041]]),<m> green = blue + red </m>
67,"red block , blue block , green block 's probably equal","blue = 50, green = 10, red = 10",tensor([[0.0055]]),<m> green = blue + red </m>
68,"red block , blue block , green block 's probably equal","blue = 50, green = 20, red = 10",tensor([[0.0041]]),<m> green = blue + red </m>
69,"red block , blue block , green block 's probably equal","blue = 50, green = 30, red = 10",tensor([[0.0046]]),<m> green = blue + red </m>
70,"red block , blue block , green block 's probably equal","blue = 50, green = 40, red = 10",tensor([[0.0046]]),<m> green = blue + red </m>
71,"red block , blue block , green block 's probably equal","blue = 50, green = 50, red = 10",tensor([[0.0044]]),<m> green = blue + red </m>
72,"red block , blue block , green block 's probably equal","blue = 10, green = 10, red = 20",tensor([[0.0079]]),<m> green = blue + red </m>
73,"red block , blue block , green block 's probably equal","blue = 10, green = 20, red = 20",tensor([[0.0070]]),<m> green = blue + red </m>
74,"red block , blue block , green block 's probably equal","blue = 10, green = 30, red = 20",tensor([[0.0039]]),<m> green = blue + red </m>
75,"red block , blue block , green block 's probably equal","blue = 10, green = 40, red = 20",tensor([[0.0039]]),<m> green = blue + red </m>
76,"red block , blue block , green block 's probably equal","blue = 10, green = 50, red = 20",tensor([[0.0041]]),<m> green = blue + red </m>
77,"red block , blue block , green block 's probably equal","blue = 20, green = 10, red = 20",tensor([[0.0079]]),<m> green = blue + red </m>
78,"red block , blue block , green block 's probably equal","blue = 20, green = 20, red = 20",tensor([[0.0086]]),<m> green = blue + red </m>
79,"red block , blue block , green block 's probably equal","blue = 20, green = 30, red = 20",tensor([[0.0051]]),<m> green = blue + red </m>
80,"red block , blue block , green block 's probably equal","blue = 20, green = 40, red = 20",tensor([[0.0044]]),<m> green = blue + red </m>
81,"red block , blue block , green block 's probably equal","blue = 20, green = 50, red = 20",tensor([[0.0044]]),<m> green = blue + red </m>
82,"red block , blue block , green block 's probably equal","blue = 30, green = 10, red = 20",tensor([[0.0039]]),<m> green = blue + red </m>
83,"red block , blue block , green block 's probably equal","blue = 30, green = 20, red = 20",tensor([[0.0044]]),<m> green = blue + red </m>
84,"red block , blue block , green block 's probably equal","blue = 30, green = 30, red = 20",tensor([[0.0044]]),<m> green = blue + red </m>
85,"red block , blue block , green block 's probably equal","blue = 30, green = 40, red = 20",tensor([[0.0042]]),<m> green = blue + red </m>
86,"red block , blue block , green block 's probably equal","blue = 30, green = 50, red = 20",tensor([[0.0054]]),<m> green = blue + red </m>
87,"red block , blue block , green block 's probably equal","blue = 40, green = 10, red = 20",tensor([[0.0040]]),<m> green = blue + red </m>
88,"red block , blue block , green block 's probably equal","blue = 40, green = 20, red = 20",tensor([[0.0043]]),<m> green = blue + red </m>
89,"red block , blue block , green block 's probably equal","blue = 40, green = 30, red = 20",tensor([[0.0048]]),<m> green = blue + red </m>
90,"red block , blue block , green block 's probably equal","blue = 40, green = 40, red = 20",tensor([[0.0044]]),<m> green = blue + red </m>
91,"red block , blue block , green block 's probably equal","blue = 40, green = 50, red = 20",tensor([[0.0042]]),<m> green = blue + red </m>
92,"red block , blue block , green block 's probably equal","blue = 50, green = 10, red = 20",tensor([[0.0039]]),<m> green = blue + red </m>
93,"red block , blue block , green block 's probably equal","blue = 50, green = 20, red = 20",tensor([[0.0040]]),<m> green = blue + red </m>
94,"red block , blue block , green block 's probably equal","blue = 50, green = 30, red = 20",tensor([[0.0065]]),<m> green = blue + red </m>
95,"red block , blue block , green block 's probably equal","blue = 50, green = 40, red = 20",tensor([[0.0057]]),<m> green = blue + red </m>
96,"red block , blue block , green block 's probably equal","blue = 50, green = 50, red = 20",tensor([[0.0038]]),<m> green = blue + red </m>
97,"red block , blue block , green block 's probably equal","blue = 10, green = 10, red = 30",tensor([[0.0070]]),<m> green = blue + red </m>
98,"red block , blue block , green block 's probably equal","blue = 10, green = 20, red = 30",tensor([[0.0039]]),<m> green = blue + red </m>
99,"red block , blue block , green block 's probably equal","blue = 10, green = 30, red = 30",tensor([[0.0050]]),<m> green = blue + red </m>
100,"red block , blue block , green block 's probably equal","blue = 10, green = 40, red = 30",tensor([[0.0041]]),<m> green = blue + red </m>
101,"red block , blue block , green block 's probably equal","blue = 10, green = 50, red = 30",tensor([[0.0050]]),<m> green = blue + red </m>
102,"red block , blue block , green block 's probably equal","blue = 20, green = 10, red = 30",tensor([[0.0040]]),<m> green = blue + red </m>
103,"red block , blue block , green block 's probably equal","blue = 20, green = 20, red = 30",tensor([[0.0044]]),<m> green = blue + red </m>
104,"red block , blue block , green block 's probably equal","blue = 20, green = 30, red = 30",tensor([[0.0049]]),<m> green = blue + red </m>
105,"red block , blue block , green block 's probably equal","blue = 20, green = 40, red = 30",tensor([[0.0046]]),<m> green = blue + red </m>
106,"red block , blue block , green block 's probably equal","blue = 20, green = 50, red = 30",tensor([[0.0064]]),<m> green = blue + red </m>
107,"red block , blue block , green block 's probably equal","blue = 30, green = 10, red = 30",tensor([[0.0053]]),<m> green = blue + red </m>
108,"red block , blue block , green block 's probably equal","blue = 30, green = 20, red = 30",tensor([[0.0048]]),<m> green = blue + red </m>
109,"red block , blue block , green block 's probably equal","blue = 30, green = 30, red = 30",tensor([[0.0063]]),<m> green = blue + red </m>
110,"red block , blue block , green block 's probably equal","blue = 30, green = 40, red = 30",tensor([[0.0044]]),<m> green = blue + red </m>
111,"red block , blue block , green block 's probably equal","blue = 30, green = 50, red = 30",tensor([[0.0039]]),<m> green = blue + red </m>
112,"red block , blue block , green block 's probably equal","blue = 40, green = 10, red = 30",tensor([[0.0048]]),<m> green = blue + red </m>
113,"red block , blue block , green block 's probably equal","blue = 40, green = 20, red = 30",tensor([[0.0050]]),<m> green = blue + red </m>
114,"red block , blue block , green block 's probably equal","blue = 40, green = 30, red = 30",tensor([[0.0040]]),<m> green = blue + red </m>
115,"red block , blue block , green block 's probably equal","blue = 40, green = 40, red = 30",tensor([[0.0040]]),<m> green = blue + red </m>
116,"red block , blue block , green block 's probably equal","blue = 40, green = 50, red = 30",tensor([[0.0064]]),<m> green = blue + red </m>
117,"red block , blue block , green block 's probably equal","blue = 50, green = 10, red = 30",tensor([[0.0050]]),<m> green = blue + red </m>
118,"red block , blue block , green block 's probably equal","blue = 50, green = 20, red = 30",tensor([[0.0065]]),<m> green = blue + red </m>
119,"red block , blue block , green block 's probably equal","blue = 50, green = 30, red = 30",tensor([[0.0039]]),<m> green = blue + red </m>
120,"red block , blue block , green block 's probably equal","blue = 50, green = 40, red = 30",tensor([[0.0068]]),<m> green = blue + red </m>
121,"red block , blue block , green block 's probably equal","blue = 50, green = 50, red = 30",tensor([[0.0040]]),<m> green = blue + red </m>
122,"red block , blue block , green block 's probably equal","blue = 10, green = 10, red = 40",tensor([[0.0073]]),<m> green = blue + red </m>
123,"red block , blue block , green block 's probably equal","blue = 10, green = 20, red = 40",tensor([[0.0039]]),<m> green = blue + red </m>
124,"red block , blue block , green block 's probably equal","blue = 10, green = 30, red = 40",tensor([[0.0039]]),<m> green = blue + red </m>
125,"red block , blue block , green block 's probably equal","blue = 10, green = 40, red = 40",tensor([[0.0058]]),<m> green = blue + red </m>
126,"red block , blue block , green block 's probably equal","blue = 10, green = 50, red = 40",tensor([[0.0046]]),<m> green = blue + red </m>
127,"red block , blue block , green block 's probably equal","blue = 20, green = 10, red = 40",tensor([[0.0039]]),<m> green = blue + red </m>
128,"red block , blue block , green block 's probably equal","blue = 20, green = 20, red = 40",tensor([[0.0047]]),<m> green = blue + red </m>
129,"red block , blue block , green block 's probably equal","blue = 20, green = 30, red = 40",tensor([[0.0040]]),<m> green = blue + red </m>
130,"red block , blue block , green block 's probably equal","blue = 20, green = 40, red = 40",tensor([[0.0045]]),<m> green = blue + red </m>
131,"red block , blue block , green block 's probably equal","blue = 20, green = 50, red = 40",tensor([[0.0052]]),<m> green = blue + red </m>
132,"red block , blue block , green block 's probably equal","blue = 30, green = 10, red = 40",tensor([[0.0040]]),<m> green = blue + red </m>
133,"red block , blue block , green block 's probably equal","blue = 30, green = 20, red = 40",tensor([[0.0039]]),<m> green = blue + red </m>
134,"red block , blue block , green block 's probably equal","blue = 30, green = 30, red = 40",tensor([[0.0044]]),<m> green = blue + red </m>
135,"red block , blue block , green block 's probably equal","blue = 30, green = 40, red = 40",tensor([[0.0047]]),<m> green = blue + red </m>
136,"red block , blue block , green block 's probably equal","blue = 30, green = 50, red = 40",tensor([[0.0051]]),<m> green = blue + red </m>
137,"red block , blue block , green block 's probably equal","blue = 40, green = 10, red = 40",tensor([[0.0060]]),<m> green = blue + red </m>
138,"red block , blue block , green block 's probably equal","blue = 40, green = 20, red = 40",tensor([[0.0049]]),<m> green = blue + red </m>
139,"red block , blue block , green block 's probably equal","blue = 40, green = 30, red = 40",tensor([[0.0050]]),<m> green = blue + red </m>
140,"red block , blue block , green block 's probably equal","blue = 40, green = 40, red = 40",tensor([[0.0062]]),<m> green = blue + red </m>
141,"red block , blue block , green block 's probably equal","blue = 40, green = 50, red = 40",tensor([[0.0043]]),<m> green = blue + red </m>
142,"red block , blue block , green block 's probably equal","blue = 50, green = 10, red = 40",tensor([[0.0050]]),<m> green = blue + red </m>
143,"red block , blue block , green block 's probably equal","blue = 50, green = 20, red = 40",tensor([[0.0051]]),<m> green = blue + red </m>
144,"red block , blue block , green block 's probably equal","blue = 50, green = 30, red = 40",tensor([[0.0054]]),<m> green = blue + red </m>
145,"red block , blue block , green block 's probably equal","blue = 50, green = 40, red = 40",tensor([[0.0041]]),<m> green = blue + red </m>
146,"red block , blue block , green block 's probably equal","blue = 50, green = 50, red = 40",tensor([[0.0041]]),<m> green = blue + red </m>
147,"red block , blue block , green block 's probably equal","blue = 10, green = 10, red = 50",tensor([[0.0061]]),<m> green = blue + red </m>
148,"red block , blue block , green block 's probably equal","blue = 10, green = 20, red = 50",tensor([[0.0041]]),<m> green = blue + red </m>
149,"red block , blue block , green block 's probably equal","blue = 10, green = 30, red = 50",tensor([[0.0046]]),<m> green = blue + red </m>
150,"red block , blue block , green block 's probably equal","blue = 10, green = 40, red = 50",tensor([[0.0041]]),<m> green = blue + red </m>
151,"red block , blue block , green block 's probably equal","blue = 10, green = 50, red = 50",tensor([[0.0041]]),<m> green = blue + red </m>
152,"red block , blue block , green block 's probably equal","blue = 20, green = 10, red = 50",tensor([[0.0040]]),<m> green = blue + red </m>
153,"red block , blue block , green block 's probably equal","blue = 20, green = 20, red = 50",tensor([[0.0041]]),<m> green = blue + red </m>
154,"red block , blue block , green block 's probably equal","blue = 20, green = 30, red = 50",tensor([[0.0053]]),<m> green = blue + red </m>
155,"red block , blue block , green block 's probably equal","blue = 20, green = 40, red = 50",tensor([[0.0055]]),<m> green = blue + red </m>
156,"red block , blue block , green block 's probably equal","blue = 20, green = 50, red = 50",tensor([[0.0038]]),<m> green = blue + red </m>
157,"red block , blue block , green block 's probably equal","blue = 30, green = 10, red = 50",tensor([[0.0046]]),<m> green = blue + red </m>
158,"red block , blue block , green block 's probably equal","blue = 30, green = 20, red = 50",tensor([[0.0054]]),<m> green = blue + red </m>
159,"red block , blue block , green block 's probably equal","blue = 30, green = 30, red = 50",tensor([[0.0038]]),<m> green = blue + red </m>
160,"red block , blue block , green block 's probably equal","blue = 30, green = 40, red = 50",tensor([[0.0043]]),<m> green = blue + red </m>
161,"red block , blue block , green block 's probably equal","blue = 30, green = 50, red = 50",tensor([[0.0040]]),<m> green = blue + red </m>
162,"red block , blue block , green block 's probably equal","blue = 40, green = 10, red = 50",tensor([[0.0049]]),<m> green = blue + red </m>
163,"red block , blue block , green block 's probably equal","blue = 40, green = 20, red = 50",tensor([[0.0051]]),<m> green = blue + red </m>
164,"red block , blue block , green block 's probably equal","blue = 40, green = 30, red = 50",tensor([[0.0058]]),<m> green = blue + red </m>
165,"red block , blue block , green block 's probably equal","blue = 40, green = 40, red = 50",tensor([[0.0040]]),<m> green = blue + red </m>
166,"red block , blue block , green block 's probably equal","blue = 40, green = 50, red = 50",tensor([[0.0039]]),<m> green = blue + red </m>
167,"red block , blue block , green block 's probably equal","blue = 50, green = 10, red = 50",tensor([[0.0044]]),<m> green = blue + red </m>
168,"red block , blue block , green block 's probably equal","blue = 50, green = 20, red = 50",tensor([[0.0037]]),<m> green = blue + red </m>
169,"red block , blue block , green block 's probably equal","blue = 50, green = 30, red = 50",tensor([[0.0040]]),<m> green = blue + red </m>
170,"red block , blue block , green block 's probably equal","blue = 50, green = 40, red = 50",tensor([[0.0038]]),<m> green = blue + red </m>
171,"red block , blue block , green block 's probably equal","blue = 50, green = 50, red = 50",tensor([[0.0043]]),<m> green = blue + red </m>
172,So got ten ten,red = 10,tensor([[0.8447]]),"<m> blue = 10, red = 10 </m>"
173,So got ten ten,red != 10,tensor([[0.1159]]),"<m> blue = 10, red = 10 </m>"
174,So got ten ten,red < 10,tensor([[0.1286]]),"<m> blue = 10, red = 10 </m>"
175,So got ten ten,red > 10,tensor([[0.1389]]),"<m> blue = 10, red = 10 </m>"
176,So got ten ten,blue = 10,tensor([[0.7963]]),"<m> blue = 10, red = 10 </m>"
177,So got ten ten,blue != 10,tensor([[0.1193]]),"<m> blue = 10, red = 10 </m>"
178,So got ten ten,blue < 10,tensor([[0.1404]]),"<m> blue = 10, red = 10 </m>"
179,So got ten ten,blue > 10,tensor([[0.1521]]),"<m> blue = 10, red = 10 </m>"
180,So got ten ten,green = 10,tensor([[0.8631]]),"<m> blue = 10, red = 10 </m>"
181,So got ten ten,green != 10,tensor([[0.1058]]),"<m> blue = 10, red = 10 </m>"
182,So got ten ten,green < 10,tensor([[0.1183]]),"<m> blue = 10, red = 10 </m>"
183,So got ten ten,green > 10,tensor([[0.1272]]),"<m> blue = 10, red = 10 </m>"
184,So got ten ten,purple = 10,tensor([[0.7581]]),"<m> blue = 10, red = 10 </m>"
185,So got ten ten,purple != 10,tensor([[0.1425]]),"<m> blue = 10, red = 10 </m>"
186,So got ten ten,purple < 10,tensor([[0.1579]]),"<m> blue = 10, red = 10 </m>"
187,So got ten ten,purple > 10,tensor([[0.1872]]),"<m> blue = 10, red = 10 </m>"
188,So got ten ten,yellow = 10,tensor([[0.8217]]),"<m> blue = 10, red = 10 </m>"
189,So got ten ten,yellow != 10,tensor([[0.1273]]),"<m> blue = 10, red = 10 </m>"
190,So got ten ten,yellow < 10,tensor([[0.1383]]),"<m> blue = 10, red = 10 </m>"
191,So got ten ten,yellow > 10,tensor([[0.1685]]),"<m> blue = 10, red = 10 </m>"
192,So got ten ten,"blue = 10, green = 10, red = 10",tensor([[0.0063]]),"<m> blue = 10, red = 10 </m>"
193,So got ten ten,"blue = 10, purple = 10, red = 10",tensor([[0.0040]]),"<m> blue = 10, red = 10 </m>"
194,So got ten ten,"blue = 10, red = 10, yellow = 10",tensor([[0.0038]]),"<m> blue = 10, red = 10 </m>"
195,So got ten ten,"green = 10, purple = 10, red = 10",tensor([[0.0047]]),"<m> blue = 10, red = 10 </m>"
196,So got ten ten,"green = 10, red = 10, yellow = 10",tensor([[0.0042]]),"<m> blue = 10, red = 10 </m>"
197,So got ten ten,"purple = 10, red = 10, yellow = 10",tensor([[0.0038]]),"<m> blue = 10, red = 10 </m>"
198,So got ten ten,"blue = 10, green = 10, purple = 10",tensor([[0.0051]]),"<m> blue = 10, red = 10 </m>"
199,So got ten ten,"blue = 10, green = 10, yellow = 10",tensor([[0.0040]]),"<m> blue = 10, red = 10 </m>"
200,So got ten ten,"blue = 10, purple = 10, yellow = 10",tensor([[0.0038]]),"<m> blue = 10, red = 10 </m>"
201,So got ten ten,"green = 10, purple = 10, yellow = 10",tensor([[0.0037]]),"<m> blue = 10, red = 10 </m>"
202,So got ten ten,"blue = 10, red = 10",tensor([[0.0530]]),"<m> blue = 10, red = 10 </m>"
203,So got ten ten,"green = 10, red = 10",tensor([[0.0659]]),"<m> blue = 10, red = 10 </m>"
204,So got ten ten,"purple = 10, red = 10",tensor([[0.0566]]),"<m> blue = 10, red = 10 </m>"
205,So got ten ten,"red = 10, yellow = 10",tensor([[0.0399]]),"<m> blue = 10, red = 10 </m>"
206,So got ten ten,"blue = 10, green = 10",tensor([[0.0654]]),"<m> blue = 10, red = 10 </m>"
207,So got ten ten,"blue = 10, purple = 10",tensor([[0.0552]]),"<m> blue = 10, red = 10 </m>"
208,So got ten ten,"blue = 10, yellow = 10",tensor([[0.0278]]),"<m> blue = 10, red = 10 </m>"
209,So got ten ten,"green = 10, purple = 10",tensor([[0.0618]]),"<m> blue = 10, red = 10 </m>"
210,So got ten ten,"green = 10, yellow = 10",tensor([[0.0373]]),"<m> blue = 10, red = 10 </m>"
211,So got ten ten,"purple = 10, yellow = 10",tensor([[0.0455]]),"<m> blue = 10, red = 10 </m>"
212,So got ten ten,"blue = 10, green = 10, purple = 10, red = 10",tensor([[0.0038]]),"<m> blue = 10, red = 10 </m>"
213,So got ten ten,"blue = 10, green = 10, red = 10, yellow = 10",tensor([[0.0039]]),"<m> blue = 10, red = 10 </m>"
214,So got ten ten,"blue = 10, purple = 10, red = 10, yellow = 10",tensor([[0.0038]]),"<m> blue = 10, red = 10 </m>"
215,So got ten ten,"green = 10, purple = 10, red = 10, yellow = 10",tensor([[0.0037]]),"<m> blue = 10, red = 10 </m>"
216,So got ten ten,"blue = 10, green = 10, purple = 10, yellow = 10",tensor([[0.0037]]),"<m> blue = 10, red = 10 </m>"
217,"green block , blue block twenty ten right","blue = 10, green = 20",tensor([[0.3428]]),"<m> blue = 10, green = 20 </m>"
218,"green block , blue block twenty ten right","blue = 20, green = 10",tensor([[0.4212]]),"<m> blue = 10, green = 20 </m>"
219,Look thirty gram block,red = 30,tensor([[0.2041]]),<m> purple = 30 </m>
220,Look thirty gram block,red != 30,tensor([[0.1034]]),<m> purple = 30 </m>
221,Look thirty gram block,red < 30,tensor([[0.1006]]),<m> purple = 30 </m>
222,Look thirty gram block,red > 30,tensor([[0.1032]]),<m> purple = 30 </m>
223,Look thirty gram block,blue = 30,tensor([[0.2407]]),<m> purple = 30 </m>
224,Look thirty gram block,blue != 30,tensor([[0.1132]]),<m> purple = 30 </m>
225,Look thirty gram block,blue < 30,tensor([[0.1006]]),<m> purple = 30 </m>
226,Look thirty gram block,blue > 30,tensor([[0.1150]]),<m> purple = 30 </m>
227,Look thirty gram block,green = 30,tensor([[0.3045]]),<m> purple = 30 </m>
228,Look thirty gram block,green != 30,tensor([[0.1007]]),<m> purple = 30 </m>
229,Look thirty gram block,green < 30,tensor([[0.0952]]),<m> purple = 30 </m>
230,Look thirty gram block,green > 30,tensor([[0.0987]]),<m> purple = 30 </m>
231,Look thirty gram block,purple = 30,tensor([[0.3767]]),<m> purple = 30 </m>
232,Look thirty gram block,purple != 30,tensor([[0.1241]]),<m> purple = 30 </m>
233,Look thirty gram block,purple < 30,tensor([[0.1049]]),<m> purple = 30 </m>
234,Look thirty gram block,purple > 30,tensor([[0.1209]]),<m> purple = 30 </m>
235,Look thirty gram block,yellow = 30,tensor([[0.2638]]),<m> purple = 30 </m>
236,Look thirty gram block,yellow != 30,tensor([[0.1253]]),<m> purple = 30 </m>
237,Look thirty gram block,yellow < 30,tensor([[0.1062]]),<m> purple = 30 </m>
238,Look thirty gram block,yellow > 30,tensor([[0.1170]]),<m> purple = 30 </m>
239,Look thirty gram block,"blue = 30, green = 30, red = 30",tensor([[0.0450]]),<m> purple = 30 </m>
240,Look thirty gram block,"blue = 30, purple = 30, red = 30",tensor([[0.0256]]),<m> purple = 30 </m>
241,Look thirty gram block,"blue = 30, red = 30, yellow = 30",tensor([[0.0186]]),<m> purple = 30 </m>
242,Look thirty gram block,"green = 30, purple = 30, red = 30",tensor([[0.0214]]),<m> purple = 30 </m>
243,Look thirty gram block,"green = 30, red = 30, yellow = 30",tensor([[0.0184]]),<m> purple = 30 </m>
244,Look thirty gram block,"purple = 30, red = 30, yellow = 30",tensor([[0.0140]]),<m> purple = 30 </m>
245,Look thirty gram block,"blue = 30, green = 30, purple = 30",tensor([[0.0226]]),<m> purple = 30 </m>
246,Look thirty gram block,"blue = 30, green = 30, yellow = 30",tensor([[0.0166]]),<m> purple = 30 </m>
247,Look thirty gram block,"blue = 30, purple = 30, yellow = 30",tensor([[0.0142]]),<m> purple = 30 </m>
248,Look thirty gram block,"green = 30, purple = 30, yellow = 30",tensor([[0.0111]]),<m> purple = 30 </m>
249,Look thirty gram block,"blue = 30, red = 30",tensor([[0.2080]]),<m> purple = 30 </m>
250,Look thirty gram block,"green = 30, red = 30",tensor([[0.2105]]),<m> purple = 30 </m>
251,Look thirty gram block,"purple = 30, red = 30",tensor([[0.1914]]),<m> purple = 30 </m>
252,Look thirty gram block,"red = 30, yellow = 30",tensor([[0.1368]]),<m> purple = 30 </m>
