,transcript,common_ground,scores,actual_common_ground,Group
50,'s 's almost settled yellow block 's less fifty,yellow < 50,0.36803263,<m> yellow < 50 </m>,10
51,'s 's almost settled yellow block 's less fifty,yellow != 50,0.26357505,<m> yellow < 50 </m>,10
52,oh yellow block fifty grams,yellow = 50,0.8303343,<m> yellow = 50 </m>,10
53,oh yellow block fifty grams,yellow != 50,0.27952713,<m> yellow = 50 </m>,10
54,oh yellow block fifty grams,yellow > 50,0.01074905,<m> yellow = 50 </m>,10
55,oh yellow block fifty grams,yellow < 50,0.0084430305,<m> yellow = 50 </m>,10
56,"purple block thirty right thirty green block twenty red block , blue block tens","blue = 10, green = 20, purple = 30, red = 20",0.009648284,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",10
57,"purple block thirty right thirty green block twenty red block , blue block tens","blue = 20, green = 10, purple = 30, red = 10",0.009589583,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",10
58,"purple block thirty right thirty green block twenty red block , blue block tens","blue = 20, green = 30, purple = 10, red = 30",0.009586142,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",10
59,"purple block thirty right thirty green block twenty red block , blue block tens","blue = 20, green = 30, purple = 20, red = 10",0.00954785,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",10
60,"purple block thirty right thirty green block twenty red block , blue block tens","blue = 30, green = 20, purple = 10, red = 20",0.0094611,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",10
