,transcript,common_ground,scores,actual_common_ground,Group
29,"green block , red block , purple block equal green block , red block , purple block instructions suppose",purple < green + red,0.17008151,<m> purple = green + red </m>,10
30,"green block , red block , purple block equal green block , red block , purple block instructions suppose",green < purple + red,0.13692266,<m> purple = green + red </m>,10
31,"green block , red block , purple block equal green block , red block , purple block instructions suppose",red < green + purple,0.09882805,<m> purple = green + red </m>,10
32,"green block , red block , purple block equal green block , red block , purple block instructions suppose",purple != green + red,0.09386229,<m> purple = green + red </m>,10
33,"green block , red block , purple block equal green block , red block , purple block instructions suppose",green != purple + red,0.06529652,<m> purple = green + red </m>,10
34,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 30, purple = 20, yellow = 50",0.03391862,"<m> green = 20, purple = 30, yellow = 50 </m>",10
35,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 20, purple = 30, yellow = 50",0.021879617,"<m> green = 20, purple = 30, yellow = 50 </m>",10
36,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 30, purple = 50, yellow = 20",0.020290412,"<m> green = 20, purple = 30, yellow = 50 </m>",10
37,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 20, purple = 50, yellow = 30",0.018838428,"<m> green = 20, purple = 30, yellow = 50 </m>",10
38,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 50, purple = 30, yellow = 20",0.018517803,"<m> green = 20, purple = 30, yellow = 50 </m>",10
39,But 's I weights fifty,green = 50,0.7236464,<m> yellow = 50 </m>,10
40,But 's I weights fifty,red = 50,0.71386623,<m> yellow = 50 </m>,10
41,But 's I weights fifty,blue = 50,0.64535177,<m> yellow = 50 </m>,10
42,But 's I weights fifty,yellow = 50,0.6295235,<m> yellow = 50 </m>,10
43,But 's I weights fifty,purple = 50,0.6120057,<m> yellow = 50 </m>,10
44,yellow block less fifty less fifty,yellow = 50,0.8203439,<m> yellow < 50 </m>,10
45,yellow block less fifty less fifty,yellow != 50,0.40421084,<m> yellow < 50 </m>,10
46,yellow block less fifty less fifty,yellow < 50,0.13375205,<m> yellow < 50 </m>,10
47,yellow block less fifty less fifty,yellow > 50,0.104337156,<m> yellow < 50 </m>,10
48,'s 's almost settled yellow block 's less fifty,yellow = 50,0.8193072,<m> yellow < 50 </m>,10
49,'s 's almost settled yellow block 's less fifty,yellow != 50,0.5379563,<m> yellow < 50 </m>,10
50,'s 's almost settled yellow block 's less fifty,yellow < 50,0.2523031,<m> yellow < 50 </m>,10
51,'s 's almost settled yellow block 's less fifty,yellow > 50,0.23355712,<m> yellow < 50 </m>,10
52,oh yellow block fifty grams,yellow = 50,0.81872976,<m> yellow = 50 </m>,10
53,oh yellow block fifty grams,yellow != 50,0.13272206,<m> yellow = 50 </m>,10
54,oh yellow block fifty grams,yellow > 50,0.07705256,<m> yellow = 50 </m>,10
55,oh yellow block fifty grams,yellow < 50,0.07468824,<m> yellow = 50 </m>,10
56,"purple block thirty right thirty green block twenty red block , blue block tens","blue = 30, green = 30, purple = 20, red = 10",0.011203438,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",10
57,"purple block thirty right thirty green block twenty red block , blue block tens","blue = 10, green = 20, purple = 20, red = 30",0.011084473,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",10
58,"purple block thirty right thirty green block twenty red block , blue block tens","blue = 10, green = 10, purple = 20, red = 30",0.010755479,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",10
59,"purple block thirty right thirty green block twenty red block , blue block tens","blue = 30, green = 30, purple = 10, red = 20",0.0105810575,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",10
60,"purple block thirty right thirty green block twenty red block , blue block tens","blue = 10, green = 20, purple = 30, red = 20",0.010487277,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",10
