,transcript,common_ground,scores,actual_common_ground,Group
42,"blue dark blue one thirty purple block 's larger one purple block , red block , blue block 's slightly heavier",blue < green + purple + yellow,0.9695277,<m> yellow > blue + purple + red </m>,1
43,"blue dark blue one thirty purple block 's larger one purple block , red block , blue block 's slightly heavier",green < blue + red + yellow,0.9695164,<m> yellow > blue + purple + red </m>,1
44,"blue dark blue one thirty purple block 's larger one purple block , red block , blue block 's slightly heavier",green < blue + purple + yellow,0.9695109,<m> yellow > blue + purple + red </m>,1
45,"blue dark blue one thirty purple block 's larger one purple block , red block , blue block 's slightly heavier",blue < green + purple + red,0.9695052,<m> yellow > blue + purple + red </m>,1
46,"blue dark blue one thirty purple block 's larger one purple block , red block , blue block 's slightly heavier",purple < blue + green + yellow,0.96947455,<m> yellow > blue + purple + red </m>,1
47,"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty",purple = 20,0.9654892,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",1
48,"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty",purple = 30,0.964892,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",1
49,"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty",purple = 10,0.96476054,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",1
50,"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty",red = 20,0.96466005,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",1
51,"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty",red = 10,0.96338665,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",1
52,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",purple != blue + green + red + yellow,0.9699293,<m> yellow < 50 </m>,1
53,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",purple != blue + green + red,0.969732,<m> yellow < 50 </m>,1
54,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",yellow != blue + green + purple + red,0.96969867,<m> yellow < 50 </m>,1
55,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",blue != green + purple + red + yellow,0.9695332,<m> yellow < 50 </m>,1
56,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",red != blue + green + purple + yellow,0.9689418,<m> yellow < 50 </m>,1
57,fifty yellow fifty,yellow = 50,0.9504411,<m> yellow = 50 </m>,1
58,fifty yellow fifty,yellow < 50,0.89868736,<m> yellow = 50 </m>,1
59,fifty yellow fifty,yellow > 50,0.7681526,<m> yellow = 50 </m>,1
60,fifty yellow fifty,yellow != 50,0.39141318,<m> yellow = 50 </m>,1
