,transcript,common_ground,scores,actual_common_ground,Group
35,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",green = purple + yellow,0.958354,<m> purple > green + red </m>,10
36,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",blue = purple,0.95707,<m> purple > green + red </m>,10
37,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",red = purple + yellow,0.9555596,<m> purple > green + red </m>,10
38,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",green = purple + red,0.9553647,<m> purple > green + red </m>,10
39,moved green block checked two tens remember n't green block one okay sure sure sure put thirty thirty,purple = 10,0.9655459,<m> purple = 30 </m>,10
40,moved green block checked two tens remember n't green block one okay sure sure sure put thirty thirty,purple = 30,0.96485317,<m> purple = 30 </m>,10
41,moved green block checked two tens remember n't green block one okay sure sure sure put thirty thirty,green = 10,0.9610998,<m> purple = 30 </m>,10
42,moved green block checked two tens remember n't green block one okay sure sure sure put thirty thirty,blue = 10,0.9540398,<m> purple = 30 </m>,10
43,moved green block checked two tens remember n't green block one okay sure sure sure put thirty thirty,red = 10,0.9528538,<m> purple = 30 </m>,10
44,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 20, purple = 30, yellow = 50",0.36256608,"<m> green = 20, purple = 30, yellow = 50 </m>",10
45,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 20, purple = 50, yellow = 30",0.3618518,"<m> green = 20, purple = 30, yellow = 50 </m>",10
46,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 50, purple = 20, yellow = 30",0.3592811,"<m> green = 20, purple = 30, yellow = 50 </m>",10
47,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 30, purple = 20, yellow = 50",0.35714447,"<m> green = 20, purple = 30, yellow = 50 </m>",10
48,purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 50, purple = 30, yellow = 20",0.32313174,"<m> green = 20, purple = 30, yellow = 50 </m>",10
49,But 's I weights fifty,green = 50,0.95896596,<m> yellow = 50 </m>,10
50,But 's I weights fifty,red = 50,0.95827544,<m> yellow = 50 </m>,10
51,But 's I weights fifty,purple = 50,0.95453846,<m> yellow = 50 </m>,10
52,But 's I weights fifty,yellow = 50,0.9480097,<m> yellow = 50 </m>,10
53,But 's I weights fifty,blue = 50,0.9463743,<m> yellow = 50 </m>,10
54,yellow block less fifty less fifty,yellow = 50,0.9810641,<m> yellow < 50 </m>,10
55,yellow block less fifty less fifty,yellow > 50,0.31718206,<m> yellow < 50 </m>,10
56,yellow block less fifty less fifty,yellow != 50,0.14145234,<m> yellow < 50 </m>,10
57,yellow block less fifty less fifty,yellow < 50,0.05915691,<m> yellow < 50 </m>,10
58,'s 's almost settled yellow block 's less fifty,yellow = 50,0.9569665,<m> yellow < 50 </m>,10
59,'s 's almost settled yellow block 's less fifty,yellow > 50,0.51412624,<m> yellow < 50 </m>,10
60,'s 's almost settled yellow block 's less fifty,yellow != 50,0.28307185,<m> yellow < 50 </m>,10
61,'s 's almost settled yellow block 's less fifty,yellow < 50,0.22005303,<m> yellow < 50 </m>,10
62,oh yellow block fifty grams,yellow = 50,0.94738203,<m> yellow = 50 </m>,10
63,oh yellow block fifty grams,yellow > 50,0.011874279,<m> yellow = 50 </m>,10
64,oh yellow block fifty grams,yellow < 50,0.009251561,<m> yellow = 50 </m>,10
65,oh yellow block fifty grams,yellow != 50,0.0031185579,<m> yellow = 50 </m>,10
66,"purple block thirty right thirty green block twenty red block , blue block tens","blue = 10, green = 20, purple = 30, red = 10",0.07333136,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",10
67,"purple block thirty right thirty green block twenty red block , blue block tens","blue = 10, green = 10, purple = 20, red = 30",0.06724438,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",10
68,"purple block thirty right thirty green block twenty red block , blue block tens","blue = 20, green = 30, purple = 30, red = 10",0.06321991,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",10
69,"purple block thirty right thirty green block twenty red block , blue block tens","blue = 10, green = 20, purple = 10, red = 30",0.059383485,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",10
70,"purple block thirty right thirty green block twenty red block , blue block tens","blue = 10, green = 30, purple = 20, red = 10",0.058112673,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",10
