,transcript,common_ground,scores,actual_common_ground,Group
53,"purple block, green block looks almost a little bit heavier but it is it's close enough so fifty is not an option yeah definitely let's put sixty",green != 50,0.43548194,<m> yellow = 50 </m>,5
54,"purple block, green block looks almost a little bit heavier but it is it's close enough so fifty is not an option yeah definitely let's put sixty",purple < 50,0.3035533,<m> yellow = 50 </m>,5
55,"and purple block is thirty right and red block is ten so purple block, red block would be forty so yellow block's more than forty and less than sixty so yellow block's gotta be fifty",red = 10,0.35057867,<m> yellow = 50 </m>,5
56,"and purple block is thirty right and red block is ten so purple block, red block would be forty so yellow block's more than forty and less than sixty so yellow block's gotta be fifty",red = 30,0.33347645,<m> yellow = 50 </m>,5
57,"and purple block is thirty right and red block is ten so purple block, red block would be forty so yellow block's more than forty and less than sixty so yellow block's gotta be fifty",red = 50,0.3099803,<m> yellow = 50 </m>,5
58,"and purple block is thirty right and red block is ten so purple block, red block would be forty so yellow block's more than forty and less than sixty so yellow block's gotta be fifty",red = 40,0.21718381,<m> yellow = 50 </m>,5
59,"and purple block is thirty right and red block is ten so purple block, red block would be forty so yellow block's more than forty and less than sixty so yellow block's gotta be fifty",yellow = 10,0.21470869,<m> yellow = 50 </m>,5
60,i think yellow block is fifty and purple block is thirty,purple = 50,0.95133245,"<m> purple = 30, yellow = 50 </m>",5
61,i think yellow block is fifty and purple block is thirty,yellow = 50,0.94695735,"<m> purple = 30, yellow = 50 </m>",5
62,i think yellow block is fifty and purple block is thirty,purple = 30,0.9396579,"<m> purple = 30, yellow = 50 </m>",5
63,i think yellow block is fifty and purple block is thirty,yellow = 30,0.9376123,"<m> purple = 30, yellow = 50 </m>",5
64,i think yellow block is fifty and purple block is thirty,purple > 30,0.13236037,"<m> purple = 30, yellow = 50 </m>",5
65,yeah let's go thirty ok so purple block's thirty,purple = 30,0.94165266,<m> purple = 30 </m>,5
66,yeah let's go thirty ok so purple block's thirty,purple != 30,0.060493186,<m> purple = 30 </m>,5
67,yeah let's go thirty ok so purple block's thirty,purple > 30,0.01399443,<m> purple = 30 </m>,5
68,yeah let's go thirty ok so purple block's thirty,purple < 30,0.008239925,<m> purple = 30 </m>,5
