,transcript,common_ground,scores,actual_common_ground,Group
42,"yeah im thinking that red block, blue block, green block, yellow block, purple block's ten ten twenty thirty",purple = 30,0.9821228,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",1
43,"yeah im thinking that red block, blue block, green block, yellow block, purple block's ten ten twenty thirty",yellow = 30,0.98150927,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",1
44,"yeah im thinking that red block, blue block, green block, yellow block, purple block's ten ten twenty thirty",yellow = 10,0.98015785,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",1
45,"yeah im thinking that red block, blue block, green block, yellow block, purple block's ten ten twenty thirty",purple = 10,0.97892404,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",1
46,"yeah im thinking that red block, blue block, green block, yellow block, purple block's ten ten twenty thirty",yellow = 20,0.9743577,"<m> blue = 10, green = 20, purple = 30, red = 10 </m>",1
47,"thirty fourty fifty correct and purple block, green block's still heavier than yellow block thing","green = 30, purple = 30, yellow = 50",0.074671865,<m> yellow < 50 </m>,1
48,"thirty fourty fifty correct and purple block, green block's still heavier than yellow block thing","green = 30, purple = 50, yellow = 50",0.07355915,<m> yellow < 50 </m>,1
49,"thirty fourty fifty correct and purple block, green block's still heavier than yellow block thing","green = 50, purple = 50, yellow = 30",0.07218516,<m> yellow < 50 </m>,1
50,"thirty fourty fifty correct and purple block, green block's still heavier than yellow block thing","green = 50, purple = 30, yellow = 50",0.07234763,<m> yellow < 50 </m>,1
51,"thirty fourty fifty correct and purple block, green block's still heavier than yellow block thing","green = 50, purple = 30, yellow = 30",0.07261391,<m> yellow < 50 </m>,1
52,yeah fifty so we say yellow is fifty,yellow = 50,0.99886954,<m> yellow = 50 </m>,1
53,yeah fifty so we say yellow is fifty,yellow != 50,0.48032945,<m> yellow = 50 </m>,1
54,yeah fifty so we say yellow is fifty,yellow > 50,0.30314496,<m> yellow = 50 </m>,1
55,yeah fifty so we say yellow is fifty,yellow < 50,0.06050499,<m> yellow = 50 </m>,1
